Id	Site	Grid.10km	Expansion	ID	RegScore1
PA_1_WW_01_D_calibrated	WW	SX69	England	PA_1_WW_01_D_calibrated	-0.024176066235362184
PA_1_WW_02_D_calibrated	WW	SX69	England	PA_1_WW_02_D_calibrated	-0.004769157074136354
PA_1_WW_03_D_calibrated	WW	SX69	England	PA_1_WW_03_D_calibrated	-0.03242746816567586
PA_1_WW_04_D_calibrated	WW	SX69	England	PA_1_WW_04_D_calibrated	-0.01483277141945196
PA_1_WW_05_D_calibrated	WW	SX69	England	PA_1_WW_05_D_calibrated	-0.02025012152695814
PA_1_WW_06_D_calibrated	WW	SX69	England	PA_1_WW_06_D_calibrated	-0.021941121571860105
PA_1_WW_07_D_calibrated	WW	SX69	England	PA_1_WW_07_D_calibrated	-0.027650458989057644
PA_1_WW_08_D_calibrated	WW	SX69	England	PA_1_WW_08_D_calibrated	-0.013229148549571162
PA_1_WW_09_D_calibrated	WW	SX69	England	PA_1_WW_09_D_calibrated	-0.01652283053643667
PA_1_WW_10_D_calibrated	WW	SX69	England	PA_1_WW_10_D_calibrated	-0.03350704852639384
PA_1_WW_11_D_calibrated	WW	SX69	England	PA_1_WW_11_D_calibrated	-0.01490662174554814
PA_1_WW_12_D_calibrated	WW	SX69	England	PA_1_WW_12_D_calibrated	-0.0194370218333301
PA_1_WW_13_D_calibrated	WW	SX69	England	PA_1_WW_13_D_calibrated	-0.025437400924593557
PA_1_WW_14_D_calibrated	WW	SX69	England	PA_1_WW_14_D_calibrated	-0.0037698584188677426
PA_1_WW_16_D_calibrated	WW	SX69	England	PA_1_WW_16_D_calibrated	-0.026550567473365795
PA_1_WW_18_D_calibrated	WW	SX69	England	PA_1_WW_18_D_calibrated	-0.03054411067286294
PA_1_WW_19_D_calibrated	WW	SX69	England	PA_1_WW_19_D_calibrated	-0.02394317750054651
PA_1_WW_20_D_calibrated	WW	SX69	England	PA_1_WW_20_D_calibrated	-0.02437414227545275
PA_3_MH_01_D_calibrated	MH	TL11	England	PA_3_MH_01_D_calibrated	1.1472766633256878E-4
PA_3_MH_02_D_calibrated	MH	TL11	England	PA_3_MH_02_D_calibrated	-0.01013754994901719
PA_3_MH_03_D_calibrated	MH	TL11	England	PA_3_MH_03_D_calibrated	-0.007965659680879035
PA_3_MH_04_D_calibrated	MH	TL11	England	PA_3_MH_04_D_calibrated	-0.008103163465350057
PA_3_MH_05_D_calibrated	MH	TL11	England	PA_3_MH_05_D_calibrated	9.781543149747997E-4
PA_3_MH_06_D_calibrated	MH	TL11	England	PA_3_MH_06_D_calibrated	-0.03355157336467139
PA_3_MH_08_D_calibrated	MH	TL11	England	PA_3_MH_08_D_calibrated	-0.026456278639588965
PA_3_MH_09_D_calibrated	MH	TL11	England	PA_3_MH_09_D_calibrated	-0.025036472742027232
PA_3_MH_11_D_calibrated	MH	TL11	England	PA_3_MH_11_D_calibrated	-0.02822733608017188
PA_3_MH_12_D_calibrated	MH	TL11	England	PA_3_MH_12_D_calibrated	-0.01116772337528242
PA_3_MH_13_D_calibrated	MH	TL11	England	PA_3_MH_13_D_calibrated	0.026360822863677087
PA_3_MH_14_D_calibrated	MH	TL11	England	PA_3_MH_14_D_calibrated	0.009768390203271415
PA_3_MH_16_D_calibrated	MH	TL11	England	PA_3_MH_16_D_calibrated	-0.023208264095393213
PA_3_MH_17_D_calibrated	MH	TL11	England	PA_3_MH_17_D_calibrated	-0.019010622994723704
PA_3_MH_18_D_calibrated	MH	TL11	England	PA_3_MH_18_D_calibrated	0.030245042279688092
PA_4_RCHP_01_D_calibrated	RHCP	SO81	England	PA_4_RCHP_01_D_calibrated	-0.022752309766320193
PA_4_RCHP_02_D_calibrated	RHCP	SO81	England	PA_4_RCHP_02_D_calibrated	-0.00944977413415114
PA_4_RCHP_03_D_calibrated	RHCP	SO81	England	PA_4_RCHP_03_D_calibrated	-0.0149057595408833
PA_4_RCHP_04_D_calibrated	RHCP	SO81	England	PA_4_RCHP_04_D_calibrated	-0.023344184900264842
PA_4_RCHP_05_D_calibrated	RHCP	SO81	England	PA_4_RCHP_05_D_calibrated	-0.03644592343947377
PA_4_RCHP_06_D_calibrated	RHCP	SO81	England	PA_4_RCHP_06_D_calibrated	-0.03402460437473836
PA_4_RCHP_08_D_calibrated	RHCP	SO81	England	PA_4_RCHP_08_D_calibrated	-0.015091007422388617
PA_4_RCHP_09_D_calibrated	RHCP	SO81	England	PA_4_RCHP_09_D_calibrated	-0.015949569705875515
PA_4_RCHP_11_D_calibrated	RHCP	SO81	England	PA_4_RCHP_11_D_calibrated	-0.021223788815844302
PA_4_RCHP_12_D_calibrated	RHCP	SO81	England	PA_4_RCHP_12_D_calibrated	0.0066422036462433455
PA_4_RCHP_13_D_calibrated	RHCP	SO81	England	PA_4_RCHP_13_D_calibrated	-0.0361771954461445
PA_4_RCHP_14_D_calibrated	RHCP	SO81	England	PA_4_RCHP_14_D_calibrated	-0.027613220588398355
PA_4_RCHP_15_D_calibrated	RHCP	SO81	England	PA_4_RCHP_15_D_calibrated	-0.008991779941144855
PA_4_RCHP_16_D_calibrated	RHCP	SO81	England	PA_4_RCHP_16_D_calibrated	-0.004952177228112019
PA_4_RCHP_17_D_calibrated	RHCP	SO81	England	PA_4_RCHP_17_D_calibrated	-0.008373027546063732
PA_4_RCHP_18_D_calibrated	RHCP	SO81	England	PA_4_RCHP_18_D_calibrated	-0.013699809802659587
PA_4_RCHP_19_D_calibrated	RHCP	SO81	England	PA_4_RCHP_19_D_calibrated	-0.03368547284117244
PA_4_RCHP_20_D_calibrated	RHCP	SO81	England	PA_4_RCHP_20_D_calibrated	-0.02379977042120457
PA_5_Ferm_01_D_calibrated	Ferm	SP98	England	PA_5_Ferm_01_D_calibrated	-5.894045606443667E-4
PA_5_Ferm_02_D_calibrated	Ferm	SP98	England	PA_5_Ferm_02_D_calibrated	-7.775936118330521E-4
PA_5_Ferm_03_D_calibrated	Ferm	SP98	England	PA_5_Ferm_03_D_calibrated	-0.037614434027207995
PA_5_Ferm_04_D_calibrated	Ferm	SP98	England	PA_5_Ferm_04_D_calibrated	-0.022803152026759154
PA_5_Ferm_05_D_calibrated	Ferm	SP98	England	PA_5_Ferm_05_D_calibrated	-0.0364302522883906
PA_5_Ferm_06_D_calibrated	Ferm	SP98	England	PA_5_Ferm_06_D_calibrated	-0.024755425856247022
PA_5_Ferm_07_D_calibrated	Ferm	SP98	England	PA_5_Ferm_07_D_calibrated	0.006480895129461582
PA_5_Ferm_08_D_calibrated	Ferm	SP98	England	PA_5_Ferm_08_D_calibrated	-0.020180752416017918
PA_5_Ferm_09_D_calibrated	Ferm	SP98	England	PA_5_Ferm_09_D_calibrated	-0.017079595931173287
PA_5_Ferm_10_D_calibrated	Ferm	SP98	England	PA_5_Ferm_10_D_calibrated	-0.008487867661117464
PA_5_Ferm_11_D_calibrated	Ferm	SP98	England	PA_5_Ferm_11_D_calibrated	-0.019892588398541727
PA_5_Ferm_12_D_calibrated	Ferm	SP98	England	PA_5_Ferm_12_D_calibrated	-0.022902133105101617
PA_5_Ferm_13_D_calibrated	Ferm	SP98	England	PA_5_Ferm_13_D_calibrated	-0.01753722999008155
PA_5_Ferm_14_D_calibrated	Ferm	SP98	England	PA_5_Ferm_14_D_calibrated	-0.010488148898692366
PA_5_Ferm_15_D_calibrated	Ferm	SP98	England	PA_5_Ferm_15_D_calibrated	-0.008590775803939495
PA_5_Ferm_16_D_calibrated	Ferm	SP98	England	PA_5_Ferm_16_D_calibrated	-0.013718616375363313
PA_5_Ferm_17_D_calibrated	Ferm	SP98	England	PA_5_Ferm_17_D_calibrated	-0.00807196871062326
PA_5_Ferm_18_D_calibrated	Ferm	SP98	England	PA_5_Ferm_18_D_calibrated	-0.01969314761184275
PA_5_Ferm_19_D_calibrated	Ferm	SP98	England	PA_5_Ferm_19_D_calibrated	-0.015193874005007775
PA_5_Ferm_20_D_calibrated	Ferm	SP98	England	PA_5_Ferm_20_D_calibrated	-0.023010442839879453
PA_6_Fox_01_D_calibrated	Fox	TG02	England	PA_6_Fox_01_D_calibrated	-0.02169199155110681
PA_6_Fox_02_D_calibrated	Fox	TG02	England	PA_6_Fox_02_D_calibrated	-0.007546567220008196
PA_6_Fox_03_D_calibrated	Fox	TG02	England	PA_6_Fox_03_D_calibrated	-0.03441425153762051
PA_6_Fox_04_D_calibrated	Fox	TG02	England	PA_6_Fox_04_D_calibrated	-0.00844800149070176
PA_6_Fox_05_D_calibrated	Fox	TG02	England	PA_6_Fox_05_D_calibrated	-0.01916627294355687
PA_6_Fox_06_D_calibrated	Fox	TG02	England	PA_6_Fox_06_D_calibrated	-0.030344408785917258
PA_6_Fox_07_D_calibrated	Fox	TG02	England	PA_6_Fox_07_D_calibrated	-0.030428554979940618
PA_6_Fox_08_D_calibrated	Fox	TG02	England	PA_6_Fox_08_D_calibrated	-0.022864560071440745
PA_6_Fox_09_D_calibrated	Fox	TG02	England	PA_6_Fox_09_D_calibrated	-0.01719083742020292
PA_6_Fox_11_D_calibrated	Fox	TG02	England	PA_6_Fox_11_D_calibrated	-0.006155892309483466
PA_6_Fox_13_D_calibrated	Fox	TG02	England	PA_6_Fox_13_D_calibrated	-0.002942136702550374
PA_6_Fox_14_D_calibrated	Fox	TG02	England	PA_6_Fox_14_D_calibrated	-0.02079469779199148
PA_6_Fox_15_D_calibrated	Fox	TG02	England	PA_6_Fox_15_D_calibrated	-0.025568558786143593
PA_6_Fox_17_D_calibrated	Fox	TG02	England	PA_6_Fox_17_D_calibrated	-7.366510323651934E-4
PA_6_Fox_18_D_calibrated	Fox	TG02	England	PA_6_Fox_18_D_calibrated	-0.015244201623007526
PA_6_Fox_19_D_calibrated	Fox	TG02	England	PA_6_Fox_19_D_calibrated	-0.030037214836430095
PA_6_Fox_20_D_calibrated	Fox	TG02	England	PA_6_Fox_20_D_calibrated	-0.020257885690464408
PA_7_CA_01_D_calibrated	CA	SK32	England	PA_7_CA_01_D_calibrated	0.0033522788895435536
PA_7_CA_02_D_calibrated	CA	SK32	England	PA_7_CA_02_D_calibrated	0.021891143461709672
PA_7_CA_03_D_calibrated	CA	SK32	England	PA_7_CA_03_D_calibrated	-0.004894791275131713
PA_7_CA_04_D_calibrated	CA	SK32	England	PA_7_CA_04_D_calibrated	-0.017259529388128168
PA_7_CA_05_D_calibrated	CA	SK32	England	PA_7_CA_05_D_calibrated	0.01786185501028291
PA_7_CA_06_D_calibrated	CA	SK32	England	PA_7_CA_06_D_calibrated	-0.008072341950322496
PA_7_CA_07_D_calibrated	CA	SK32	England	PA_7_CA_07_D_calibrated	0.004672222208478783
PA_7_CA_08_D_calibrated	CA	SK32	England	PA_7_CA_08_D_calibrated	0.028921475734319246
PA_7_CA_10_D_calibrated	CA	SK32	England	PA_7_CA_10_D_calibrated	0.013835747564841969
PA_7_CA_11_D_calibrated	CA	SK32	England	PA_7_CA_11_D_calibrated	0.012569362875198452
PA_7_CA_12_D_calibrated	CA	SK32	England	PA_7_CA_12_D_calibrated	0.029738972581978364
PA_7_CA_13_D_calibrated	CA	SK32	England	PA_7_CA_13_D_calibrated	-0.006355474061676892
PA_7_CA_14_D_calibrated	CA	SK32	England	PA_7_CA_14_D_calibrated	-5.895884681209205E-4
PA_7_CA_15_D_calibrated	CA	SK32	England	PA_7_CA_15_D_calibrated	-0.00720459389395752
PA_7_CA_16_D_calibrated	CA	SK32	England	PA_7_CA_16_D_calibrated	-0.0014632961624258182
PA_7_CA_17_D_calibrated	CA	SK32	England	PA_7_CA_17_D_calibrated	0.012043377372886167
PA_7_CA_18_D_calibrated	CA	SK32	England	PA_7_CA_18_D_calibrated	-0.008362852287561623
PA_7_CA_19_D_calibrated	CA	SK32	England	PA_7_CA_19_D_calibrated	0.017991074375955214
PA_8_RW_01_D_calibrated	RW	SD40	England	PA_8_RW_01_D_calibrated	1.489860961978711E-6
PA_8_RW_02_D_calibrated	RW	SD40	England	PA_8_RW_02_D_calibrated	0.003021247891075566
PA_8_RW_03_D_calibrated	RW	SD40	England	PA_8_RW_03_D_calibrated	0.01394797795861664
PA_8_RW_05_D_calibrated	RW	SD40	England	PA_8_RW_05_D_calibrated	0.01913389822881116
PA_8_RW_06_D_calibrated	RW	SD40	England	PA_8_RW_06_D_calibrated	0.011794611231200377
PA_8_RW_07_D_calibrated	RW	SD40	England	PA_8_RW_07_D_calibrated	0.011678364013031227
PA_8_RW_09_D_calibrated	RW	SD40	England	PA_8_RW_09_D_calibrated	-2.678966213983063E-4
PA_8_RW_10_D_calibrated	RW	SD40	England	PA_8_RW_10_D_calibrated	0.001750475058136147
PA_9_WC_01_D_calibrated	WC	SE31	England	PA_9_WC_01_D_calibrated	0.005930102468782177
PA_9_WC_02_D_calibrated	WC	SE31	England	PA_9_WC_02_D_calibrated	0.027925968303561123
PA_9_WC_03_D_calibrated	WC	SE31	England	PA_9_WC_03_D_calibrated	-0.009445366534201074
PA_9_WC_04_D_calibrated	WC	SE31	England	PA_9_WC_04_D_calibrated	-0.005702764065310832
PA_9_WC_05_D_calibrated	WC	SE31	England	PA_9_WC_05_D_calibrated	-0.003255603730609332
PA_9_WC_07_D_calibrated	WC	SE31	England	PA_9_WC_07_D_calibrated	0.007000871407822142
PA_9_WC_08_D_calibrated	WC	SE31	England	PA_9_WC_08_D_calibrated	0.0019554673173803406
PA_9_WC_09_D_calibrated	WC	SE31	England	PA_9_WC_09_D_calibrated	0.015733711965343417
PA_9_WC_10_D_calibrated	WC	SE31	England	PA_9_WC_10_D_calibrated	-0.019508204876483443
PA_9_WC_11_D_calibrated	WC	SE31	England	PA_9_WC_11_D_calibrated	-0.007216910185333393
PA_9_WC_12_D_calibrated	WC	SE31	England	PA_9_WC_12_D_calibrated	0.01606895760445694
PA_9_WC_13_D_calibrated	WC	SE31	England	PA_9_WC_13_D_calibrated	0.009065021866354927
PA_9_WC_14_D_calibrated	WC	SE31	England	PA_9_WC_14_D_calibrated	0.020922437065301076
PA_9_WC_15_D_calibrated	WC	SE31	England	PA_9_WC_15_D_calibrated	0.023307347032695894
PA_9b_HPW_01_D_calibrated	HPW	SE31	England	PA_9b_HPW_01_D_calibrated	-7.77919648168106E-4
PA_9b_HPW_02_D_calibrated	HPW	SE31	England	PA_9b_HPW_02_D_calibrated	-0.02587176155607838
PA_9b_HPW_03_D_calibrated	HPW	SE31	England	PA_9b_HPW_03_D_calibrated	0.007832294580276148
PA_9b_HPW_04_D_calibrated	HPW	SE31	England	PA_9b_HPW_04_D_calibrated	0.006807748062061884
PA_9b_HPW_05_D_calibrated	HPW	SE31	England	PA_9b_HPW_05_D_calibrated	0.011820131551297425
PA_9b_HPW_06_D_calibrated	HPW	SE31	England	PA_9b_HPW_06_D_calibrated	0.0016934188085991424
PA_9b_HPW_07_D_calibrated	HPW	SE31	England	PA_9b_HPW_07_D_calibrated	-0.0028332576646168455
PA_9b_HPW_08_D_calibrated	HPW	SE31	England	PA_9b_HPW_08_D_calibrated	0.010990777804599483
PA_9b_HPW_09_D_calibrated	HPW	SE31	England	PA_9b_HPW_09_D_calibrated	-0.011298219758009573
PA_9b_HPW_10_D_calibrated	HPW	SE31	England	PA_9b_HPW_10_D_calibrated	0.013224316710459644
PA_9b_HPW_11_D_calibrated	HPW	SE31	England	PA_9b_HPW_11_D_calibrated	0.021305887620563964
PA_9b_HPW_12_D_calibrated	HPW	SE31	England	PA_9b_HPW_12_D_calibrated	-0.020570359527559395
PA_9b_HPW_14_D_calibrated	HPW	SE31	England	PA_9b_HPW_14_D_calibrated	0.004790564527455517
PA_9b_HPW_15_D_calibrated	HPW	SE31	England	PA_9b_HPW_15_D_calibrated	0.006354795764166538
PA_10_HRC_01_D_calibrated	HRC	SD57	England	PA_10_HRC_01_D_calibrated	-0.004447296525540583
PA_10_HRC_02_D_calibrated	HRC	SD57	England	PA_10_HRC_02_D_calibrated	0.025538129659061853
PA_10_HRC_03_D_calibrated	HRC	SD57	England	PA_10_HRC_03_D_calibrated	-0.0015122997067581918
PA_10_HRC_04_D_calibrated	HRC	SD57	England	PA_10_HRC_04_D_calibrated	0.0011980596810380205
PA_10_HRC_05_D_calibrated	HRC	SD57	England	PA_10_HRC_05_D_calibrated	0.011394912818064441
PA_10_HRC_06_D_calibrated	HRC	SD57	England	PA_10_HRC_06_D_calibrated	-0.004291727418826933
PA_10_HRC_07_D_calibrated	HRC	SD57	England	PA_10_HRC_07_D_calibrated	-0.012976451267894628
