Id	Site	Grid.10km	Expansion	ID	RegScore1
PA_20_EM_14_D_calibrated	EM	NT95	England	PA_20_EM_14_D_calibrated	0.0024255757264272045
PA_20_EM_15_D_calibrated	EM	NT95	England	PA_20_EM_15_D_calibrated	-0.015509948630492173
PA_20_EM_16_D_calibrated	EM	NT95	England	PA_20_EM_16_D_calibrated	0.0053934270272995135
PA_20_EM_17_D_calibrated	EM	NT95	England	PA_20_EM_17_D_calibrated	-0.00950455250455095
PA_20_EM_19_D_calibrated	EM	NT95	England	PA_20_EM_19_D_calibrated	0.0073954762892379875
PA_20_EM_20_D_calibrated	EM	NT95	England	PA_20_EM_20_D_calibrated	0.027360464688031293
PA_21_YC_01_D_calibrated	EM	NT95	England	PA_21_YC_01_D_calibrated	0.007584172621397677
PA_21_YC_02_D_calibrated	YC	NT58	England	PA_21_YC_02_D_calibrated	-0.020626532367319362
PA_21_YC_03_D_calibrated	YC	NT58	England	PA_21_YC_03_D_calibrated	-0.0041416219115698585
PA_21_YC_04_D_calibrated	YC	NT58	England	PA_21_YC_04_D_calibrated	-0.009446071491245588
PA_21_YC_05_D_calibrated	YC	NT58	England	PA_21_YC_05_D_calibrated	0.005027502380193375
PA_21_YC_06_D_calibrated	YC	NT58	England	PA_21_YC_06_D_calibrated	0.012583526100677991
PA_21_YC_07_D_calibrated	YC	NT58	England	PA_21_YC_07_D_calibrated	0.005001806130136897
PA_21_YC_08_D_calibrated	YC	NT58	England	PA_21_YC_08_D_calibrated	0.011163073040616305
PA_21_YC_09_D_calibrated	YC	NT58	England	PA_21_YC_09_D_calibrated	-0.02769793174078775
PA_21_YC_10_D_calibrated	YC	NT58	England	PA_21_YC_10_D_calibrated	0.020381771327198026
PA_21_YC_11_D_calibrated	YC	NT58	England	PA_21_YC_11_D_calibrated	2.461686036350657E-4
PA_21_YC_12_D_calibrated	YC	NT58	England	PA_21_YC_12_D_calibrated	0.030183067642461786
