,met.x,met.y,Grid.10km,Expansion,Site.name,Site.ID,Ind.num.cont,Sample.ID,GridRef,Lat,Lng,X,Y,Day.col,Mnth.col,Yr.col,X10km.1st.rec,site.1st.rec,years.col.10km,years.col.site,Scale_dmg,Dmg,Age,cropped,FW_used,Photo.FW.D.ID,Photo.FW.V.ID,HW_used,Photo.HW.D.ID,Photo.HW.V.ID,Landmarked,Hairy_AC,mat.10yr,Date,EveDate,refdate,Jday.col,gen2Jday,volt_num,gen2.yr,gen2.mnth,gen2.day,Jday.diff,lon,lat,dev.tmp
373,351000,685000,NT58,England,Yellowcraig Wood,YC,373,PA-E-21-YC-2018-15,NT5160085600,56.06078,-2.778829,351600,685600,21,6,2018,2011,2011,8,8,2,1,3,Y,L,PA_21_YC_15_D_calibrated,PA_21_YC_15_V_calibrated,L,PA_21_YC_15_D_calibrated,PA_21_YC_15_V_calibrated,FW/HW,Med,9.64939,21/06/2018,21/06/2018,31/12/2017,172,239,3,2008,8,26,67,351500,685500,15.27074
374,351000,685000,NT58,England,Yellowcraig Wood,YC,374,PA-E-21-YC-2018-16,NT5160085600,56.06078,-2.778829,351600,685600,21,6,2018,2011,2011,8,8,2,1,3,Y,L,PA_21_YC_16_D_calibrated,PA_21_YC_16_V_calibrated,L,PA_21_YC_16_D_calibrated,PA_21_YC_16_V_calibrated,FW/HW,Very,9.64939,21/06/2018,21/06/2018,31/12/2017,172,239,3,2008,8,26,67,351500,685500,15.27074
375,351000,685000,NT58,England,Yellowcraig Wood,YC,375,PA-E-21-YC-2018-17,NT5160085600,56.06078,-2.778829,351600,685600,21,6,2018,2011,2011,8,8,2,1,3,Y,L,PA_21_YC_17_D_calibrated,PA_21_YC_17_V_calibrated,L,PA_21_YC_17_D_calibrated,PA_21_YC_17_V_calibrated,FW/HW,Very,9.64939,21/06/2018,21/06/2018,31/12/2017,172,239,3,2008,8,26,67,351500,685500,15.27074
376,351000,685000,NT58,England,Yellowcraig Wood,YC,376,PA-E-21-YC-2018-18,NT5160085600,56.06078,-2.778829,351600,685600,21,6,2018,2011,2011,8,8,3,4,7,Y,N,PA_21_YC_18_D_calibrated,PA_21_YC_18_V_calibrated,N,PA_21_YC_18_D_calibrated,PA_21_YC_18_V_calibrated,FW/HW,,9.64939,21/06/2018,21/06/2018,31/12/2017,172,239,3,2008,8,26,67,351500,685500,15.27074
377,351000,685000,NT58,England,Yellowcraig Wood,YC,377,PA-E-21-YC-2018-19,NT5160085600,56.06078,-2.778829,351600,685600,21,6,2018,2011,2011,8,8,2,1,3,Y,L,PA_21_YC_19_D_calibrated,PA_21_YC_19_V_calibrated,L,PA_21_YC_19_D_calibrated,PA_21_YC_19_V_calibrated,FW/HW,Med,9.64939,21/06/2018,21/06/2018,31/12/2017,172,239,3,2008,8,26,67,351500,685500,15.27074
378,351000,685000,NT58,England,Yellowcraig Wood,YC,378,PA-E-21-YC-2018-20,NT5160085600,56.06078,-2.778829,351600,685600,21,6,2018,2011,2011,8,8,3,2,5,Y,L,PA_21_YC_20_D_calibrated,PA_21_YC_20_V_calibrated,N,PA_21_YC_20_D_calibrated,PA_21_YC_20_V_calibrated,FW/HW,,9.64939,21/06/2018,21/06/2018,31/12/2017,172,239,3,2008,8,26,67,351500,685500,15.27074
379,333000,661000,NT16,England,Gorebridge,GB,379,PA-E-22-GB-2018-01,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,2,2,4,Y,L,PA_22_GB_01_D_calibrated,PA_22_GB_01_V_calibrated,N,PA_22_GB_01_D_calibrated,PA_22_GB_01_V_calibrated,FW/HW,,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
380,333000,661000,NT16,England,Gorebridge,GB,380,PA-E-22-GB-2018-02,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,3,2,5,Y,L,PA_22_GB_02_D_calibrated,PA_22_GB_02_V_calibrated,L,PA_22_GB_02_D_calibrated,PA_22_GB_02_V_calibrated,FW/HW,Light,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
381,333000,661000,NT16,England,Gorebridge,GB,381,PA-E-22-GB-2018-03,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,2,1,3,Y,L,PA_22_GB_03_D_calibrated,PA_22_GB_03_V_calibrated,L,PA_22_GB_03_D_calibrated,PA_22_GB_03_V_calibrated,FW/HW,Med,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
382,333000,661000,NT16,England,Gorebridge,GB,382,PA-E-22-GB-2018-04,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,4,3,7,Y,L,PA_22_GB_04_D_calibrated,PA_22_GB_04_V_calibrated,N,PA_22_GB_04_D_calibrated,PA_22_GB_04_V_calibrated,FW/HW,,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
383,333000,661000,NT16,England,Gorebridge,GB,383,PA-E-22-GB-2018-05,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,2,1,3,Y,L,PA_22_GB_05_D_calibrated,PA_22_GB_05_V_calibrated,L,PA_22_GB_05_D_calibrated,PA_22_GB_05_V_calibrated,FW/HW,Med,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
384,333000,661000,NT16,England,Gorebridge,GB,384,PA-E-22-GB-2018-06,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,3,2,5,Y,L,PA_22_GB_06_D_calibrated,PA_22_GB_06_V_calibrated,R,PA_22_GB_06_D_calibrated,PA_22_GB_06_V_calibrated,FW/HW,Light,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
385,333000,661000,NT16,England,Gorebridge,GB,385,PA-E-22-GB-2018-07,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,3,2,5,Y,L,PA_22_GB_07_D_calibrated,PA_22_GB_07_V_calibrated,L,PA_22_GB_07_D_calibrated,PA_22_GB_07_V_calibrated,FW/HW,Light,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
386,333000,661000,NT16,England,Gorebridge,GB,386,PA-E-22-GB-2018-08,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,2,1,3,Y,L,PA_22_GB_08_D_calibrated,PA_22_GB_08_V_calibrated,L,PA_22_GB_08_D_calibrated,PA_22_GB_08_V_calibrated,FW/HW,Med,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
387,333000,661000,NT16,England,Gorebridge,GB,387,PA-E-22-GB-2018-09,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,2,1,3,Y,L,PA_22_GB_09_D_calibrated,PA_22_GB_09_V_calibrated,L,PA_22_GB_09_D_calibrated,PA_22_GB_09_V_calibrated,FW/HW,Med,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
388,333000,661000,NT16,England,Gorebridge,GB,388,PA-E-22-GB-2018-10,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,4,3,7,Y,L,PA_22_GB_10_D_calibrated,PA_22_GB_10_V_calibrated,N,PA_22_GB_10_D_calibrated,PA_22_GB_10_V_calibrated,FW/HW,,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
389,333000,661000,NT16,England,Gorebridge,GB,389,PA-E-22-GB-2018-11,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,4,2,6,Y,L,PA_22_GB_11_D_calibrated,PA_22_GB_11_V_calibrated,R,PA_22_GB_11_D_calibrated,PA_22_GB_11_V_calibrated,FW/HW,Light,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
390,333000,661000,NT16,England,Gorebridge,GB,390,PA-E-22-GB-2018-12,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,3,1,4,Y,L,PA_22_GB_12_D_calibrated,PA_22_GB_12_V_calibrated,L,PA_22_GB_12_D_calibrated,PA_22_GB_12_V_calibrated,FW/HW,Med,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
391,333000,661000,NT16,England,Gorebridge,GB,391,PA-E-22-GB-2018-13,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,2,1,3,Y,L,PA_22_GB_13_D_calibrated,PA_22_GB_13_V_calibrated,L,PA_22_GB_13_D_calibrated,PA_22_GB_13_V_calibrated,FW/HW,Very,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
392,333000,661000,NT16,England,Gorebridge,GB,392,PA-E-22-GB-2018-14,NT3367461878,55.845534,-3.060799,333674,661878,13,8,2018,2015,2015,4,4,3,2,5,Y,L,PA_22_GB_14_D_calibrated,PA_22_GB_14_V_calibrated,R,PA_22_GB_14_D_calibrated,PA_22_GB_14_V_calibrated,FW/HW,Light,8.90419,13/08/2018,13/08/2018,31/12/2017,225,207,2,2008,7,25,-18,333500,661500,14.26625
393,333000,661000,NT16,England,Gorebridge,GB,393,PA-E-22-GB-2018-15,NT3367461878,55.845534,-3.060799,333674,661878,14,8,2018,2015,2015,4,4,2,2,4,Y,R,PA_22_GB_15_D_calibrated,PA_22_GB_15_V_calibrated,R,PA_22_GB_15_D_calibrated,PA_22_GB_15_V_calibrated,FW/HW,Med,8.90419,14/08/2018,14/08/2018,31/12/2017,226,207,2,2008,7,25,-19,333500,661500,14.26625
394,333000,661000,NT16,England,Gorebridge,GB,394,PA-E-22-GB-2018-16,NT3367461878,55.845534,-3.060799,333674,661878,14,8,2018,2015,2015,4,4,2,1,3,Y,L,PA_22_GB_16_D_calibrated,PA_22_GB_16_V_calibrated,R,PA_22_GB_16_D_calibrated,PA_22_GB_16_V_calibrated,FW/HW,Light,8.90419,14/08/2018,14/08/2018,31/12/2017,226,207,2,2008,7,25,-19,333500,661500,14.26625
395,333000,661000,NT16,England,Gorebridge,GB,395,PA-E-22-GB-2018-17,NT3367461878,55.845534,-3.060799,333674,661878,14,8,2018,2015,2015,4,4,3,1,4,Y,L,PA_22_GB_17_D_calibrated,PA_22_GB_17_V_calibrated,N,PA_22_GB_17_D_calibrated,PA_22_GB_17_V_calibrated,FW/HW,,8.90419,14/08/2018,14/08/2018,31/12/2017,226,207,2,2008,7,25,-19,333500,661500,14.26625
396,333000,661000,NT16,England,Gorebridge,GB,396,PA-E-22-GB-2018-18,NT3367461878,55.845534,-3.060799,333674,661878,14,8,2018,2015,2015,4,4,2,2,4,Y,L,PA_22_GB_18_D_calibrated,PA_22_GB_18_V_calibrated,N,PA_22_GB_18_D_calibrated,PA_22_GB_18_V_calibrated,FW/HW,,8.90419,14/08/2018,14/08/2018,31/12/2017,226,207,2,2008,7,25,-19,333500,661500,14.26625
397,333000,661000,NT16,England,Gorebridge,GB,397,PA-E-22-GB-2018-19,NT3367461878,55.845534,-3.060799,333674,661878,14,8,2018,2015,2015,4,4,2,2,4,Y,L,PA_22_GB_19_D_calibrated,PA_22_GB_19_V_calibrated,L,PA_22_GB_19_D_calibrated,PA_22_GB_19_V_calibrated,FW/HW,Med,8.90419,14/08/2018,14/08/2018,31/12/2017,226,207,2,2008,7,25,-19,333500,661500,14.26625
398,333000,661000,NT16,England,Gorebridge,GB,398,PA-E-22-GB-2018-20,NT3367461878,55.845534,-3.060799,333674,661878,14,8,2018,2015,2015,4,4,2,1,3,Y,L,PA_22_GB_20_D_calibrated,PA_22_GB_20_V_calibrated,L,PA_22_GB_20_D_calibrated,PA_22_GB_20_V_calibrated,FW/HW,Very,8.90419,14/08/2018,14/08/2018,31/12/2017,226,207,2,2008,7,25,-19,333500,661500,14.26625
399,333000,661000,NT16,England,Gorebridge,GB,399,PA-E-22-GB-2018-21,NT3367461878,55.845534,-3.060799,333674,661878,24,8,2019,2015,2015,4,4,3,2,5,Y,L,PA_22_GB_21_D_calibrated,PA_22_GB_21_V_calibrated,L,PA_22_GB_21_D_calibrated,PA_22_GB_21_V_calibrated,FW/HW,,8.88073,24/08/2019,24/08/2019,31/12/2018,236,207,2,2008,7,25,-29,333500,661500,14.26625
400,333000,661000,NT16,England,Gorebridge,GB,400,PA-E-22-GB-2018-22,NT3367461878,55.845534,-3.060799,333674,661878,24,8,2019,2015,2015,4,4,2,2,4,Y,L,PA_22_GB_22_D_calibrated,PA_22_GB_22_V_calibrated,R,PA_22_GB_22_D_calibrated,PA_22_GB_22_V_calibrated,FW/HW,,8.88073,24/08/2019,24/08/2019,31/12/2018,236,207,2,2008,7,25,-29,333500,661500,14.26625
401,333000,661000,NT16,England,Gorebridge,GB,401,PA-E-22-GB-2018-23,NT3367461878,55.845534,-3.060799,333674,661878,24,8,2019,2015,2015,4,4,2,2,4,Y,L,PA_22_GB_23_D_calibrated,PA_22_GB_23_V_calibrated,L,PA_22_GB_23_D_calibrated,PA_22_GB_23_V_calibrated,FW/HW,,8.88073,24/08/2019,24/08/2019,31/12/2018,236,207,2,2008,7,25,-29,333500,661500,14.26625
402,333000,661000,NT16,England,Gorebridge,GB,402,PA-E-22-GB-2018-24,NT3367461878,55.845534,-3.060799,333674,661878,24,8,2019,2015,2015,4,4,2,2,4,Y,R,PA_22_GB_24_D_calibrated,PA_22_GB_24_V_calibrated,R,PA_22_GB_24_D_calibrated,PA_22_GB_24_V_calibrated,FW/HW,,8.88073,24/08/2019,24/08/2019,31/12/2018,236,207,2,2008,7,25,-29,333500,661500,14.26625
403,333000,661000,NT16,England,Gorebridge,GB,403,PA-E-22-GB-2018-25,NT3367461878,55.845534,-3.060799,333674,661878,24,8,2019,2015,2015,4,4,2,3,5,Y,R,PA_22_GB_25_D_calibrated,PA_22_GB_25_V_calibrated,N,PA_22_GB_25_D_calibrated,PA_22_GB_25_V_calibrated,FW/HW,,8.88073,24/08/2019,24/08/2019,31/12/2018,236,207,2,2008,7,25,-29,333500,661500,14.26625
404,333000,661000,NT16,England,Gorebridge,GB,404,PA-E-22-GB-2018-26,NT3367461878,55.845534,-3.060799,333674,661878,24,8,2019,2015,2015,4,4,3,2,5,Y,L,PA_22_GB_26_D_calibrated,PA_22_GB_26_V_calibrated,L,PA_22_GB_26_D_calibrated,PA_22_GB_26_V_calibrated,FW/HW,,8.88073,24/08/2019,24/08/2019,31/12/2018,236,207,2,2008,7,25,-29,333500,661500,14.26625
405,333000,661000,NT16,England,Gorebridge,GB,405,PA-E-22-GB-2018-27,NT3367461878,55.845534,-3.060799,333674,661878,24,8,2019,2015,2015,4,4,2,2,4,Y,R,PA_22_GB_27_D_calibrated,PA_22_GB_27_V_calibrated,N,PA_22_GB_27_D_calibrated,PA_22_GB_27_V_calibrated,FW/HW,,8.88073,24/08/2019,24/08/2019,31/12/2018,236,207,2,2008,7,25,-29,333500,661500,14.26625
406,333000,661000,NT16,England,Gorebridge,GB,406,PA-E-22-GB-2018-28,NT3367461878,55.845534,-3.060799,333674,661878,25,8,2019,2015,2015,4,4,1,2,3,Y,L,PA_22_GB_28_D_calibrated,PA_22_GB_28_V_calibrated,R,PA_22_GB_28_D_calibrated,PA_22_GB_28_V_calibrated,FW/HW,,8.88073,25/08/2019,25/08/2019,31/12/2018,237,207,2,2008,7,25,-30,333500,661500,14.26625
407,333000,661000,NT16,England,Gorebridge,GB,407,PA-E-22-GB-2018-29,NT3367461878,55.845534,-3.060799,333674,661878,25,8,2019,2015,2015,4,4,2,1,3,Y,L,PA_22_GB_29_D_calibrated,PA_22_GB_29_V_calibrated,L,PA_22_GB_29_D_calibrated,PA_22_GB_29_V_calibrated,FW/HW,,8.88073,25/08/2019,25/08/2019,31/12/2018,237,207,2,2008,7,25,-30,333500,661500,14.26625
408,333000,661000,NT16,England,Gorebridge,GB,408,PA-E-22-GB-2018-30,NT3367461878,55.845534,-3.060799,333674,661878,25,8,2019,2015,2015,4,4,2,3,5,Y,L,PA_22_GB_30_D_calibrated,PA_22_GB_30_V_calibrated,R,PA_22_GB_30_D_calibrated,PA_22_GB_30_V_calibrated,FW/HW,,8.88073,25/08/2019,25/08/2019,31/12/2018,237,207,2,2008,7,25,-30,333500,661500,14.26625
409,173000,684000,NR78,Scotland,Taynish NNR,Tay,409,PA-S-24-Tay-2018-01,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,1,3,Y,L,PA_24_Tay_01_D_calibrated,PA_24_Tay_01_V_calibrated,L,PA_24_Tay_01_D_calibrated,PA_24_Tay_01_V_calibrated,FW/HW,Med,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
410,173000,684000,NR78,Scotland,Taynish NNR,Tay,410,PA-S-24-Tay-2018-02,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,3,1,4,Y,L,PA_24_Tay_02_D_calibrated,PA_24_Tay_02_V_calibrated,L,PA_24_Tay_02_D_calibrated,PA_24_Tay_02_V_calibrated,FW/HW,Med,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
411,173000,684000,NR78,Scotland,Taynish NNR,Tay,411,PA-S-24-Tay-2018-03,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,1,3,Y,L,PA_24_Tay_03_D_calibrated,PA_24_Tay_03_V_calibrated,R,PA_24_Tay_03_D_calibrated,PA_24_Tay_03_V_calibrated,FW/HW,Light,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
412,173000,684000,NR78,Scotland,Taynish NNR,Tay,412,PA-S-24-Tay-2018-04,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,1,3,Y,L,PA_24_Tay_04_D_calibrated,PA_24_Tay_04_V_calibrated,L,PA_24_Tay_04_D_calibrated,PA_24_Tay_04_V_calibrated,FW/HW,Med,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
413,173000,684000,NR78,Scotland,Taynish NNR,Tay,413,PA-S-24-Tay-2018-05,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,3,2,5,Y,L,PA_24_Tay_05_D_calibrated,PA_24_Tay_05_V_calibrated,N,PA_24_Tay_05_D_calibrated,PA_24_Tay_05_V_calibrated,FW/HW,,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
414,173000,684000,NR78,Scotland,Taynish NNR,Tay,414,PA-S-24-Tay-2018-06,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,1,1,2,Y,L,PA_24_Tay_06_D_calibrated,PA_24_Tay_06_V_calibrated,L,PA_24_Tay_06_D_calibrated,PA_24_Tay_06_V_calibrated,FW/HW,Very,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
415,173000,684000,NR78,Scotland,Taynish NNR,Tay,415,PA-S-24-Tay-2018-07,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,1,3,Y,L,PA_24_Tay_07_D_calibrated,PA_24_Tay_07_V_calibrated,L,PA_24_Tay_07_D_calibrated,PA_24_Tay_07_V_calibrated,FW/HW,Med,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
416,173000,684000,NR78,Scotland,Taynish NNR,Tay,416,PA-S-24-Tay-2018-08,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,1,3,Y,L,PA_24_Tay_08_D_calibrated,PA_24_Tay_08_V_calibrated,L,PA_24_Tay_08_D_calibrated,PA_24_Tay_08_V_calibrated,FW/HW,Very,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
417,173000,684000,NR78,Scotland,Taynish NNR,Tay,417,PA-S-24-Tay-2018-09,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,1,3,Y,L,PA_24_Tay_09_D_calibrated,PA_24_Tay_09_V_calibrated,L,PA_24_Tay_09_D_calibrated,PA_24_Tay_09_V_calibrated,FW/HW,Very,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
418,173000,684000,NR78,Scotland,Taynish NNR,Tay,418,PA-S-24-Tay-2018-10,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,2,4,Y,L,PA_24_Tay_10_D_calibrated,PA_24_Tay_10_V_calibrated,L,PA_24_Tay_10_D_calibrated,PA_24_Tay_10_V_calibrated,FW/HW,Med,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
419,173000,684000,NR78,Scotland,Taynish NNR,Tay,419,PA-S-24-Tay-2018-11,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,1,1,2,Y,L,PA_24_Tay_11_D_calibrated,PA_24_Tay_11_V_calibrated,L,PA_24_Tay_11_D_calibrated,PA_24_Tay_11_V_calibrated,FW/HW,very,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
420,173000,684000,NR78,Scotland,Taynish NNR,Tay,420,PA-S-24-Tay-2018-12,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,1,3,Y,L,PA_24_Tay_12_D_calibrated,PA_24_Tay_12_V_calibrated,L,PA_24_Tay_12_D_calibrated,PA_24_Tay_12_V_calibrated,FW/HW,Med,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
421,173000,684000,NR78,Scotland,Taynish NNR,Tay,421,PA-S-24-Tay-2018-13,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,1,3,Y,L,PA_24_Tay_13_D_calibrated,PA_24_Tay_13_V_calibrated,L,PA_24_Tay_13_D_calibrated,PA_24_Tay_13_V_calibrated,FW/HW,very,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
422,173000,684000,NR78,Scotland,Taynish NNR,Tay,422,PA-S-24-Tay-2018-14,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,2,4,Y,L,PA_24_Tay_14_D_calibrated,PA_24_Tay_14_V_calibrated,N,PA_24_Tay_14_D_calibrated,PA_24_Tay_14_V_calibrated,FW/HW,,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
423,173000,684000,NR78,Scotland,Taynish NNR,Tay,423,PA-S-24-Tay-2018-15,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,3,1,4,Y,L,PA_24_Tay_15_D_calibrated,PA_24_Tay_15_V_calibrated,L,PA_24_Tay_15_D_calibrated,PA_24_Tay_15_V_calibrated,FW/HW,Light,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
424,173000,684000,NR78,Scotland,Taynish NNR,Tay,424,PA-S-24-Tay-2018-16,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,1,3,Y,L,PA_24_Tay_16_D_calibrated,PA_24_Tay_16_V_calibrated,R,PA_24_Tay_16_D_calibrated,PA_24_Tay_16_V_calibrated,FW/HW,Med,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
425,173000,684000,NR78,Scotland,Taynish NNR,Tay,425,PA-S-24-Tay-2018-17,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,1,3,Y,L,PA_24_Tay_17_D_calibrated,PA_24_Tay_17_V_calibrated,L,PA_24_Tay_17_D_calibrated,PA_24_Tay_17_V_calibrated,FW/HW,Very,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
426,173000,684000,NR78,Scotland,Taynish NNR,Tay,426,PA-S-24-Tay-2018-18,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,1,3,Y,L,PA_24_Tay_18_D_calibrated,PA_24_Tay_18_V_calibrated,L,PA_24_Tay_18_D_calibrated,PA_24_Tay_18_V_calibrated,FW/HW,Very,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
427,173000,684000,NR78,Scotland,Taynish NNR,Tay,427,PA-S-24-Tay-2018-19,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,2,2,4,Y,L,PA_24_Tay_19_D_calibrated,PA_24_Tay_19_V_calibrated,L,PA_24_Tay_19_D_calibrated,PA_24_Tay_19_V_calibrated,FW/HW,Very,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
428,173000,684000,NR78,Scotland,Taynish NNR,Tay,428,PA-S-24-Tay-2018-20,NR7333384751,56.001966,-5.636926,173333,684751,6,7,2018,1969,1985,50,34,3,3,6,Y,L,PA_24_Tay_20_D_calibrated,PA_24_Tay_20_V_calibrated,N,PA_24_Tay_20_D_calibrated,PA_24_Tay_20_V_calibrated,FW/HW,,9.37445,06/07/2018,06/07/2018,31/12/2017,187,195,3,2008,7,13,8,173500,684500,13.9159
429,285000,760000,NN86,Scotland,Allean Forest,AF,429,PA-S-25-AF-2018-01,NN8557460090,56.718415,-3.871214,285574,760090,8,7,2018,2004,2012,15,7,2,2,4,Y,L,PA_25_AF_01_D_calibrated,PA_25_AF_01_V_calibrated,L,PA_25_AF_01_D_calibrated,PA_25_AF_01_V_calibrated,FW/HW,Very,7.03587,08/07/2018,08/07/2018,31/12/2017,189,198,2,2008,7,16,9,285500,760500,12.9951
430,285000,760000,NN86,Scotland,Allean Forest,AF,430,PA-S-25-AF-2018-02,NN8557460090,56.718415,-3.871214,285574,760090,8,7,2018,2004,2012,15,7,1,1,2,Y,L,PA_25_AF_02_D_calibrated,PA_25_AF_02_V_calibrated,L,PA_25_AF_02_D_calibrated,PA_25_AF_02_V_calibrated,FW/HW,Very,7.03587,08/07/2018,08/07/2018,31/12/2017,189,198,2,2008,7,16,9,285500,760500,12.9951
431,285000,760000,NN86,Scotland,Allean Forest,AF,431,PA-S-25-AF-2018-03,NN8557460090,56.718415,-3.871214,285574,760090,8,7,2018,2004,2012,15,7,2,1,3,Y,L,PA_25_AF_03_D_calibrated,PA_25_AF_03_V_calibrated,L,PA_25_AF_03_D_calibrated,PA_25_AF_03_V_calibrated,FW/HW,Very,7.03587,08/07/2018,08/07/2018,31/12/2017,189,198,2,2008,7,16,9,285500,760500,12.9951
432,285000,760000,NN86,Scotland,Allean Forest,AF,432,PA-S-25-AF-2018-04,NN8557460090,56.718415,-3.871214,285574,760090,8,7,2018,2004,2012,15,7,2,1,3,Y,L,PA_25_AF_04_D_calibrated,PA_25_AF_04_V_calibrated,L,PA_25_AF_04_D_calibrated,PA_25_AF_04_V_calibrated,FW/HW,Med,7.03587,08/07/2018,08/07/2018,31/12/2017,189,198,2,2008,7,16,9,285500,760500,12.9951
