Main.study,Expansion,Site.name,Site.ID,Ind.num.cont,Sample.ID,GridRef,Lat,Lng,X,Y,Grid.10km,Day.col,Mnth.col,Yr.col,10km.1st.rec,site.1st.rec,years.col.10km,years.col.site,Day.photo,Month.photo,Year.photo,Calib.group,Calib.day,Calib.month,Scale_dmg,Dmg,Age,cropped,FW_used,Photo.FW.D.ID,Photo.FW.V.ID,HW_used,Photo.HW.D.ID,Photo.HW.V.ID,Landmarked,Hairy_AC
Velocity,England,Martin Down NNR,CS_MarDwn,556,C19M21,SU035203,50.982097,-1.951515,403500,120300,SU02,31,7,2017,1973,NA,46,NA,29,7,2019,7,2,8,2,2,4,Y,R,C19M21_D_calibrated,C19M21_V_calibrated,L,C19M21_D_calibrated,C19M21_V_calibrated,FW/HW,Light
Velocity,England,Martin Down NNR,CS_MarDwn,557,C19M22,SU033207,50.985695,-1.9543606,403300,120700,SU02,31,7,2017,1973,NA,46,NA,29,7,2019,7,2,8,2,1,3,Y,L,C19M22_D_calibrated,C19M22_V_calibrated,L,C19M22_D_calibrated,C19M22_V_calibrated,FW/HW,Light
Velocity,England,Martin Down NNR,CS_MarDwn,558,C19M23,SU033207,50.985695,-1.9543606,403300,120700,SU02,31,7,2017,1973,NA,46,NA,29,7,2019,7,2,8,3,1,4,Y,L,C19M23_D_calibrated,C19M23_V_calibrated,L,C19M23_D_calibrated,C19M23_V_calibrated,FW/HW,Med
Velocity,England,Martin Down NNR,CS_MarDwn,559,C19M24,SU032206,50.984796,-1.9557861,403200,120600,SU02,31,7,2017,1973,NA,46,NA,29,7,2019,7,2,8,4,3,7,Y,N,C19M24_D_calibrated,C19M24_V_calibrated,L,C19M24_D_calibrated,C19M24_V_calibrated,FW/HW,Light
Velocity,England,Martin Down NNR,CS_MarDwn,560,C19M25,SU034204,50.982996,-1.9529387,403400,120400,SU02,31,7,2017,1973,NA,46,NA,29,7,2019,7,2,8,2,1,3,Y,L,C19M25_D_calibrated,C19M25_V_calibrated,L,C19M25_D_calibrated,C19M25_V_calibrated,FW/HW,Med
Velocity,England,Snapes Wood,CS_Snapes,561,C19M27,SU013347,51.111592,-1.9828075,401300,134700,SU03,5,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,4,2,6,Y,L,C19M27_D_calibrated,C19M27_V_calibrated,R,C19M27_D_calibrated,C19M27_V_calibrated,FW/HW,Light
Velocity,England,Snapes Wood,CS_Snapes,562,C19M28,SU013347,51.111592,-1.9828075,401300,134700,SU03,5,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,2,1,3,Y,L,C19M28_D_calibrated,C19M28_V_calibrated,L,C19M28_D_calibrated,C19M28_V_calibrated,FW/HW,Med
Velocity,England,Snapes Wood,CS_Snapes,563,C19M29,SU012347,51.111593,-1.984236,401200,134700,SU03,9,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,2,1,3,Y,L,C19M29_D_calibrated,C19M29_V_calibrated,R,C19M29_D_calibrated,C19M29_V_calibrated,FW/HW,Med
Velocity,England,Snapes Wood,CS_Snapes,564,C19M30,SU012347,51.111593,-1.984236,401200,134700,SU03,9,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,2,1,3,Y,L,C19M30_D_calibrated,C19M30_V_calibrated,L,C19M30_D_calibrated,C19M30_V_calibrated,FW/HW,Med
Velocity,England,Snapes Wood,CS_Snapes,565,C19M31,SU012347,51.111593,-1.984236,401200,134700,SU03,9,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,2,1,3,Y,L,C19M31_D_calibrated,C19M31_V_calibrated,R,C19M31_D_calibrated,C19M31_V_calibrated,FW/HW,Light
Velocity,England,Snapes Wood,CS_Snapes,566,C19M32,SU013347,51.111592,-1.9828075,401300,134700,SU03,9,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,2,3,5,Y,L,C19M32_D_calibrated,C19M32_V_calibrated,N,C19M32_D_calibrated,C19M32_V_calibrated,FW/HW,
Velocity,England,Snapes Wood,CS_Snapes,567,C19M33,SU013347,51.111592,-1.9828075,401300,134700,SU03,9,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,2,1,3,Y,L,C19M33_D_calibrated,C19M33_V_calibrated,L,C19M33_D_calibrated,C19M33_V_calibrated,FW/HW,Med
Velocity,England,Snapes Wood,CS_Snapes,568,C19M34,SU017348,51.112491,-1.9770931,401700,134800,SU03,10,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,2,1,3,Y,L,C19M34_D_calibrated,C19M34_V_calibrated,L,C19M34_D_calibrated,C19M34_V_calibrated,FW/HW,Med
Velocity,England,Snapes Wood,CS_Snapes,569,C19M35,SU015350,51.11429,-1.9799494,401500,135000,SU03,9,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,2,1,3,Y,L,C19M35_D_calibrated,C19M35_V_calibrated,L,C19M35_D_calibrated,C19M35_V_calibrated,FW/HW,Med
Velocity,England,Snapes Wood,CS_Snapes,570,C19M36,SU015349,51.11339,-1.9799498,401500,134900,SU03,10,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,2,1,3,Y,L,C19M36_D_calibrated,C19M36_V_calibrated,L,C19M36_D_calibrated,C19M36_V_calibrated,FW/HW,Med
Velocity,England,Snapes Wood,CS_Snapes,571,C19M37,SU016350,51.114289,-1.9785208,401600,135000,SU03,10,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,2,2,4,Y,L,C19M37_D_calibrated,C19M37_V_calibrated,N,C19M37_D_calibrated,C19M37_V_calibrated,FW/HW,
Velocity,England,Snapes Wood,CS_Snapes,572,C19M38,SU016350,51.114289,-1.9785208,401600,135000,SU03,10,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,3,1,4,Y,R,C19M38_D_calibrated,C19M38_V_calibrated,R,C19M38_D_calibrated,C19M38_V_calibrated,FW/HW,Light
Velocity,England,Snapes Wood,CS_Snapes,573,C19M39,SU017349,51.11339,-1.9770926,401700,134900,SU03,10,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,1,1,2,Y,L,C19M39_D_calibrated,C19M39_V_calibrated,L,C19M39_D_calibrated,C19M39_V_calibrated,FW/HW,Very
Velocity,England,Snapes Wood,CS_Snapes,574,C19M40,SU017349,51.11339,-1.9770926,401700,134900,SU03,10,8,2016,1968,NA,51,NA,29,7,2019,7,2,8,2,1,3,Y,R,C19M40_D_calibrated,C19M40_V_calibrated,R,C19M40_D_calibrated,C19M40_V_calibrated,FW/HW,Med
Velocity,England,Hadleigh Railway Walk,ES_HadRail,575,ESM1,TM055405,52.024835,0.99390923,605500,240500,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM1_D_calibrated,ESM1_V_calibrated,L,ESM1_D_calibrated,ESM1_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,576,ESM2,TM055405,52.024835,0.99390923,605500,240500,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,3,1,4,Y,L,ESM2_D_calibrated,ESM2_V_calibrated,L,ESM2_D_calibrated,ESM2_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,577,ESM3,TM055405,52.024835,0.99390923,605500,240500,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,3,2,5,Y,L,ESM3_D_calibrated,ESM3_V_calibrated,L,ESM3_D_calibrated,ESM3_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,578,ESM4,TM055405,52.024835,0.99390923,605500,240500,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM4_D_calibrated,ESM4_V_calibrated,L,ESM4_D_calibrated,ESM4_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,579,ESM5,TM055405,52.024835,0.99390923,605500,240500,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,4,1,5,Y,L,ESM5_D_calibrated,ESM5_V_calibrated,L,ESM5_D_calibrated,ESM5_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,580,ESM6,TM055405,52.024835,0.99390923,605500,240500,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,2,4,Y,L,ESM6_D_calibrated,ESM6_V_calibrated,N,ESM6_D_calibrated,ESM6_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,581,ESM7,TM055405,52.024835,0.99390923,605500,240500,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,3,1,4,Y,L,ESM7_D_calibrated,ESM7_V_calibrated,L,ESM7_D_calibrated,ESM7_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,582,ESM8,TM053406,52.025807,0.99105831,605300,240600,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM8_D_calibrated,ESM8_V_calibrated,R,ESM8_D_calibrated,ESM8_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,583,ESM9,TM053406,52.025807,0.99105831,605300,240600,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,2,4,Y,L,ESM9_D_calibrated,ESM9_V_calibrated,L,ESM9_D_calibrated,ESM9_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,584,ESM10,TM053406,52.025807,0.99105831,605300,240600,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM10_D_calibrated,ESM10_V_calibrated,L,ESM10_D_calibrated,ESM10_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,585,ESM11,TM053406,52.025807,0.99105831,605300,240600,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM11_D_calibrated,ESM11_V_calibrated,L,ESM11_D_calibrated,ESM11_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,586,ESM12,TM053406,52.025807,0.99105831,605300,240600,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM12_D_calibrated,ESM12_V_calibrated,R,ESM12_D_calibrated,ESM12_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,587,ESM13,TM053406,52.025807,0.99105831,605300,240600,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,3,2,5,Y,L,ESM13_D_calibrated,ESM13_V_calibrated,L,ESM13_D_calibrated,ESM13_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,588,ESM14,TM053406,52.025807,0.99105831,605300,240600,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,2,4,Y,L,ESM14_D_calibrated,ESM14_V_calibrated,L,ESM14_D_calibrated,ESM14_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,589,ESM15,TM053406,52.025807,0.99105831,605300,240600,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM15_D_calibrated,ESM15_V_calibrated,L,ESM15_D_calibrated,ESM15_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,590,ESM16,TM049407,52.026852,0.98529627,604900,240700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM16_D_calibrated,ESM16_V_calibrated,L,ESM16_D_calibrated,ESM16_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,591,ESM17,TM049407,52.026852,0.98529627,604900,240700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM17_D_calibrated,ESM17_V_calibrated,L,ESM17_D_calibrated,ESM17_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,592,ESM18,TM049407,52.026852,0.98529627,604900,240700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,3,1,4,Y,L,ESM18_D_calibrated,ESM18_V_calibrated,L,ESM18_D_calibrated,ESM18_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,593,ESM19,TM049407,52.026852,0.98529627,604900,240700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM19_D_calibrated,ESM19_V_calibrated,L,ESM19_D_calibrated,ESM19_V_calibrated,FW/HW,
Velocity,England,Hadleigh Railway Walk,ES_HadRail,594,ESM20,TM049407,52.026852,0.98529627,604900,240700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,2,4,Y,L,ESM20_D_calibrated,ESM20_V_calibrated,L,ESM20_D_calibrated,ESM20_V_calibrated,FW/HW,
Velocity,England,Wolves Wood,ES_Wolves,595,ESM21,TM056437,52.053529,0.99728714,605600,243700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,2,4,Y,L,ESM21_D_calibrated,ESM21_V_calibrated,L,ESM21_D_calibrated,ESM21_V_calibrated,FW/HW,
Velocity,England,Wolves Wood,ES_Wolves,596,ESM22,TM056437,52.053529,0.99728714,605600,243700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,3,5,Y,L,ESM22_D_calibrated,ESM22_V_calibrated,L,ESM22_D_calibrated,ESM22_V_calibrated,FW/HW,
Velocity,England,Wolves Wood,ES_Wolves,597,ESM23,TM055440,52.056259,0.9960111,605500,244000,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,3,5,Y,R,ESM23_D_calibrated,ESM23_V_calibrated,N,ESM23_D_calibrated,ESM23_V_calibrated,FW/HW,
Velocity,England,Wolves Wood,ES_Wolves,598,ESM24,TM056437,52.053529,0.99728714,605600,243700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,1,1,2,Y,L,ESM24_D_calibrated,ESM24_V_calibrated,L,ESM24_D_calibrated,ESM24_V_calibrated,FW/HW,
Velocity,England,Wolves Wood,ES_Wolves,599,ESM25,TM056437,52.053529,0.99728714,605600,243700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM25_D_calibrated,ESM25_V_calibrated,L,ESM25_D_calibrated,ESM25_V_calibrated,FW/HW,
Velocity,England,Wolves Wood,ES_Wolves,600,ESM26,TM056437,52.053529,0.99728714,605600,243700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM26_D_calibrated,ESM26_V_calibrated,L,ESM26_D_calibrated,ESM26_V_calibrated,FW/HW,
Velocity,England,Wolves Wood,ES_Wolves,601,ESM27,TM056437,52.053529,0.99728714,605600,243700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,3,1,4,Y,R,ESM27_D_calibrated,ESM27_V_calibrated,R,ESM27_D_calibrated,ESM27_V_calibrated,FW/HW,
Velocity,England,Wolves Wood,ES_Wolves,602,ESM28,TM056437,52.053529,0.99728714,605600,243700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,2,4,Y,L,ESM28_D_calibrated,ESM28_V_calibrated,L,ESM28_D_calibrated,ESM28_V_calibrated,FW/HW,
Velocity,England,Wolves Wood,ES_Wolves,603,ESM29,TM056437,52.053529,0.99728714,605600,243700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,4,3,7,Y,R,ESM29_D_calibrated,ESM29_V_calibrated,N,ESM29_D_calibrated,ESM29_V_calibrated,FW/HW,
Velocity,England,Wolves Wood,ES_Wolves,604,ESM30,TM056437,52.053529,0.99728714,605600,243700,TM04,16,8,2017,1995,NA,24,NA,25,10,2019,NA,28,10,2,3,5,Y,L,ESM30_D_calibrated,ESM30_V_calibrated,L,ESM30_D_calibrated,ESM30_V_calibrated,FW/HW,
Velocity,England,Stour Wood,ES_StourW,605,ESM31,TM187311,51.935411,1.1800119,618700,231100,TM13,16,8,2017,1985,NA,34,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM31_D_calibrated,ESM31_V_calibrated,R,ESM31_D_calibrated,ESM31_V_calibrated,FW/HW,
Velocity,England,Stour Wood,ES_StourW,606,ESM32,TM187311,51.935411,1.1800119,618700,231100,TM13,16,8,2017,1985,NA,34,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM32_D_calibrated,ESM32_V_calibrated,L,ESM32_D_calibrated,ESM32_V_calibrated,FW/HW,
Velocity,England,Stour Wood,ES_StourW,607,ESM33,TM187311,51.935411,1.1800119,618700,231100,TM13,16,8,2017,1985,NA,34,NA,25,10,2019,NA,28,10,4,2,6,Y,L,ESM33_D_calibrated,ESM33_V_calibrated,L,ESM33_D_calibrated,ESM33_V_calibrated,FW/HW,
Velocity,England,Stour Wood,ES_StourW,608,ESM34,TM187311,51.935411,1.1800119,618700,231100,TM13,16,8,2017,1985,NA,34,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM34_D_calibrated,ESM34_V_calibrated,L,ESM34_D_calibrated,ESM34_V_calibrated,FW/HW,
Velocity,England,Stour Wood,ES_StourW,609,ESM35,TM187311,51.935411,1.1800119,618700,231100,TM13,16,8,2017,1985,NA,34,NA,25,10,2019,NA,28,10,2,3,5,Y,R,ESM35_D_calibrated,ESM35_V_calibrated,N,ESM35_D_calibrated,ESM35_V_calibrated,FW/HW,
Velocity,England,Stour Wood,ES_StourW,610,ESM36,TM187311,51.935411,1.1800119,618700,231100,TM13,16,8,2017,1985,NA,34,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM36_D_calibrated,ESM36_V_calibrated,L,ESM36_D_calibrated,ESM36_V_calibrated,FW/HW,
Velocity,England,Stour Wood,ES_StourW,611,ESM37,TM187311,51.935411,1.1800119,618700,231100,TM13,16,8,2017,1985,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Velocity,England,Stour Wood,ES_StourW,612,ESM38,TM187311,51.935411,1.1800119,618700,231100,TM13,16,8,2017,1985,NA,34,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM38_D_calibrated,ESM38_V_calibrated,L,ESM38_D_calibrated,ESM38_V_calibrated,FW/HW,
Velocity,England,Stour Wood,ES_StourW,613,ESM39,TM187311,51.935411,1.1800119,618700,231100,TM13,16,8,2017,1985,NA,34,NA,25,10,2019,NA,28,10,2,1,3,Y,L,ESM39_D_calibrated,ESM39_V_calibrated,R,ESM39_D_calibrated,ESM39_V_calibrated,FW/HW,
Velocity,England,Stour Wood,ES_StourW,614,ESM40,TM187311,51.935411,1.1800119,618700,231100,TM13,16,8,2017,1985,NA,34,NA,25,10,2019,NA,28,10,3,3,6,Y,R,ESM40_D_calibrated,ESM40_V_calibrated,N,ESM40_D_calibrated,ESM40_V_calibrated,FW/HW,
Velocity,England,Fenn's Moss,CC_FennM,615,CCM1,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,2,1,3,Y,L,CCM1_D_calibrated,CCM1_V_calibrated,L,CCM1_D_calibrated,CCM1_V_calibrated,FW/HW,Light
Velocity,England,Fenn's Moss,CC_FennM,616,CCM2,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,3,2,5,Y,R,CCM2_D_calibrated,CCM2_V_calibrated,N,CCM2_D_calibrated,CCM2_V_calibrated,FW/HW,
Velocity,England,Fenn's Moss,CC_FennM,617,CCM3,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,2,1,3,Y,L,CCM3_D_calibrated,CCM3_V_calibrated,L,CCM3_D_calibrated,CCM3_V_calibrated,FW/HW,Light
Velocity,England,Fenn's Moss,CC_FennM,618,CCM4,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,2,1,3,Y,L,CCM4_D_calibrated,CCM4_V_calibrated,L,CCM4_D_calibrated,CCM4_V_calibrated,FW/HW,Med
Velocity,England,Fenn's Moss,CC_FennM,619,CCM5,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,3,2,5,Y,R,CCM5_D_calibrated,CCM5_V_calibrated,N,CCM5_D_calibrated,CCM5_V_calibrated,FW/HW,
Velocity,England,Fenn's Moss,CC_FennM,620,CCM6,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,2,1,3,Y,R,CCM6_D_calibrated,CCM6_V_calibrated,R,CCM6_D_calibrated,CCM6_V_calibrated,FW/HW,Light
Velocity,England,Fenn's Moss,CC_FennM,621,CCM7,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,3,1,4,Y,R,CCM7_D_calibrated,CCM7_V_calibrated,R,CCM7_D_calibrated,CCM7_V_calibrated,FW/HW,Med
Velocity,England,Fenn's Moss,CC_FennM,622,CCM8,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,3,2,5,Y,R,CCM8_D_calibrated,CCM8_V_calibrated,L,CCM8_D_calibrated,CCM8_V_calibrated,FW/HW,Light
Velocity,England,Fenn's Moss,CC_FennM,623,CCM9,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,2,2,4,Y,L,CCM9_D_calibrated,CCM9_V_calibrated,L,CCM9_D_calibrated,CCM9_V_calibrated,FW/HW,Med
Velocity,England,Fenn's Moss,CC_FennM,624,CCM10,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,2,2,4,Y,R,CCM10_D_calibrated,CCM10_V_calibrated,L,CCM10_D_calibrated,CCM10_V_calibrated,FW/HW,Med
Velocity,England,Fenn's Moss,CC_FennM,625,CCM11,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,1,2,3,Y,L,CCM11_D_calibrated,CCM11_V_calibrated,R,CCM11_D_calibrated,CCM11_V_calibrated,FW/HW,Med
Velocity,England,Fenn's Moss,CC_FennM,626,CCM12,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,1,2,3,Y,L,CCM12_D_calibrated,CCM12_V_calibrated,L,CCM12_D_calibrated,CCM12_V_calibrated,FW/HW,Very
Velocity,England,Fenn's Moss,CC_FennM,627,CCM13,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,2,1,3,Y,L,CCM13_D_calibrated,CCM13_V_calibrated,L,CCM13_D_calibrated,CCM13_V_calibrated,FW/HW,Very
Velocity,England,Fenn's Moss,CC_FennM,628,CCM14,SJ477366,52.924251,-2.7793818,347700,336600,SJ43,24,7,2017,1968,NA,51,NA,,,2019,NA,,,2,1,3,Y,L,CCM14_D_calibrated,CCM14_V_calibrated,L,CCM14_D_calibrated,CCM14_V_calibrated,FW/HW,Very
Velocity,England,Bettisfield Moss,CC_BettiM,629,CCM15,SJ480348,52.908101,-2.7746311,348000,334800,SJ43,24,7,2017,1973,NA,46,NA,,,2019,NA,,,2,2,4,Y,R,CCM15_D_calibrated,CCM15_V_calibrated,L,CCM15_D_calibrated,CCM15_V_calibrated,FW/HW,Med
Velocity,England,Bettisfield Moss,CC_BettiM,630,CCM16,SJ480348,52.908101,-2.7746311,348000,334800,SJ43,24,7,2017,1973,NA,46,NA,,,2019,NA,,,1,2,3,Y,L,CCM16_D_calibrated,CCM16_V_calibrated,L,CCM16_D_calibrated,CCM16_V_calibrated,FW/HW,Very
Velocity,England,Bettisfield Moss,CC_BettiM,631,CCM17,SJ480348,52.908101,-2.7746311,348000,334800,SJ43,24,7,2017,1973,NA,46,NA,,,2019,NA,,,2,2,4,Y,L,CCM17_D_calibrated,CCM17_V_calibrated,R,CCM17_D_calibrated,CCM17_V_calibrated,FW/HW,Very
Velocity,England,Bettisfield Moss,CC_BettiM,632,CCM18,SJ480348,52.908101,-2.7746311,348000,334800,SJ43,24,7,2017,1973,NA,46,NA,,,2019,NA,,,3,1,4,Y,R,CCM18_D_calibrated,CCM18_V_calibrated,L,CCM18_D_calibrated,CCM18_V_calibrated,FW/HW,Light
Velocity,England,Bettisfield Moss,CC_BettiM,633,CCM19,SJ480348,52.908101,-2.7746311,348000,334800,SJ43,24,7,2017,1973,NA,46,NA,,,2019,NA,,,2,3,5,Y,L,CCM19_D_calibrated,CCM19_V_calibrated,N,CCM19_D_calibrated,CCM19_V_calibrated,FW/HW,
Velocity,England,Bettisfield Moss,CC_BettiM,634,CCM20,SJ480348,52.908101,-2.7746311,348000,334800,SJ43,24,7,2017,1973,NA,46,NA,,,2019,NA,,,2,1,3,Y,L,CCM20_D_calibrated,CCM20_V_calibrated,L,CCM20_D_calibrated,CCM20_V_calibrated,FW/HW,Med
Velocity,England,Llanymynech Rocks,CC_LlanRocks,635,CCM21,SJ268219,52.789685,-3.0868993,326800,321900,SJ22,24,7,2017,1973,NA,46,NA,,,2019,NA,,,2,1,3,Y,R,CCM21_D_calibrated,CCM21_V_calibrated,N,CCM21_D_calibrated,CCM21_V_calibrated,FW/HW,
Velocity,England,Llanymynech Rocks,CC_LlanRocks,636,CCM22,SJ260217,52.787778,-3.0987145,326000,321700,SJ22,24,7,2017,1973,NA,46,NA,,,2019,NA,,,2,1,3,Y,L,CCM22_D_calibrated,CCM22_V_calibrated,L,CCM22_D_calibrated,CCM22_V_calibrated,FW/HW,Very
Velocity,England,Llanymynech Rocks,CC_LlanRocks,637,CCM23,SJ268219,52.789685,-3.0868993,326800,321900,SJ22,24,7,2017,1973,NA,46,NA,,,2019,NA,,,2,1,3,Y,L,CCM23_D_calibrated,CCM23_V_calibrated,R,CCM23_D_calibrated,CCM23_V_calibrated,FW/HW,Very
Velocity,England,Llanymynech Rocks,CC_LlanRocks,638,CCM24,SJ268219,52.789685,-3.0868993,326800,321900,SJ22,24,7,2017,1973,NA,46,NA,,,2019,NA,,,2,2,4,Y,R,CCM24_D_calibrated,CCM24_V_calibrated,R,CCM24_D_calibrated,CCM24_V_calibrated,FW/HW,Light
Velocity,England,Llanymynech Rocks,CC_LlanRocks,639,CCM25,SJ270218,52.788814,-3.0839118,327000,321800,SJ22,24,7,2017,1973,NA,46,NA,,,2019,NA,,,2,2,4,Y,L,CCM25_D_calibrated,CCM25_V_calibrated,L,CCM25_D_calibrated,CCM25_V_calibrated,FW/HW,Light
Velocity,England,Llanymynech Rocks,CC_LlanRocks,640,CCM26,SJ271218,52.788827,-3.0824292,327100,321800,SJ22,25,7,2017,1973,NA,46,NA,,,2019,NA,,,2,1,3,Y,L,CCM26_D_calibrated,CCM26_V_calibrated,L,CCM26_D_calibrated,CCM26_V_calibrated,FW/HW,Med
Velocity,England,Llanymynech Rocks,CC_LlanRocks,641,CCM27,SJ271218,52.788827,-3.0824292,327100,321800,SJ22,25,7,2017,1973,NA,46,NA,,,2019,NA,,,2,2,4,Y,L,CCM27_D_calibrated,CCM27_V_calibrated,L,CCM27_D_calibrated,CCM27_V_calibrated,FW/HW,Light
Velocity,England,Llanymynech Rocks,CC_LlanRocks,642,CCM28,SJ271218,52.788827,-3.0824292,327100,321800,SJ22,25,7,2017,1973,NA,46,NA,,,2019,NA,,,2,1,3,Y,L,CCM28_D_calibrated,CCM28_V_calibrated,L,CCM28_D_calibrated,CCM28_V_calibrated,FW/HW,Very
