 ,Label,Area,Mean,StdDev,Min,Max,XM,YM,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
1947,PA_4_RCHP_09_D_calibrated.png:brown,179442,84.36,23.36,22,190,606.65,759.33,717.96,318.23,141.15,1286.40,15137897.00,15137897.00,9,160,139.35,459.13
1948,PA_4_RCHP_10_D_calibrated.png:wing,223453,79.66,44.32,18,236,612.24,783.74,781.77,363.93,139.11,1347.83,17799939.00,17799939.00,1,118,138.28,436.85
1949,PA_4_RCHP_10_D_calibrated.png:cream,34734,167.83,31.91,70,236,572.66,757.39,285.76,154.76,129.67,1315.99,5829263.00,5829263.00,6,126,135.58,421.68
1950,PA_4_RCHP_10_D_calibrated.png:brown,188719,63.43,21.08,18,192,631.50,796.56,728.53,329.82,139.96,1347.83,11970676.00,11970676.00,1,118,138.28,436.85
1951,PA_4_RCHP_11_D_calibrated.png:wing,219863,88.07,44.52,19,227,602.82,761.75,697.25,401.49,140.38,762.69,19364394.00,19364394.00,358,495,142.24,428.51
1952,PA_4_RCHP_11_D_calibrated.png:cream,43556,163.73,29.87,68,227,589.16,729.92,269.84,205.52,114.90,755.40,7131377.00,7131377.00,360,497,138.76,422.77
1953,PA_4_RCHP_11_D_calibrated.png:brown,176307,69.38,22.09,19,188,610.77,780.29,644.93,348.07,142.12,762.69,12233017.00,12233017.00,358,495,142.24,428.51
1954,PA_4_RCHP_12_D_calibrated.png:wing,216480,85.43,44.55,17,209,535.59,751.29,703.67,391.71,141.60,774.47,18494292.00,18494292.00,297,485,141.13,428.48
1955,PA_4_RCHP_12_D_calibrated.png:cream,44162,161.78,30.89,53,209,501.87,728.41,282.35,199.15,103.32,769.47,7144689.00,7144689.00,298,486,141.12,421.58
1956,PA_4_RCHP_12_D_calibrated.png:brown,172318,65.86,19.28,17,168,556.82,765.69,650.93,337.06,143.44,774.47,11349603.00,11349603.00,297,485,141.13,428.48
1957,PA_4_RCHP_13_D_calibrated.png:wing,255017,108.49,42.55,21,222,495.67,713.66,752.62,431.42,138.91,822.24,27667289.00,27667289.00,263,408,138.20,469.77
1958,PA_4_RCHP_13_D_calibrated.png:cream,54469,176.11,23.97,81,222,464.83,697.92,293.11,236.61,120.42,816.40,9592681.00,9592681.00,264,410,136.79,463.46
1959,PA_4_RCHP_13_D_calibrated.png:brown,200548,90.13,23.81,21,215,512.03,722.02,688.23,371.02,139.61,822.24,18074608.00,18074608.00,263,408,138.20,469.77
1960,PA_4_RCHP_14_D_calibrated.png:wing,238766,98.01,49.39,16,225,501.97,764.83,713.58,426.03,141.09,801.65,23401849.00,23401849.00,253,481,142.50,464.92
1961,PA_4_RCHP_14_D_calibrated.png:cream,58748,173.25,30.56,78,225,488.09,748.74,296.50,252.28,120.92,766.90,10178356.00,10178356.00,255,481,142.20,458.39
1962,PA_4_RCHP_14_D_calibrated.png:brown,180018,73.46,21.90,16,176,512.66,777.24,646.21,354.69,142.15,801.65,13223493.00,13223493.00,253,481,142.50,464.92
1963,PA_4_RCHP_15_D_calibrated.png:wing,246513,90.00,46.23,17,226,524.45,725.37,726.64,431.95,137.00,801.39,22185027.00,22185027.00,308,438,140.01,465.21
1964,PA_4_RCHP_15_D_calibrated.png:cream,56780,162.05,30.34,45,226,484.03,701.67,301.29,239.95,130.59,786.36,9201116.00,9201116.00,316,435,137.53,461.02
1965,PA_4_RCHP_15_D_calibrated.png:brown,189733,68.43,21.97,17,190,553.08,742.14,648.96,372.25,136.53,801.39,12983911.00,12983911.00,308,438,140.01,465.21
1966,PA_4_RCHP_16_D_calibrated.png:wing,234167,69.84,42.00,14,207,505.88,790.44,730.21,408.31,140.17,796.80,16354164.00,16354164.00,276,500,139.73,445.48
1967,PA_4_RCHP_16_D_calibrated.png:cream,29981,163.20,28.24,49,207,467.93,759.44,229.58,166.27,122.50,773.59,4892809.00,4892809.00,292,488,135.31,441.94
1968,PA_4_RCHP_16_D_calibrated.png:brown,204186,56.13,20.93,14,176,522.07,803.66,689.39,377.11,140.90,796.80,11461355.00,11461355.00,276,500,139.73,445.48
1969,PA_4_RCHP_17_D_calibrated.png:wing,265867,90.40,46.38,19,246,501.16,719.52,762.21,444.12,138.59,837.87,24033094.00,24033094.00,239,425,140.23,485.17
1970,PA_4_RCHP_17_D_calibrated.png:cream,45688,175.57,28.26,63,246,468.10,689.64,289.13,201.20,108.78,817.54,8021542.00,8021542.00,257,412,135.99,478.02
1971,PA_4_RCHP_17_D_calibrated.png:brown,220179,72.72,24.77,19,217,517.71,734.49,707.86,396.04,140.38,837.87,16011552.00,16011552.00,239,425,140.23,485.17
1972,PA_4_RCHP_18_D_calibrated.png:wing,230199,76.31,40.09,13,215,519.46,777.73,719.98,407.09,137.66,783.81,17567454.00,17567454.00,278,485,138.83,444.92
1973,PA_4_RCHP_18_D_calibrated.png:cream,32473,157.42,25.78,60,215,498.24,756.52,244.09,169.39,127.01,776.24,5111751.00,5111751.00,282,485,137.14,434.93
1974,PA_4_RCHP_18_D_calibrated.png:brown,197726,62.99,22.46,13,184,528.15,786.43,675.14,372.89,138.28,783.81,12455703.00,12455703.00,278,485,138.83,444.92
1975,PA_4_RCHP_19_D_calibrated.png:wing,219365,79.38,47.37,14,216,534.76,723.31,689.08,405.33,141.56,771.81,17413176.00,17413176.00,279,461,140.20,439.56
1976,PA_4_RCHP_19_D_calibrated.png:cream,43190,161.19,31.67,57,216,524.93,694.57,260.88,210.79,142.44,766.55,6961987.00,6961987.00,275,469,141.99,432.94
1977,PA_4_RCHP_19_D_calibrated.png:brown,176175,59.32,22.47,14,185,541.30,742.44,638.68,351.21,141.69,771.81,10451189.00,10451189.00,279,461,140.20,439.56
1978,PA_4_RCHP_20_D_calibrated.png:wing,214094,85.62,45.85,15,246,599.31,803.40,690.66,394.69,142.57,749.60,18330140.00,18330140.00,358,546,143.30,426.24
1979,PA_4_RCHP_20_D_calibrated.png:cream,40164,165.87,30.65,59,246,578.12,781.78,251.10,203.66,113.24,744.95,6662030.00,6662030.00,365,541,141.38,420.46
1980,PA_4_RCHP_20_D_calibrated.png:brown,173930,67.09,23.24,15,182,611.43,815.76,642.82,344.50,143.73,749.60,11668110.00,11668110.00,358,546,143.30,426.24
1981,PA_5_Ferm_01_D_calibrated.png:wing,221309,93.69,44.67,21,238,515.65,728.47,701.93,401.43,137.48,770.45,20734615.00,20734615.00,304,461,138.95,439.90
1982,PA_5_Ferm_01_D_calibrated.png:cream,48345,164.71,29.24,70,238,498.41,684.57,270.82,227.29,124.06,749.64,7962772.00,7962772.00,269,514,142.53,436.49
1983,PA_5_Ferm_01_D_calibrated.png:brown,172964,73.84,22.59,21,176,526.40,755.85,645.40,341.22,139.31,770.45,12771843.00,12771843.00,304,461,138.95,439.90
1984,PA_5_Ferm_02_D_calibrated.png:wing,234731,91.81,47.12,17,226,493.65,690.09,722.51,413.65,137.26,789.60,21551177.00,21551177.00,293,412,138.13,447.98
1985,PA_5_Ferm_02_D_calibrated.png:cream,61779,155.12,34.90,34,226,460.71,635.05,339.52,231.68,105.70,785.14,9583418.00,9583418.00,305,401,136.44,444.52
1986,PA_5_Ferm_02_D_calibrated.png:brown,172952,69.20,25.20,17,181,520.03,734.17,639.06,344.58,143.43,789.60,11967759.00,11967759.00,293,412,138.13,447.98
1987,PA_5_Ferm_03_D_calibrated.png:wing,245279,93.67,40.57,16,224,544.98,729.19,738.57,422.84,142.58,805.55,22975479.00,22975479.00,272,507,147.32,458.18
1988,PA_5_Ferm_03_D_calibrated.png:cream,40439,168.02,26.27,80,224,521.53,698.71,252.48,203.93,127.66,793.05,6794603.00,6794603.00,270,514,147.25,453.67
1989,PA_5_Ferm_03_D_calibrated.png:brown,204840,78.99,22.98,16,193,554.85,741.99,688.42,378.85,143.34,805.55,16180876.00,16180876.00,272,507,147.32,458.18
1990,PA_5_Ferm_04_D_calibrated.png:wing,230445,85.34,42.96,15,223,534.56,752.38,721.25,406.81,144.68,789.34,19666745.00,19666745.00,282,482,144.80,444.77
1991,PA_5_Ferm_04_D_calibrated.png:cream,34631,169.81,27.23,74,223,518.01,735.76,223.26,197.50,126.25,770.16,5880523.00,5880523.00,310,462,140.58,438.23
1992,PA_5_Ferm_04_D_calibrated.png:brown,195814,70.40,23.59,15,209,541.63,759.47,681.77,365.69,145.02,789.34,13786222.00,13786222.00,282,482,144.80,444.77
1993,PA_5_Ferm_05_D_calibrated.png:wing,239874,87.71,45.46,16,220,579.87,770.47,715.30,426.98,130.35,792.68,21040299.00,21040299.00,406,439,129.57,460.55
1994,PA_5_Ferm_05_D_calibrated.png:cream,37867,175.52,26.49,70,220,551.59,726.07,240.37,200.58,105.74,788.43,6646245.00,6646245.00,392,453,131.56,453.77
1995,PA_5_Ferm_05_D_calibrated.png:brown,202007,71.26,24.62,16,186,592.90,790.94,669.76,384.02,131.38,792.68,14394054.00,14394054.00,406,439,129.57,460.55
1996,PA_5_Ferm_06_D_calibrated.png:wing,238147,85.45,45.26,16,224,578.58,697.56,725.45,417.97,137.58,798.55,20349200.00,20349200.00,351,410,136.37,457.94
1997,PA_5_Ferm_06_D_calibrated.png:cream,38393,170.40,31.91,70,224,564.29,656.12,245.91,198.79,98.73,790.58,6542064.00,6542064.00,363,406,135.51,452.00
1998,PA_5_Ferm_06_D_calibrated.png:brown,199754,69.12,24.35,16,197,585.38,717.21,686.22,370.63,139.10,798.55,13807136.00,13807136.00,351,410,136.37,457.94
1999,PA_5_Ferm_07_D_calibrated.png:wing,197570,92.96,41.27,20,229,652.99,715.66,663.89,378.91,136.24,710.83,18366783.00,18366783.00,476,455,133.69,409.03
2000,PA_5_Ferm_07_D_calibrated.png:cream,39399,158.85,27.14,69,229,643.35,677.97,246.89,203.18,133.03,702.19,6258382.00,6258382.00,479,455,134.48,403.76
2001,PA_5_Ferm_07_D_calibrated.png:brown,158171,76.55,24.36,20,201,657.98,735.14,611.56,329.30,137.52,710.83,12108401.00,12108401.00,476,455,133.69,409.03
2002,PA_5_Ferm_08_D_calibrated.png:wing,211663,97.06,43.27,17,226,580.64,761.64,699.55,385.24,140.70,761.72,20544698.00,20544698.00,342,496,140.65,422.75
2003,PA_5_Ferm_08_D_calibrated.png:cream,40299,168.97,24.80,74,226,570.42,741.18,261.47,196.23,115.68,728.09,6809168.00,6809168.00,349,491,141.02,417.19
2004,PA_5_Ferm_08_D_calibrated.png:brown,171364,80.15,25.81,17,187,585.73,771.79,652.37,334.45,142.25,761.72,13735530.00,13735530.00,342,496,140.65,422.75
2005,PA_5_Ferm_09_D_calibrated.png:wing,232649,95.53,46.93,16,225,559.64,764.34,717.68,412.75,142.98,789.15,22225283.00,22225283.00,325,489,141.43,448.79
2006,PA_5_Ferm_09_D_calibrated.png:cream,53247,166.88,28.85,66,225,539.83,742.74,305.17,222.16,119.55,783.62,8885954.00,8885954.00,336,479,138.62,445.11
2007,PA_5_Ferm_09_D_calibrated.png:brown,179402,74.35,25.48,16,181,572.85,778.73,652.51,350.07,145.27,789.15,13339329.00,13339329.00,325,489,141.43,448.79
2008,PA_5_Ferm_10_D_calibrated.png:wing,246541,82.07,41.77,17,217,529.25,702.45,735.58,426.75,134.22,800.04,20234065.00,20234065.00,315,389,133.43,462.87
2009,PA_5_Ferm_10_D_calibrated.png:cream,29297,172.81,26.78,63,217,507.91,658.62,222.99,167.28,109.62,783.46,5062779.00,5062779.00,360,361,129.56,457.23
2010,PA_5_Ferm_10_D_calibrated.png:brown,217244,69.84,24.97,17,188,536.35,717.06,700.10,395.09,135.24,800.04,15171286.00,15171286.00,315,389,133.43,462.87
2011,PA_5_Ferm_11_D_calibrated.png:wing,244563,95.12,46.72,17,222,550.83,773.10,725.64,429.12,142.53,793.80,23263373.00,23263373.00,300,504,143.25,457.33
2012,PA_5_Ferm_11_D_calibrated.png:cream,45525,177.25,30.15,83,222,522.28,749.27,280.57,206.59,111.26,775.88,8069479.00,8069479.00,302,504,141.12,453.61
2013,PA_5_Ferm_11_D_calibrated.png:brown,199038,76.34,24.05,17,184,566.00,785.76,672.10,377.06,144.45,793.80,15193894.00,15193894.00,300,504,143.25,457.33
2014,PA_5_Ferm_12_D_calibrated.png:wing,237530,96.39,47.85,18,244,545.80,708.37,738.62,409.45,143.36,807.89,22894859.00,22894859.00,306,432,141.13,451.54
2015,PA_5_Ferm_12_D_calibrated.png:cream,54659,170.23,30.72,60,244,509.76,690.81,310.12,224.41,124.81,800.23,9304503.00,9304503.00,301,444,143.59,443.46
2016,PA_5_Ferm_12_D_calibrated.png:brown,182871,74.32,23.98,18,198,570.50,720.40,670.35,347.34,144.57,807.89,13590356.00,13590356.00,306,432,141.13,451.54
2017,PA_5_Ferm_13_D_calibrated.png:wing,227214,82.17,45.19,15,247,520.63,741.67,700.18,413.18,141.12,775.25,18670304.00,18670304.00,283,468,142.49,444.02
2018,PA_5_Ferm_13_D_calibrated.png:cream,35513,170.37,29.77,69,247,495.35,713.87,240.41,188.08,117.46,765.53,6050487.00,6050487.00,294,457,140.30,424.97
2019,PA_5_Ferm_13_D_calibrated.png:brown,191701,65.83,23.40,15,188,532.76,755.01,656.35,371.88,142.21,775.25,12619817.00,12619817.00,283,468,142.49,444.02
2020,PA_5_Ferm_14_D_calibrated.png:wing,235268,93.12,49.16,17,225,550.25,739.44,723.23,414.19,139.19,789.62,21907229.00,21907229.00,324,458,141.27,447.74
2021,PA_5_Ferm_14_D_calibrated.png:cream,48892,173.63,29.83,59,225,530.63,712.76,276.45,225.18,109.55,780.71,8489270.00,8489270.00,338,447,137.54,438.98
2022,PA_5_Ferm_14_D_calibrated.png:brown,186376,71.99,25.89,17,186,562.68,756.33,664.80,356.95,140.51,789.62,13417959.00,13417959.00,324,458,141.27,447.74
2023,PA_5_Ferm_15_D_calibrated.png:wing,226197,103.39,46.96,19,228,520.55,728.12,725.02,397.24,147.29,791.90,23386627.00,23386627.00,285,468,144.04,432.59
2024,PA_5_Ferm_15_D_calibrated.png:cream,51055,176.75,29.43,74,228,485.48,722.14,277.11,234.59,123.76,783.52,9023733.00,9023733.00,282,475,144.77,428.97
2025,PA_5_Ferm_15_D_calibrated.png:brown,175142,82.01,23.86,19,193,542.60,731.87,665.61,335.03,147.31,791.90,14362894.00,14362894.00,285,468,144.04,432.59
2026,PA_5_Ferm_16_D_calibrated.png:wing,229900,89.14,43.69,18,226,552.25,689.64,723.57,404.54,135.75,789.95,20492304.00,20492304.00,353,382,134.03,436.66
2027,PA_5_Ferm_16_D_calibrated.png:cream,46632,159.29,30.59,55,226,537.24,644.34,293.29,202.44,102.96,782.86,7428178.00,7428178.00,370,370,132.41,419.52
2028,PA_5_Ferm_16_D_calibrated.png:brown,183268,71.28,24.19,18,198,560.78,715.39,672.18,347.14,138.82,789.95,13064126.00,13064126.00,353,382,134.03,436.66
2029,PA_5_Ferm_17_D_calibrated.png:wing,235818,79.18,46.99,15,222,577.63,741.98,725.36,413.93,143.05,786.04,18671326.00,18671326.00,346,460,141.72,449.01
2030,PA_5_Ferm_17_D_calibrated.png:cream,44532,163.38,32.07,54,222,551.70,702.54,251.74,225.23,142.28,771.67,7275783.00,7275783.00,368,450,138.73,443.88
2031,PA_5_Ferm_17_D_calibrated.png:brown,191286,59.57,21.15,15,180,594.18,767.15,674.45,361.12,143.76,786.04,11395543.00,11395543.00,346,460,141.72,449.01
2032,PA_5_Ferm_18_D_calibrated.png:wing,219600,97.12,38.92,18,217,512.39,783.32,698.81,400.11,142.64,770.23,21327032.00,21327032.00,266,518,143.61,434.74
2033,PA_5_Ferm_18_D_calibrated.png:cream,30246,176.11,25.22,82,217,485.34,764.92,217.67,176.92,112.06,739.80,5326588.00,5326588.00,270,518,140.15,425.51
2034,PA_5_Ferm_18_D_calibrated.png:brown,189354,84.50,22.34,18,183,521.39,789.45,662.59,363.87,143.32,770.23,16000444.00,16000444.00,266,518,143.61,434.74
2035,PA_5_Ferm_19_D_calibrated.png:wing,222029,103.31,47.24,17,243,516.35,761.47,703.35,401.93,142.00,771.34,22938419.00,22938419.00,286,489,141.42,435.14
2036,PA_5_Ferm_19_D_calibrated.png:cream,46578,179.92,28.84,81,243,512.32,749.57,267.12,222.01,128.32,755.35,8380312.00,8380312.00,288,490,139.46,430.00
2037,PA_5_Ferm_19_D_calibrated.png:brown,175451,82.98,25.12,17,201,518.67,768.33,648.93,344.24,142.73,771.34,14558107.00,14558107.00,286,489,141.42,435.14
2038,PA_5_Ferm_20_D_calibrated.png:wing,249341,86.09,37.92,17,239,563.69,751.42,739.04,429.57,137.39,809.97,21464985.00,21464985.00,341,442,137.90,465.15
2039,PA_5_Ferm_20_D_calibrated.png:cream,32017,167.96,27.70,84,239,534.62,719.69,226.97,179.60,133.03,803.20,5377710.00,5377710.00,335,451,137.27,457.80
2040,PA_5_Ferm_20_D_calibrated.png:brown,217324,74.02,20.10,17,188,573.40,762.02,698.12,396.36,137.54,809.97,16087275.00,16087275.00,341,442,137.90,465.15
2041,PA_6_Fox_01_D_calibrated.png:wing,223144,75.50,47.33,14,213,608.97,716.15,687.22,413.43,135.21,770.05,16846475.00,16846475.00,422,425,134.74,445.80
2042,PA_6_Fox_01_D_calibrated.png:cream,45327,158.39,33.37,52,213,591.73,688.78,276.98,208.36,118.84,766.72,7179569.00,7179569.00,408,442,136.37,442.82
2043,PA_6_Fox_01_D_calibrated.png:brown,177817,54.36,18.12,14,153,621.77,736.46,625.55,361.93,136.91,770.05,9666906.00,9666906.00,422,425,134.74,445.80
2044,PA_6_Fox_02_D_calibrated.png:wing,235746,84.35,43.78,12,227,617.25,700.75,713.81,420.50,134.35,795.59,19885353.00,19885353.00,414,403,135.87,452.88
2045,PA_6_Fox_02_D_calibrated.png:cream,34979,170.24,28.11,75,227,604.63,652.97,238.34,186.86,103.89,757.96,5954760.00,5954760.00,464,368,130.77,448.48
2046,PA_6_Fox_02_D_calibrated.png:brown,200767,69.39,24.57,12,179,622.65,721.19,674.86,378.78,136.15,795.59,13930593.00,13930593.00,414,403,135.87,452.88
2047,PA_6_Fox_03_D_calibrated.png:wing,228470,98.98,36.72,17,214,635.57,709.89,713.85,407.50,139.00,804.93,22614833.00,22614833.00,407,426,141.05,446.39
2048,PA_6_Fox_03_D_calibrated.png:cream,43747,161.92,25.33,79,214,622.17,703.76,276.39,201.53,120.09,799.92,7083436.00,7083436.00,405,432,141.50,443.33
2049,PA_6_Fox_03_D_calibrated.png:brown,184723,84.08,18.87,17,180,641.69,712.69,659.19,356.80,140.27,804.93,15531397.00,15531397.00,407,426,141.05,446.39
2050,PA_6_Fox_04_D_calibrated.png:wing,236734,93.65,42.99,15,214,528.11,724.06,721.62,417.70,136.43,767.87,22171186.00,22171186.00,307,437,137.37,460.33
2051,PA_6_Fox_04_D_calibrated.png:cream,52260,161.37,25.52,59,214,513.77,704.02,286.30,232.41,119.38,762.27,8433345.00,8433345.00,323,423,135.21,450.18
2052,PA_6_Fox_04_D_calibrated.png:brown,184474,74.47,22.79,15,187,536.92,736.35,655.25,358.46,137.38,767.87,13737841.00,13737841.00,307,437,137.37,460.33
2053,PA_6_Fox_05_D_calibrated.png:wing,251997,82.88,46.00,13,232,550.22,697.50,765.65,419.06,140.40,824.94,20885041.00,20885041.00,309,407,140.11,458.21
2054,PA_6_Fox_05_D_calibrated.png:cream,46510,167.61,30.35,66,232,525.49,676.24,265.98,222.64,133.07,817.49,7795457.00,7795457.00,358,362,134.21,454.20
2055,PA_6_Fox_05_D_calibrated.png:brown,205487,63.70,19.83,13,189,564.96,710.18,709.01,369.01,140.60,824.94,13089584.00,13089584.00,309,407,140.11,458.21
2056,PA_6_Fox_06_D_calibrated.png:wing,208424,91.00,42.75,16,218,607.36,712.08,696.65,380.93,141.15,765.26,18965907.00,18965907.00,375,451,141.15,411.93
2057,PA_6_Fox_06_D_calibrated.png:cream,37925,168.34,29.40,70,218,585.42,682.25,248.81,194.08,110.71,757.17,6384365.00,6384365.00,345,495,146.04,407.39
2058,PA_6_Fox_06_D_calibrated.png:brown,170499,73.79,20.37,16,193,618.48,727.21,648.87,334.56,142.49,765.26,12581542.00,12581542.00,375,451,141.15,411.93
2059,PA_6_Fox_07_D_calibrated.png:wing,242749,87.80,44.30,16,208,595.12,696.57,727.50,424.85,140.47,807.85,21313921.00,21313921.00,370,426,139.47,454.13
2060,PA_6_Fox_07_D_calibrated.png:cream,54729,157.53,29.08,66,208,566.14,666.76,302.04,230.71,125.39,799.39,8621250.00,8621250.00,371,427,139.52,449.67
2061,PA_6_Fox_07_D_calibrated.png:brown,188020,67.51,21.47,16,163,614.82,716.83,652.79,366.72,142.12,807.85,12692671.00,12692671.00,370,426,139.47,454.13
2062,PA_6_Fox_08_D_calibrated.png:wing,254803,71.51,42.62,11,221,600.45,703.82,744.18,435.95,34.69,809.33,18222211.00,18222211.00,184,902,34.12,469.43
2063,PA_6_Fox_08_D_calibrated.png:cream,33694,163.83,30.56,70,221,626.52,657.05,232.06,184.87,63.22,772.72,5520010.00,5520010.00,255,944,40.22,458.67
2064,PA_6_Fox_08_D_calibrated.png:brown,221109,57.45,21.32,11,194,589.08,724.17,704.14,399.82,33.26,809.33,12702201.00,12702201.00,184,902,34.12,469.43
2065,PA_6_Fox_09_D_calibrated.png:wing,256685,68.89,40.18,11,203,635.67,644.32,758.22,431.04,136.77,824.70,17683852.00,17683852.00,409,339,137.70,465.03
2066,PA_6_Fox_09_D_calibrated.png:cream,33890,154.57,29.45,61,203,614.18,594.89,226.16,190.79,112.59,819.59,5238357.00,5238357.00,410,340,134.36,461.62
2067,PA_6_Fox_09_D_calibrated.png:brown,222795,55.86,21.02,11,169,644.73,665.11,722.32,392.73,137.72,824.70,12445495.00,12445495.00,409,339,137.70,465.03
2068,PA_6_Fox_10_D_calibrated.png:wing,211759,87.28,42.84,16,219,530.78,736.79,676.93,398.30,135.04,737.53,18482508.00,18482508.00,322,469,138.57,432.89
2069,PA_6_Fox_10_D_calibrated.png:cream,41065,160.73,28.67,74,219,506.71,709.13,246.85,211.81,150.01,722.71,6600352.00,6600352.00,349,457,135.67,426.60
2070,PA_6_Fox_10_D_calibrated.png:brown,170694,69.61,21.66,16,197,544.18,752.16,626.32,347.00,134.46,737.53,11882156.00,11882156.00,322,469,138.57,432.89
2071,PA_6_Fox_11_D_calibrated.png:wing,252138,111.02,43.72,17,214,498.16,711.51,736.65,435.80,140.14,827.52,27992181.00,27992181.00,283,401,136.27,477.52
2072,PA_6_Fox_11_D_calibrated.png:cream,83328,162.34,27.52,70,214,458.61,659.33,377.13,281.32,130.51,822.45,13527817.00,13527817.00,285,402,135.84,472.80
2073,PA_6_Fox_11_D_calibrated.png:brown,168810,85.68,23.21,17,189,535.16,760.32,613.46,350.37,145.01,827.52,14464364.00,14464364.00,283,401,136.27,477.52
2074,PA_6_Fox_12_D_calibrated.png:wing,205808,73.59,45.83,12,202,620.13,666.82,686.30,381.82,141.10,749.41,15146437.00,15146437.00,387,416,139.87,416.49
2075,PA_6_Fox_12_D_calibrated.png:cream,38550,156.99,30.23,62,202,603.53,636.63,251.31,195.31,121.03,735.95,6051905.00,6051905.00,399,406,138.36,412.64
2076,PA_6_Fox_12_D_calibrated.png:brown,167258,54.37,20.04,12,157,631.14,686.91,638.34,333.62,142.60,749.41,9094532.00,9094532.00,387,416,139.87,416.49
2077,PA_6_Fox_13_D_calibrated.png:wing,226901,102.22,42.96,17,220,582.95,706.03,709.96,406.92,136.73,778.00,23194545.00,23194545.00,370,422,136.25,442.47
2078,PA_6_Fox_13_D_calibrated.png:cream,54377,166.66,27.08,83,220,560.25,690.20,301.65,229.52,122.67,768.70,9062717.00,9062717.00,371,423,135.79,433.75
2079,PA_6_Fox_13_D_calibrated.png:brown,172524,81.91,21.79,17,181,597.52,716.19,638.79,343.88,137.65,778.00,14131828.00,14131828.00,370,422,136.25,442.47
2080,PA_6_Fox_14_D_calibrated.png:wing,212242,76.66,42.10,14,196,594.09,665.15,696.00,388.27,140.78,762.95,16271331.00,16271331.00,373,409,139.25,419.80
2081,PA_6_Fox_14_D_calibrated.png:cream,40597,149.60,30.11,64,196,575.67,638.04,261.69,197.52,106.28,746.98,6073320.00,6073320.00,379,406,141.30,413.00
2082,PA_6_Fox_14_D_calibrated.png:brown,171645,59.41,20.52,14,162,605.04,681.29,650.48,335.98,142.94,762.95,10198011.00,10198011.00,373,409,139.25,419.80
2083,PA_6_Fox_15_D_calibrated.png:wing,240340,70.33,43.41,13,221,592.83,646.39,742.60,412.08,42.15,828.63,16903753.00,16903753.00,195,902,41.77,448.06
2084,PA_6_Fox_15_D_calibrated.png:cream,36313,158.27,30.30,59,221,619.73,618.49,254.18,181.90,59.25,824.32,5747414.00,5747414.00,196,900,41.85,443.13
2085,PA_6_Fox_15_D_calibrated.png:brown,204027,54.68,20.85,13,172,578.97,660.78,693.70,374.48,41.34,828.63,11156339.00,11156339.00,195,902,41.77,448.06
2086,PA_6_Fox_16_D_calibrated.png:wing,220805,81.15,37.83,14,212,626.28,696.25,720.45,390.22,138.72,791.61,17918846.00,17918846.00,391,412,137.97,423.93
2087,PA_6_Fox_16_D_calibrated.png:cream,34831,154.08,25.74,68,212,594.34,674.00,233.06,190.29,124.80,776.82,5366607.00,5366607.00,409,400,136.88,413.81
2088,PA_6_Fox_16_D_calibrated.png:brown,185974,67.49,19.82,14,170,639.94,705.78,677.08,349.72,138.98,791.61,12552239.00,12552239.00,391,412,137.97,423.93
2089,PA_6_Fox_17_D_calibrated.png:wing,226235,74.87,45.99,13,228,584.44,661.08,695.01,414.46,136.95,777.14,16938586.00,16938586.00,385,370,135.47,450.79
2090,PA_6_Fox_17_D_calibrated.png:cream,42626,156.84,29.41,48,228,570.91,633.18,263.46,206.00,105.99,765.47,6685522.00,6685522.00,382,382,136.80,444.77
2091,PA_6_Fox_17_D_calibrated.png:brown,183609,55.84,21.99,13,178,593.24,679.24,645.83,361.98,138.77,777.14,10253064.00,10253064.00,385,370,135.47,450.79
2092,PA_6_Fox_18_D_calibrated.png:wing,227243,91.82,48.18,18,219,546.62,670.11,694.64,416.53,139.13,762.29,20866500.00,20866500.00,320,404,141.07,450.25
2093,PA_6_Fox_18_D_calibrated.png:cream,53537,165.71,32.67,49,219,552.64,652.37,301.55,226.05,143.34,751.12,8871534.00,8871534.00,335,393,139.48,445.15
2094,PA_6_Fox_18_D_calibrated.png:brown,173706,69.05,22.51,18,191,542.15,683.20,623.72,354.60,138.99,762.29,11994966.00,11994966.00,320,404,141.07,450.25
2095,PA_6_Fox_19_D_calibrated.png:wing,242474,73.36,46.15,9,207,510.45,730.61,722.94,427.05,140.57,807.61,17788653.00,17788653.00,251,447,141.84,466.50
2096,PA_6_Fox_19_D_calibrated.png:cream,47158,155.16,27.68,61,207,487.91,703.81,274.16,219.01,106.84,786.88,7316870.00,7316870.00,225,516,146.88,461.07
2097,PA_6_Fox_19_D_calibrated.png:brown,195316,53.61,21.31,9,162,526.19,749.31,668.84,371.82,142.02,807.61,10471783.00,10471783.00,251,447,141.84,466.50
2098,PA_6_Fox_20_D_calibrated.png:wing,228112,84.31,43.71,13,227,589.38,666.88,701.09,414.27,135.10,782.06,19231902.00,19231902.00,402,358,132.56,448.93
2099,PA_6_Fox_20_D_calibrated.png:cream,43969,161.72,28.64,61,227,572.20,640.18,265.32,211.00,111.10,774.42,7110612.00,7110612.00,393,375,133.90,442.60
2100,PA_6_Fox_20_D_calibrated.png:brown,184143,65.83,19.96,13,186,599.44,682.54,646.49,362.66,136.44,782.06,12121290.00,12121290.00,402,358,132.56,448.93
2101,PA_7_CA_01_D_calibrated.png:wing,247696,66.44,38.71,13,212,582.94,692.27,739.93,426.22,140.05,811.13,16456089.00,16456089.00,363,389,139.85,460.29
