 ,Label,Area,Mean,StdDev,Min,Max,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
1415,PA_19_CCP_08_V_calibrated.png:bot3rd,82887,132.36,29.44,36,213,433.73,243.32,89.67,475.31,10970987.00,10970987.00,791.64,748.27,89.36,252.02
1416,PA_19_CCP_08_V_calibrated.png:whole_wing,322168,131.02,33.65,36,213,719.88,569.81,4.46,755.67,42210754.00,42210754.00,287.36,519.81,0.04,596.51
1417,PA_19_CCP_09_V_calibrated.png:edge3rd,105395,106.74,32.96,30,213,571.68,234.74,90.87,618.87,11249612.00,11249612.00,533.55,205.64,90.01,253.17
1418,PA_19_CCP_09_V_calibrated.png:mid3rd,141866,140.63,34.87,36,222,634.07,284.87,89.65,620.35,19950435.00,19950435.00,540.69,204.59,90.14,254.00
1419,PA_19_CCP_09_V_calibrated.png:bot3rd,87252,134.85,31.00,23,211,437.45,253.95,89.09,482.18,11766134.00,11766134.00,788.10,752.87,89.94,253.59
1420,PA_19_CCP_09_V_calibrated.png:whole_wing,334513,128.44,36.48,23,222,733.24,580.87,2.72,760.78,42966181.00,42966181.00,280.83,528.73,0.41,606.71
1421,PA_19_CCP_10_V_calibrated.png:edge3rd,110887,119.21,34.14,26,218,583.84,241.82,92.06,626.69,13219259.00,13219259.00,523.20,837.24,89.42,258.10
1422,PA_19_CCP_10_V_calibrated.png:mid3rd,139616,141.79,32.96,37,217,620.22,286.62,87.30,622.69,19795922.00,19795922.00,536.02,834.86,65.57,259.00
1423,PA_19_CCP_10_V_calibrated.png:bot3rd,88977,130.74,32.47,31,212,441.90,256.37,88.58,486.10,11633038.00,11633038.00,795.65,268.70,90.08,258.20
1424,PA_19_CCP_10_V_calibrated.png:whole_wing,339480,131.52,34.60,26,218,749.13,576.99,3.88,775.32,44648219.00,44648219.00,277.90,527.26,179.67,610.76
1425,PA_19_CCP_11_V_calibrated.png:edge3rd,107601,108.93,30.69,34,200,572.71,239.22,91.29,618.47,11720443.00,11720443.00,513.59,824.82,89.54,261.16
1426,PA_19_CCP_11_V_calibrated.png:mid3rd,145548,139.91,31.78,34,222,631.23,293.58,89.75,620.53,20363199.00,20363199.00,531.27,824.29,89.62,262.00
1427,PA_19_CCP_11_V_calibrated.png:bot3rd,89304,125.30,29.23,29,206,438.19,259.49,89.35,478.55,11189430.00,11189430.00,793.31,749.97,89.85,261.94
1428,PA_19_CCP_11_V_calibrated.png:whole_wing,341839,126.34,33.50,29,222,750.13,580.22,2.08,784.10,43186679.00,43186679.00,269.84,532.11,179.86,608.04
1429,PA_19_CCP_12_V_calibrated.png:edge3rd,104908,108.32,33.85,32,205,563.00,237.25,91.72,607.28,11364114.00,11364114.00,521.95,823.46,89.41,255.48
1430,PA_19_CCP_12_V_calibrated.png:mid3rd,141426,147.51,32.47,41,218,627.35,287.03,89.75,606.44,20861467.00,20861467.00,539.90,821.79,89.96,256.00
1431,PA_19_CCP_12_V_calibrated.png:bot3rd,87049,135.07,27.11,33,210,438.28,252.88,88.25,479.01,11757389.00,11757389.00,789.53,753.46,89.76,255.36
1432,PA_19_CCP_12_V_calibrated.png:whole_wing,333383,131.93,35.79,32,218,737.82,575.31,1.63,766.85,43982970.00,43982970.00,277.52,531.14,179.77,599.18
1433,PA_19_CCP_13_V_calibrated.png:edge3rd,109581,100.91,30.02,29,209,572.15,243.86,92.43,592.04,11057945.00,11057945.00,506.89,826.08,87.08,259.73
1434,PA_19_CCP_13_V_calibrated.png:mid3rd,136746,124.13,32.92,32,210,604.29,288.12,87.11,613.18,16973808.00,16973808.00,538.26,827.60,65.80,260.00
1435,PA_19_CCP_13_V_calibrated.png:bot3rd,87278,120.39,31.57,27,213,434.89,255.52,89.48,480.53,10507241.00,10507241.00,796.74,269.08,90.02,259.38
1436,PA_19_CCP_13_V_calibrated.png:whole_wing,333014,115.53,33.29,27,213,754.57,561.92,5.83,778.13,38471948.00,38471948.00,277.27,538.11,0.47,592.62
1437,PA_19_CCP_14_V_calibrated.png:edge3rd,102650,111.25,34.02,27,210,567.33,230.38,89.77,579.99,11419737.00,11419737.00,457.87,217.05,98.13,244.96
1438,PA_19_CCP_14_V_calibrated.png:mid3rd,130205,142.40,32.24,35,210,603.60,274.66,91.30,594.02,18541315.00,18541315.00,545.68,791.72,83.86,245.00
1439,PA_19_CCP_14_V_calibrated.png:bot3rd,82560,139.56,28.42,35,213,438.21,239.88,92.39,475.67,11522050.00,11522050.00,787.00,287.36,90.00,244.42
1440,PA_19_CCP_14_V_calibrated.png:whole_wing,315415,131.52,34.88,27,213,715.89,560.98,169.72,734.38,41483102.00,41483102.00,297.04,471.29,0.17,586.51
1441,PA_19_CCP_15_V_calibrated.png:edge3rd,99637,100.92,29.23,30,198,549.10,231.04,93.59,594.52,10055420.00,10055420.00,513.02,846.94,88.19,253.89
1442,PA_19_CCP_15_V_calibrated.png:mid3rd,144738,128.58,31.22,32,210,664.34,277.40,86.75,650.33,18610621.00,18610621.00,536.29,845.32,67.85,254.00
1443,PA_19_CCP_15_V_calibrated.png:bot3rd,85182,119.07,26.31,33,200,438.06,247.59,89.36,521.45,10142509.00,10142509.00,786.46,764.04,76.98,253.73
1444,PA_19_CCP_15_V_calibrated.png:whole_wing,329557,117.76,31.67,30,210,727.32,576.92,19.58,761.62,38808550.00,38808550.00,278.11,508.39,179.94,610.22
1445,PA_19_CCP_16_V_calibrated.png:edge3rd,113063,110.62,29.42,32,205,594.87,242.00,90.79,636.13,12506594.00,12506594.00,529.37,203.62,90.24,263.02
1446,PA_19_CCP_16_V_calibrated.png:mid3rd,146689,132.42,30.67,34,211,642.86,290.53,87.68,643.59,19424658.00,19424658.00,532.40,840.16,87.87,264.00
1447,PA_19_CCP_16_V_calibrated.png:bot3rd,92784,119.89,31.16,26,202,446.23,264.74,90.61,497.82,11124322.00,11124322.00,796.14,762.02,89.49,263.55
1448,PA_19_CCP_16_V_calibrated.png:whole_wing,352536,122.13,31.82,26,211,758.56,591.73,3.20,790.59,43055574.00,43055574.00,268.98,535.71,179.61,623.59
1449,PA_19_CCP_17_V_calibrated.png:edge3rd,93547,123.10,34.46,31,219,526.19,226.36,92.54,560.14,11515570.00,11515570.00,466.43,256.02,97.16,244.45
1450,PA_19_CCP_17_V_calibrated.png:mid3rd,131643,154.18,30.51,42,226,612.62,273.60,87.86,596.05,20296299.00,20296299.00,537.62,811.65,66.27,245.00
1451,PA_19_CCP_17_V_calibrated.png:bot3rd,79245,144.84,30.08,42,225,425.78,236.97,86.04,477.58,11477653.00,11477653.00,782.76,742.51,89.45,244.23
1452,PA_19_CCP_17_V_calibrated.png:whole_wing,304435,142.20,34.33,31,226,702.95,551.42,12.19,733.71,43289522.00,43289522.00,292.55,475.51,179.53,571.17
1453,PA_19_CCP_18_V_calibrated.png:edge3rd,121484,121.01,31.20,36,209,562.34,275.06,87.68,577.37,14700844.00,14700844.00,460.10,181.01,96.61,272.18
1454,PA_19_CCP_18_V_calibrated.png:mid3rd,137075,135.87,29.14,28,206,586.52,297.57,97.00,616.44,18624842.00,18624842.00,527.00,198.18,116.29,273.00
1455,PA_19_CCP_18_V_calibrated.png:bot3rd,45782,128.38,29.67,30,211,385.00,151.40,89.73,418.74,5877315.00,5877315.00,800.00,333.95,95.31,272.28
1456,PA_19_CCP_18_V_calibrated.png:whole_wing,304341,128.81,30.83,28,211,711.18,544.87,160.45,817.46,39203001.00,39203001.00,254.82,477.98,179.90,568.33
1457,PA_19_CCP_19_V_calibrated.png:edge3rd,103813,93.56,32.07,28,204,563.69,234.49,91.95,613.79,9712371.00,9712371.00,530.35,834.38,89.47,252.43
1458,PA_19_CCP_19_V_calibrated.png:mid3rd,137254,126.38,29.81,38,206,625.85,279.23,87.82,631.14,17345640.00,17345640.00,540.25,834.38,87.95,253.00
1459,PA_19_CCP_19_V_calibrated.png:bot3rd,87945,128.10,26.47,33,201,442.81,252.88,89.49,484.82,11266018.00,11266018.00,788.00,756.34,89.86,252.18
1460,PA_19_CCP_19_V_calibrated.png:whole_wing,328401,116.48,33.56,28,206,730.57,572.34,3.12,756.63,38252599.00,38252599.00,283.57,536.69,179.57,606.72
1461,PA_19_CCP_20_V_calibrated.png:edge3rd,105722,117.56,32.52,32,224,564.89,238.29,91.53,605.82,12428546.00,12428546.00,493.06,228.14,94.16,254.54
1462,PA_19_CCP_20_V_calibrated.png:mid3rd,140821,147.96,33.04,38,229,636.63,281.64,86.85,629.01,20835304.00,20835304.00,537.24,832.54,66.21,255.00
1463,PA_19_CCP_20_V_calibrated.png:bot3rd,85415,136.68,31.56,27,213,440.45,246.91,88.44,473.74,11674283.00,11674283.00,791.13,256.82,93.60,254.25
1464,PA_19_CCP_20_V_calibrated.png:whole_wing,331365,135.36,35.01,27,229,737.03,572.44,13.88,762.82,44853077.00,44853077.00,282.46,466.97,179.50,602.26
1465,PA_1_WW_01_V_calibrated.png:edge3rd,66109,88.26,28.07,26,185,432.82,194.47,92.48,469.05,5834768.00,5834768.00,501.69,297.06,96.19,209.94
1466,PA_1_WW_01_V_calibrated.png:mid3rd,86839,109.74,28.70,34,197,487.61,226.75,84.87,490.04,9529500.00,9529500.00,552.23,763.38,64.66,210.00
1467,PA_1_WW_01_V_calibrated.png:bot3rd,56818,104.14,24.59,28,191,338.98,213.41,87.44,370.67,5916940.00,5916940.00,763.44,320.26,92.75,209.66
1468,PA_1_WW_01_V_calibrated.png:whole_wing,209307,101.44,28.96,26,197,609.60,437.17,8.97,628.60,21231354.00,21231354.00,343.06,484.30,179.85,468.48
1469,PA_1_WW_02_V_calibrated.png:edge3rd,72500,108.97,32.70,33,192,461.61,199.97,91.55,533.54,7900308.00,7900308.00,527.47,830.10,87.13,214.72
1470,PA_1_WW_02_V_calibrated.png:mid3rd,97306,133.67,28.05,33,211,526.50,235.32,85.43,532.74,13006766.00,13006766.00,555.01,782.48,66.82,215.00
1471,PA_1_WW_02_V_calibrated.png:bot3rd,58602,117.43,27.84,28,214,357.76,208.56,88.89,398.08,6881545.00,6881545.00,783.17,690.57,77.34,214.35
1472,PA_1_WW_02_V_calibrated.png:whole_wing,228408,121.66,31.47,28,214,625.49,464.95,18.00,644.06,27788619.00,27788619.00,340.28,505.67,179.87,493.96
1473,PA_1_WW_03_V_calibrated.png:edge3rd,60418,80.15,29.62,28,202,420.08,183.12,90.55,452.41,4842445.00,4842445.00,557.42,743.91,89.72,197.45
1474,PA_1_WW_03_V_calibrated.png:mid3rd,82908,106.88,29.29,34,201,476.15,221.70,89.76,466.68,8861160.00,8861160.00,561.00,742.47,84.67,198.00
1475,PA_1_WW_03_V_calibrated.png:bot3rd,49170,99.38,25.20,27,182,322.55,194.10,93.70,358.71,4886449.00,4886449.00,759.00,330.14,90.18,197.96
1476,PA_1_WW_03_V_calibrated.png:whole_wing,192496,96.57,30.65,27,202,566.13,432.93,0.19,593.43,18590054.00,18590054.00,363.55,533.15,179.53,446.82
1477,PA_1_WW_04_V_calibrated.png:edge3rd,69098,99.61,26.64,32,195,444.11,198.10,91.77,475.53,6882672.00,6882672.00,488.07,306.83,98.21,212.58
1478,PA_1_WW_04_V_calibrated.png:mid3rd,89621,125.43,25.41,39,201,503.21,226.76,83.70,519.35,11241588.00,11241588.00,557.20,778.39,66.02,213.00
1479,PA_1_WW_04_V_calibrated.png:bot3rd,56237,111.62,25.77,30,204,339.98,210.61,87.12,383.16,6276951.00,6276951.00,783.62,682.30,83.25,212.43
1480,PA_1_WW_04_V_calibrated.png:whole_wing,215295,113.53,28.16,30,204,624.03,439.28,18.19,638.01,24442192.00,24442192.00,343.42,502.10,0.23,476.82
1481,PA_1_WW_05_V_calibrated.png:edge3rd,79471,72.51,27.42,21,209,481.80,210.01,91.11,525.59,5762291.00,5762291.00,539.25,772.40,88.94,225.36
1482,PA_1_WW_05_V_calibrated.png:mid3rd,102873,92.61,27.30,25,197,520.08,251.85,89.38,530.56,9527396.00,9527396.00,549.29,770.09,88.68,226.00
1483,PA_1_WW_05_V_calibrated.png:bot3rd,65572,111.61,24.64,29,187,374.03,223.22,92.45,405.56,7318449.00,7318449.00,775.61,721.06,89.50,225.71
1484,PA_1_WW_05_V_calibrated.png:whole_wing,247916,91.19,30.56,21,209,653.03,483.37,178.32,677.07,22608136.00,22608136.00,323.64,535.93,0.23,516.94
1485,PA_1_WW_06_V_calibrated.png:edge3rd,71820,95.30,34.21,24,209,463.33,197.36,91.41,502.05,6844780.00,6844780.00,549.22,768.32,89.16,212.34
1486,PA_1_WW_06_V_calibrated.png:mid3rd,89913,114.08,30.48,30,203,482.58,237.23,88.29,499.22,10257337.00,10257337.00,557.05,764.92,89.00,213.00
1487,PA_1_WW_06_V_calibrated.png:bot3rd,57882,115.83,25.16,32,198,348.78,211.30,90.46,379.90,6704402.00,6704402.00,768.00,704.40,88.23,212.46
1488,PA_1_WW_06_V_calibrated.png:whole_wing,218740,108.36,31.85,24,209,614.12,453.51,2.67,635.80,23701650.00,23701650.00,344.66,534.91,0.08,487.22
1489,PA_1_WW_07_V_calibrated.png:edge3rd,74146,87.63,29.05,29,213,467.71,201.85,91.44,506.20,6497568.00,6497568.00,526.75,775.82,88.05,221.71
1490,PA_1_WW_07_V_calibrated.png:mid3rd,95554,105.88,25.48,28,192,492.97,246.80,87.74,503.77,10117715.00,10117715.00,548.18,770.01,64.43,222.00
1491,PA_1_WW_07_V_calibrated.png:bot3rd,62309,102.80,24.96,26,207,355.42,223.21,91.71,393.52,6405223.00,6405223.00,769.00,318.32,90.00,221.13
1492,PA_1_WW_07_V_calibrated.png:whole_wing,231119,99.19,27.74,26,213,638.24,461.06,1.09,662.86,22924684.00,22924684.00,327.29,542.24,0.43,493.45
1493,PA_1_WW_08_V_calibrated.png:edge3rd,71610,88.18,27.09,26,190,460.96,197.80,91.09,499.22,6314625.00,6314625.00,531.22,769.60,88.00,216.06
1494,PA_1_WW_08_V_calibrated.png:mid3rd,91296,104.62,26.05,37,195,481.85,241.24,87.52,487.02,9551603.00,9551603.00,556.30,274.49,90.66,217.00
1495,PA_1_WW_08_V_calibrated.png:bot3rd,55473,113.44,24.90,23,198,329.96,214.06,91.83,369.97,6292793.00,6292793.00,772.94,695.96,89.64,216.68
1496,PA_1_WW_08_V_calibrated.png:whole_wing,217893,101.46,27.94,23,198,617.90,448.99,4.20,648.74,22108373.00,22108373.00,339.94,533.68,179.81,486.87
1497,PA_1_WW_09_V_calibrated.png:edge3rd,74724,83.29,28.73,22,193,457.18,208.11,93.32,490.01,6223813.00,6223813.00,495.04,298.54,96.68,221.60
1498,PA_1_WW_09_V_calibrated.png:mid3rd,102276,110.41,28.94,29,193,538.93,241.63,85.38,539.82,11292171.00,11292171.00,554.88,786.88,66.17,222.00
1499,PA_1_WW_09_V_calibrated.png:bot3rd,61225,115.55,27.56,24,210,366.40,212.76,88.17,395.40,7074462.00,7074462.00,801.95,678.96,79.81,221.86
1500,PA_1_WW_09_V_calibrated.png:whole_wing,237743,103.22,31.63,22,210,641.08,472.17,17.15,664.47,24539733.00,24539733.00,330.40,503.70,0.08,504.16
1501,PA_1_WW_10_V_calibrated.png:edge3rd,73830,79.75,26.07,24,184,465.18,202.08,92.01,504.13,5887935.00,5887935.00,511.17,283.44,94.87,218.26
1502,PA_1_WW_10_V_calibrated.png:mid3rd,95103,101.26,27.95,24,199,513.89,235.63,84.13,527.89,9630353.00,9630353.00,554.10,785.84,65.62,219.00
1503,PA_1_WW_10_V_calibrated.png:bot3rd,60170,103.40,22.51,29,179,358.22,213.87,88.35,391.16,6221740.00,6221740.00,778.73,693.58,72.03,218.07
1504,PA_1_WW_10_V_calibrated.png:whole_wing,228251,94.86,28.05,24,199,631.46,460.23,14.39,653.33,21652000.00,21652000.00,335.74,491.35,0.28,491.19
1505,PA_1_WW_11_V_calibrated.png:edge3rd,71955,97.20,30.05,25,224,463.93,197.48,91.79,500.01,6994341.00,6994341.00,520.26,281.20,93.95,214.25
1506,PA_1_WW_11_V_calibrated.png:mid3rd,91069,119.86,27.69,42,221,501.50,231.21,84.30,514.85,10915194.00,10915194.00,555.00,779.64,65.32,215.00
1507,PA_1_WW_11_V_calibrated.png:bot3rd,57581,115.33,28.54,26,240,349.87,209.55,88.15,380.35,6640663.00,6640663.00,772.01,310.99,91.70,214.51
1508,PA_1_WW_11_V_calibrated.png:whole_wing,220117,111.27,30.39,25,240,618.84,452.88,13.21,642.77,24491914.00,24491914.00,341.75,479.95,0.33,488.06
1509,PA_1_WW_12_V_calibrated.png:edge3rd,80469,93.29,27.75,27,197,489.70,209.22,90.48,531.64,7507071.00,7507071.00,529.57,247.96,90.20,224.97
1510,PA_1_WW_12_V_calibrated.png:mid3rd,101065,108.20,29.27,25,219,512.16,251.25,88.67,520.32,10935665.00,10935665.00,550.15,254.33,91.95,225.00
1511,PA_1_WW_12_V_calibrated.png:bot3rd,64654,105.24,25.98,23,197,369.01,223.08,92.73,398.25,6804454.00,6804454.00,775.73,716.23,89.88,224.90
1512,PA_1_WW_12_V_calibrated.png:whole_wing,246188,102.55,28.70,23,219,652.30,480.54,179.23,674.89,25247190.00,25247190.00,325.03,554.57,0.47,516.44
1513,PA_1_WW_13_V_calibrated.png:edge3rd,70465,105.66,25.78,34,196,443.01,202.52,92.48,483.53,7445004.00,7445004.00,438.42,283.49,97.20,209.21
1514,PA_1_WW_13_V_calibrated.png:mid3rd,90424,121.63,23.93,32,203,508.90,226.23,84.42,520.32,10998722.00,10998722.00,499.00,763.20,66.40,210.00
1515,PA_1_WW_13_V_calibrated.png:bot3rd,57073,108.74,30.46,23,240,352.60,206.09,87.45,386.39,6206240.00,6206240.00,729.55,670.74,85.43,209.96
1516,PA_1_WW_13_V_calibrated.png:whole_wing,217138,113.06,27.38,23,240,616.26,448.62,16.51,627.17,24550668.00,24550668.00,290.79,498.11,0.10,481.64
1517,PA_1_WW_14_V_calibrated.png:edge3rd,74366,99.37,29.25,32,196,472.15,200.54,92.73,503.66,7389452.00,7389452.00,471.53,291.03,98.85,223.07
1518,PA_1_WW_14_V_calibrated.png:mid3rd,99887,131.48,26.73,39,198,522.16,243.57,84.76,537.24,13132962.00,13132962.00,549.47,789.07,65.55,224.00
1519,PA_1_WW_14_V_calibrated.png:bot3rd,61462,117.30,27.54,35,200,354.81,220.55,88.53,387.80,7209412.00,7209412.00,794.98,682.92,76.51,223.76
1520,PA_1_WW_14_V_calibrated.png:whole_wing,235226,117.63,30.94,32,200,643.54,465.40,15.39,669.84,27668730.00,27668730.00,325.93,508.97,179.94,503.99
1521,PA_1_WW_16_V_calibrated.png:edge3rd,72682,89.00,26.83,29,197,460.49,200.96,91.91,504.17,6468701.00,6468701.00,522.64,283.53,93.45,214.93
1522,PA_1_WW_16_V_calibrated.png:mid3rd,96311,109.79,29.61,33,193,527.56,232.44,85.10,530.10,10574115.00,10574115.00,555.87,789.11,66.43,215.00
1523,PA_1_WW_16_V_calibrated.png:bot3rd,60483,104.84,26.95,28,191,360.68,213.51,88.06,391.39,6340921.00,6340921.00,768.00,303.35,93.19,214.48
1524,PA_1_WW_16_V_calibrated.png:whole_wing,229476,101.90,29.47,28,197,623.54,468.58,13.37,644.43,23383737.00,23383737.00,338.07,489.21,0.40,499.96
1525,PA_1_WW_18_V_calibrated.png:edge3rd,71437,84.26,25.13,28,199,460.49,197.52,91.25,500.03,6019597.00,6019597.00,505.39,288.18,91.30,214.29
1526,PA_1_WW_18_V_calibrated.png:mid3rd,97297,102.38,30.32,28,201,536.17,231.05,85.13,533.26,9961447.00,9961447.00,557.26,785.96,66.79,215.00
1527,PA_1_WW_18_V_calibrated.png:bot3rd,58739,98.70,26.79,23,185,357.88,208.98,89.26,413.36,5797694.00,5797694.00,768.22,707.83,76.72,214.39
1528,PA_1_WW_18_V_calibrated.png:whole_wing,226984,95.71,28.98,23,201,619.49,466.52,18.24,642.70,21725014.00,21725014.00,339.71,509.11,179.60,498.59
1529,PA_1_WW_19_V_calibrated.png:edge3rd,80565,104.22,30.91,30,199,487.71,210.33,89.61,514.53,8396155.00,8396155.00,452.67,743.38,86.56,224.09
1530,PA_1_WW_19_V_calibrated.png:mid3rd,103885,121.44,26.49,31,190,525.11,251.89,91.29,529.05,12615434.00,12615434.00,514.17,218.28,112.14,225.00
1531,PA_1_WW_19_V_calibrated.png:bot3rd,66692,108.69,24.87,27,193,371.82,228.38,93.27,405.19,7248666.00,7248666.00,713.54,708.33,89.50,224.68
1532,PA_1_WW_19_V_calibrated.png:whole_wing,250234,112.49,28.64,27,199,657.10,484.87,173.45,671.79,28148915.00,28148915.00,265.91,503.91,179.60,513.66
1533,PA_1_WW_20_V_calibrated.png:edge3rd,71165,100.82,25.53,33,208,456.30,198.58,91.12,487.71,7175063.00,7175063.00,437.46,279.10,95.35,212.01
1534,PA_1_WW_20_V_calibrated.png:mid3rd,100571,126.39,25.92,36,196,540.25,237.02,87.20,539.34,12711440.00,12711440.00,496.40,762.55,67.04,213.00
1535,PA_1_WW_20_V_calibrated.png:bot3rd,59425,122.90,27.35,29,203,370.48,204.23,89.91,427.56,7303573.00,7303573.00,708.02,693.05,80.84,212.75
1536,PA_1_WW_20_V_calibrated.png:whole_wing,231161,117.62,28.51,29,208,618.04,476.22,19.19,637.77,27190076.00,27190076.00,281.99,493.93,0.25,500.48
1537,PA_20_EM_01_V_calibrated.png:edge3rd,87272,98.73,28.96,35,204,507.70,218.87,91.73,557.49,8616205.00,8616205.00,501.18,255.90,93.29,238.39
1538,PA_20_EM_01_V_calibrated.png:mid3rd,128776,136.89,26.22,48,212,618.57,265.07,87.05,610.01,17628242.00,17628242.00,582.45,835.13,72.30,239.00
1539,PA_20_EM_01_V_calibrated.png:bot3rd,79351,134.38,24.13,34,210,429.92,235.00,88.61,455.25,10663538.00,10663538.00,783.49,254.92,94.98,238.82
1540,PA_20_EM_01_V_calibrated.png:whole_wing,295399,124.94,31.51,34,212,697.45,539.27,20.39,716.22,36907985.00,36907985.00,295.61,515.95,0.36,562.58
1541,PA_20_EM_02_V_calibrated.png:edge3rd,21,118.14,31.70,68,180,8.71,3.07,29.66,368.33,2481.00,2481.00,87.05,532.42,36.27,170.34
1542,PA_20_EM_02_V_calibrated.png:mid3rd,179052,133.74,28.50,35,230,724.16,314.81,92.41,746.36,23947032.00,23947032.00,508.32,151.18,102.67,297.00
1543,PA_20_EM_02_V_calibrated.png:bot3rd,130346,128.80,37.29,40,219,580.93,285.68,93.49,702.16,16788998.00,16788998.00,679.00,174.61,90.10,296.06
1544,PA_20_EM_02_V_calibrated.png:whole_wing,309411,131.66,32.59,35,230,717.68,548.93,112.58,888.01,40737474.00,40737474.00,87.05,532.42,0.13,642.30
1545,PA_20_EM_03_V_calibrated.png:edge3rd,14981,139.19,22.97,48,198,380.59,50.12,92.89,479.60,2085221.00,2085221.00,438.30,239.80,90.08,266.36
1546,PA_20_EM_03_V_calibrated.png:mid3rd,164335,127.32,26.38,35,207,711.44,294.11,92.14,704.28,20923543.00,20923543.00,505.96,172.63,105.23,267.00
1547,PA_20_EM_03_V_calibrated.png:bot3rd,97288,124.16,32.37,36,222,485.50,255.14,93.27,612.37,12079200.00,12079200.00,706.00,225.77,90.00,266.53
1548,PA_20_EM_03_V_calibrated.png:whole_wing,276604,126.85,28.66,35,222,678.86,518.79,117.43,799.90,35087964.00,35087964.00,172.64,597.95,179.67,603.64
1549,PA_20_EM_04_V_calibrated.png:edge3rd,90543,116.62,27.47,44,215,526.81,218.83,90.64,555.96,10559372.00,10559372.00,537.59,790.48,88.52,232.74
1550,PA_20_EM_04_V_calibrated.png:mid3rd,112920,144.47,25.81,48,220,553.31,259.84,88.96,555.34,16314059.00,16314059.00,552.38,234.37,90.45,233.00
1551,PA_20_EM_04_V_calibrated.png:bot3rd,68618,129.95,27.17,41,209,384.04,227.50,91.04,426.09,8916889.00,8916889.00,783.00,306.09,90.00,232.10
1552,PA_20_EM_04_V_calibrated.png:whole_wing,271103,131.51,29.31,41,220,668.35,516.47,178.57,695.85,35653582.00,35653582.00,319.26,527.12,179.73,542.67
1553,PA_20_EM_05_V_calibrated.png:edge3rd,91746,123.88,31.28,41,216,536.76,217.63,90.42,577.47,11365508.00,11365508.00,514.92,802.48,87.36,237.99
1554,PA_20_EM_05_V_calibrated.png:mid3rd,119921,152.56,25.52,52,220,574.97,265.56,88.98,576.03,18295563.00,18295563.00,553.71,799.01,89.75,238.00
1555,PA_20_EM_05_V_calibrated.png:bot3rd,76241,145.02,26.45,41,211,408.39,237.70,90.47,446.59,11056377.00,11056377.00,780.21,740.86,89.55,237.13
1556,PA_20_EM_05_V_calibrated.png:whole_wing,287908,141.43,30.36,41,220,686.33,534.11,1.46,713.12,40717448.00,40717448.00,304.01,537.45,0.18,567.46
1557,PA_20_EM_06_V_calibrated.png:edge3rd,100233,104.57,27.36,36,210,548.69,232.59,91.93,587.34,10481239.00,10481239.00,491.64,237.90,94.53,252.15
1558,PA_20_EM_06_V_calibrated.png:mid3rd,133756,132.28,24.14,36,230,620.34,274.53,85.72,613.48,17692796.00,17692796.00,538.60,823.77,65.93,253.00
1559,PA_20_EM_06_V_calibrated.png:bot3rd,82602,131.92,26.69,39,236,427.43,246.06,88.65,466.41,10896763.00,10896763.00,789.00,263.75,93.15,252.65
1560,PA_20_EM_06_V_calibrated.png:whole_wing,315594,123.37,28.88,36,236,723.58,555.33,12.57,755.79,38935633.00,38935633.00,285.85,485.24,179.98,588.01
1561,PA_20_EM_07_V_calibrated.png:edge3rd,40147,109.72,24.60,42,201,416.80,122.64,90.71,493.57,4404936.00,4404936.00,377.93,771.07,89.99,298.84
1562,PA_20_EM_07_V_calibrated.png:mid3rd,163656,132.92,31.58,40,219,624.28,333.78,89.44,605.27,21752805.00,21752805.00,379.94,777.47,60.61,299.00
1563,PA_20_EM_07_V_calibrated.png:bot3rd,99784,142.88,26.79,40,210,432.52,293.74,91.37,507.06,14256733.00,14256733.00,677.38,754.37,89.88,298.21
1564,PA_20_EM_07_V_calibrated.png:whole_wing,303587,133.12,30.94,40,219,708.46,545.60,10.41,896.05,40414474.00,40414474.00,79.16,466.00,0.04,582.69
1565,PA_20_EM_08_V_calibrated.png:edge3rd,82858,102.75,29.05,29,209,504.80,208.99,92.35,542.42,8513948.00,8513948.00,478.57,274.76,96.24,228.25
1566,PA_20_EM_08_V_calibrated.png:mid3rd,118075,126.06,26.45,41,204,598.71,251.10,87.08,588.82,14884144.00,14884144.00,545.71,811.62,67.53,229.00
1567,PA_20_EM_08_V_calibrated.png:bot3rd,69283,129.30,24.43,46,196,397.02,222.19,90.86,475.93,8958034.00,8958034.00,773.51,738.95,79.24,228.34
1568,PA_20_EM_08_V_calibrated.png:whole_wing,269680,119.76,29.10,29,209,659.19,520.89,21.42,683.59,32296758.00,32296758.00,317.75,509.19,0.15,552.37
1569,PA_20_EM_09_V_calibrated.png:edge3rd,0,NaN,0.00,NaN,NaN,0.00,0.00,0.00,1.41,NaN,NaN,-85.83,504.19,148.00,1.00
1570,PA_20_EM_09_V_calibrated.png:mid3rd,152449,143.13,28.78,44,237,576.20,336.87,86.13,592.93,21820358.00,21820358.00,436.92,745.79,69.25,334.68
1571,PA_20_EM_09_V_calibrated.png:bot3rd,148488,153.12,24.85,40,218,543.83,347.64,106.98,622.87,22737072.00,22737072.00,653.93,187.67,116.37,366.73
1572,PA_20_EM_09_V_calibrated.png:whole_wing,300937,148.06,27.37,40,237,698.73,548.37,160.70,1099.56,44557430.00,44557430.00,-85.83,504.19,179.91,591.55
1573,PA_20_EM_10_V_calibrated.png:edge3rd,101195,115.61,30.61,38,214,545.58,236.16,92.89,584.94,11699625.00,11699625.00,389.05,235.35,96.99,249.65
