 ,Label,Area,Mean,StdDev,Min,Max,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
1658,PA_1_WW_07_D_calibrated.png:mid3rd,106917,82.62,45.44,24,209,469.46,289.97,87.27,467.48,8833131.00,8833131.00,424.54,752.95,55.99,263.00
1659,PA_1_WW_07_D_calibrated.png:bot3rd,50766,68.11,21.64,24,191,281.90,229.29,45.16,351.49,3457498.00,3457498.00,164.32,678.78,42.61,262.24
1660,PA_1_WW_07_D_calibrated.png:whole_wing,232653,75.27,40.57,20,209,715.24,414.16,179.65,787.52,17512717.00,17512717.00,160.76,664.81,179.81,448.35
1661,PA_1_WW_08_D_calibrated.png:edge3rd,69125,65.05,37.49,15,198,382.32,230.21,105.50,423.37,4496648.00,4496648.00,716.46,329.84,117.39,251.23
1662,PA_1_WW_08_D_calibrated.png:mid3rd,99160,86.10,45.97,24,218,451.75,279.48,88.79,448.15,8537905.00,8537905.00,464.47,688.95,61.25,252.00
1663,PA_1_WW_08_D_calibrated.png:bot3rd,48540,68.18,25.41,23,208,275.34,224.46,57.87,342.17,3309414.00,3309414.00,216.65,615.04,43.46,251.22
1664,PA_1_WW_08_D_calibrated.png:whole_wing,216516,75.35,40.70,15,218,688.11,400.63,175.03,753.47,16315502.00,16315502.00,213.78,608.58,179.58,434.87
1665,PA_1_WW_09_D_calibrated.png:edge3rd,73441,62.02,42.59,17,212,378.94,246.76,106.63,430.61,4554758.00,4554758.00,681.50,365.06,121.25,264.77
1666,PA_1_WW_09_D_calibrated.png:mid3rd,102699,73.96,45.76,19,210,449.79,290.71,85.24,463.06,7595565.00,7595565.00,416.75,744.46,55.97,265.00
1667,PA_1_WW_09_D_calibrated.png:bot3rd,46328,58.51,18.56,23,156,264.99,222.60,31.21,332.51,2710432.00,2710432.00,152.37,656.39,37.26,253.95
1668,PA_1_WW_09_D_calibrated.png:whole_wing,222180,66.81,41.04,17,212,714.36,396.00,179.70,793.42,14843885.00,14843885.00,152.37,656.39,179.61,441.80
1669,PA_1_WW_10_D_calibrated.png:edge3rd,66579,81.45,43.79,21,206,364.90,232.31,107.09,421.30,5423106.00,5423106.00,726.65,316.23,117.45,253.31
1670,PA_1_WW_10_D_calibrated.png:mid3rd,101849,101.95,50.07,22,219,461.02,281.28,87.40,462.51,10383179.00,10383179.00,472.03,703.65,57.34,254.00
1671,PA_1_WW_10_D_calibrated.png:bot3rd,52196,63.77,19.61,23,190,303.17,219.21,52.90,375.72,3328456.00,3328456.00,229.98,661.16,49.90,253.65
1672,PA_1_WW_10_D_calibrated.png:whole_wing,220297,86.74,45.49,21,219,694.08,404.12,1.74,759.96,19108083.00,19108083.00,218.35,591.52,179.87,431.93
1673,PA_1_WW_11_D_calibrated.png:edge3rd,73434,83.14,41.93,15,207,390.03,239.73,107.09,436.01,6105627.00,6105627.00,685.74,366.59,121.22,263.98
1674,PA_1_WW_11_D_calibrated.png:mid3rd,102746,98.93,41.67,27,211,451.18,289.95,85.06,462.96,10164492.00,10164492.00,421.87,746.26,57.12,264.00
1675,PA_1_WW_11_D_calibrated.png:bot3rd,48365,73.73,21.60,27,243,273.62,225.06,27.59,338.62,3566004.00,3566004.00,166.56,672.49,41.03,258.71
1676,PA_1_WW_11_D_calibrated.png:whole_wing,223831,88.32,39.71,15,243,715.83,398.12,178.77,789.51,19768872.00,19768872.00,158.48,654.58,179.71,440.26
1677,PA_1_WW_12_D_calibrated.png:edge3rd,75581,77.11,48.05,17,211,375.47,256.30,106.89,444.01,5827907.00,5827907.00,686.00,362.13,119.80,268.72
1678,PA_1_WW_12_D_calibrated.png:mid3rd,110129,105.51,51.88,23,213,476.30,294.39,85.47,484.16,11620062.00,11620062.00,418.17,754.40,57.92,269.00
1679,PA_1_WW_12_D_calibrated.png:bot3rd,51222,67.01,21.27,20,196,285.23,228.65,42.86,354.68,3432302.00,3432302.00,161.15,683.30,43.37,265.39
1680,PA_1_WW_12_D_calibrated.png:whole_wing,236618,88.14,48.62,17,213,729.24,413.13,179.65,804.01,20855252.00,20855252.00,150.71,660.88,179.91,460.15
1681,PA_1_WW_13_D_calibrated.png:edge3rd,71684,102.15,38.78,21,209,381.96,238.95,104.88,423.17,7322699.00,7322699.00,713.00,315.12,120.51,248.20
1682,PA_1_WW_13_D_calibrated.png:mid3rd,95338,109.75,40.79,36,225,440.82,275.37,88.53,457.74,10463333.00,10463333.00,464.98,699.79,57.21,249.00
1683,PA_1_WW_13_D_calibrated.png:bot3rd,48902,80.64,23.56,26,210,283.42,219.69,52.00,353.70,3943237.00,3943237.00,230.06,652.27,48.59,248.89
1684,PA_1_WW_13_D_calibrated.png:whole_wing,215924,100.63,38.57,21,225,697.42,394.20,1.47,746.09,21729269.00,21729269.00,215.11,605.85,0.08,434.52
1685,PA_1_WW_14_D_calibrated.png:edge3rd,78199,83.77,44.79,17,210,407.68,244.22,105.24,456.33,6550466.00,6550466.00,679.00,352.17,118.19,264.33
1686,PA_1_WW_14_D_calibrated.png:mid3rd,106203,112.13,50.41,27,228,464.16,291.33,85.91,474.40,11908196.00,11908196.00,415.12,745.91,56.06,265.00
1687,PA_1_WW_14_D_calibrated.png:bot3rd,48633,80.26,20.05,24,170,279.20,221.78,41.32,348.71,3903388.00,3903388.00,157.03,678.73,42.04,259.01
1688,PA_1_WW_14_D_calibrated.png:whole_wing,232294,95.96,46.22,17,228,714.88,413.73,179.10,791.97,22290689.00,22290689.00,151.37,661.76,179.69,453.66
1689,PA_1_WW_15_D_calibrated.png:edge3rd,73219,80.59,33.79,21,210,383.28,243.23,105.80,429.11,5900359.00,5900359.00,682.34,371.92,120.15,258.21
1690,PA_1_WW_15_D_calibrated.png:mid3rd,101254,108.10,47.46,28,215,450.11,286.42,88.00,450.26,10945096.00,10945096.00,424.50,741.55,55.12,259.00
1691,PA_1_WW_15_D_calibrated.png:bot3rd,48741,78.04,22.10,25,211,278.41,222.91,43.43,346.90,3803628.00,3803628.00,170.44,669.35,43.13,258.93
1692,PA_1_WW_15_D_calibrated.png:whole_wing,222906,92.50,41.31,21,215,712.06,398.58,177.60,775.15,20619661.00,20619661.00,165.07,659.54,179.60,431.28
1693,PA_1_WW_16_D_calibrated.png:edge3rd,70395,64.90,34.87,18,200,380.59,235.50,105.05,427.94,4568867.00,4568867.00,682.00,374.21,115.19,250.93
1694,PA_1_WW_16_D_calibrated.png:mid3rd,102301,77.25,40.17,22,202,468.83,277.83,88.45,460.42,7902520.00,7902520.00,558.78,345.95,105.60,251.00
1695,PA_1_WW_16_D_calibrated.png:bot3rd,49070,65.78,17.70,27,181,284.39,219.69,56.81,351.20,3227923.00,3227923.00,191.47,685.36,46.77,250.20
1696,PA_1_WW_16_D_calibrated.png:whole_wing,221355,70.79,35.11,18,202,684.42,411.79,177.86,751.14,15669386.00,15669386.00,181.80,672.47,0.29,441.88
1697,PA_1_WW_17_D_calibrated.png:edge3rd,70030,71.10,39.44,18,203,365.19,244.16,108.78,416.93,4978939.00,4978939.00,714.00,318.15,126.17,259.50
1698,PA_1_WW_17_D_calibrated.png:mid3rd,100217,92.49,45.83,23,220,448.85,284.28,84.48,462.26,9268844.00,9268844.00,454.49,700.68,55.85,260.00
1699,PA_1_WW_17_D_calibrated.png:bot3rd,45786,67.07,20.54,21,214,279.25,208.76,39.13,336.82,3070838.00,3070838.00,222.56,654.02,46.36,247.16
1700,PA_1_WW_17_D_calibrated.png:whole_wing,215743,80.18,41.27,18,220,702.43,391.06,3.58,777.83,17297803.00,17297803.00,195.69,597.45,0.31,436.79
1701,PA_1_WW_18_D_calibrated.png:edge3rd,70390,62.13,41.83,15,197,382.17,234.51,106.63,433.01,4373292.00,4373292.00,716.00,322.19,120.74,252.67
1702,PA_1_WW_18_D_calibrated.png:mid3rd,102010,83.04,48.50,20,205,463.15,280.44,88.82,456.28,8470552.00,8470552.00,612.74,291.98,103.08,253.00
1703,PA_1_WW_18_D_calibrated.png:bot3rd,49674,67.44,21.30,24,169,293.46,215.52,56.00,361.23,3350007.00,3350007.00,223.49,640.36,48.06,252.35
1704,PA_1_WW_18_D_calibrated.png:whole_wing,221339,72.91,42.75,15,205,688.57,409.28,177.12,756.02,16138110.00,16138110.00,212.65,627.11,179.98,439.52
1705,PA_1_WW_19_D_calibrated.png:edge3rd,74810,89.15,38.98,24,204,376.82,252.78,107.15,428.51,6669577.00,6669577.00,725.50,321.07,119.56,270.90
1706,PA_1_WW_19_D_calibrated.png:mid3rd,110834,95.66,41.50,27,216,470.23,300.10,88.08,469.06,10601995.00,10601995.00,455.59,704.10,55.07,271.00
1707,PA_1_WW_19_D_calibrated.png:bot3rd,53373,74.44,21.32,26,198,301.58,225.33,45.63,374.63,3972947.00,3972947.00,208.61,657.77,48.98,270.30
1708,PA_1_WW_19_D_calibrated.png:whole_wing,238689,88.90,38.01,24,216,737.35,412.16,0.72,811.21,21218546.00,21218546.00,184.70,604.35,0.30,442.10
1709,PA_1_WW_20_D_calibrated.png:edge3rd,71503,103.79,43.73,18,215,382.75,237.86,105.84,429.14,7421283.00,7421283.00,716.00,313.85,119.07,254.30
1710,PA_1_WW_20_D_calibrated.png:mid3rd,103085,116.30,48.78,33,246,466.66,281.26,86.23,472.28,11989265.00,11989265.00,462.22,704.08,59.09,255.00
1711,PA_1_WW_20_D_calibrated.png:bot3rd,49389,93.05,28.26,27,235,276.89,227.11,46.84,343.88,4595845.00,4595845.00,211.19,624.31,43.17,254.83
1712,PA_1_WW_20_D_calibrated.png:whole_wing,223664,107.18,44.38,18,246,696.55,408.84,0.10,763.14,23973054.00,23973054.00,207.17,596.79,179.78,445.33
1713,PA_20_EM_01_D_calibrated.png:edge3rd,89744,64.23,33.18,21,214,434.51,262.98,105.27,482.81,5764497.00,5764497.00,697.00,345.00,121.87,282.43
1714,PA_20_EM_01_D_calibrated.png:mid3rd,131953,78.06,40.16,26,214,536.02,313.43,88.21,529.06,10299996.00,10299996.00,415.84,781.52,65.74,283.00
1715,PA_20_EM_01_D_calibrated.png:bot3rd,64024,80.35,20.19,31,235,323.45,252.03,53.97,404.85,5144111.00,5144111.00,142.83,703.32,47.57,282.15
1716,PA_20_EM_01_D_calibrated.png:whole_wing,284876,74.22,35.03,21,235,771.74,470.00,179.78,845.59,21144171.00,21144171.00,133.85,668.96,179.84,513.47
1717,PA_20_EM_02_D_calibrated.png:edge3rd,93979,72.20,42.68,20,223,434.13,275.62,104.79,484.61,6785430.00,6785430.00,699.68,341.16,119.01,290.49
1718,PA_20_EM_02_D_calibrated.png:mid3rd,138361,89.91,49.87,30,233,545.74,322.80,88.88,535.56,12440250.00,12440250.00,409.72,784.21,60.84,291.00
1719,PA_20_EM_02_D_calibrated.png:bot3rd,66821,91.44,19.98,33,218,335.29,253.75,54.33,415.47,6110295.00,6110295.00,128.69,705.33,47.38,290.78
1720,PA_20_EM_02_D_calibrated.png:whole_wing,298300,84.67,43.38,20,233,794.69,477.93,179.92,870.27,25257788.00,25257788.00,119.22,670.18,179.88,514.77
1721,PA_20_EM_03_D_calibrated.png:edge3rd,82764,59.69,35.65,18,205,401.30,262.59,106.60,450.12,4940486.00,4940486.00,696.00,357.04,118.01,282.52
1722,PA_20_EM_03_D_calibrated.png:mid3rd,123340,72.43,36.31,22,219,500.83,313.56,88.37,497.71,8934063.00,8934063.00,413.00,766.15,55.47,283.00
1723,PA_20_EM_03_D_calibrated.png:bot3rd,57909,68.41,19.08,28,215,304.91,241.81,47.76,378.78,3961830.00,3961830.00,158.01,698.22,47.48,282.02
1724,PA_20_EM_03_D_calibrated.png:whole_wing,263667,67.56,33.55,18,219,764.77,438.97,179.50,847.28,17812744.00,17812744.00,131.24,651.78,0.15,475.80
1725,PA_20_EM_04_D_calibrated.png:edge3rd,80864,71.47,35.35,21,225,403.48,255.18,105.29,452.04,5779233.00,5779233.00,693.00,357.26,118.13,272.97
1726,PA_20_EM_04_D_calibrated.png:mid3rd,121331,94.21,46.07,32,229,510.84,302.41,88.67,498.23,11430568.00,11430568.00,421.00,769.38,65.29,273.00
1727,PA_20_EM_04_D_calibrated.png:bot3rd,58185,93.32,21.84,37,241,302.16,245.18,58.96,374.31,5429991.00,5429991.00,159.41,682.42,45.45,272.67
1728,PA_20_EM_04_D_calibrated.png:whole_wing,259577,86.95,39.92,21,241,741.18,445.92,178.21,816.65,22569372.00,22569372.00,149.33,667.21,0.28,489.03
1729,PA_20_EM_05_D_calibrated.png:edge3rd,86284,78.65,39.82,20,218,419.27,262.03,106.41,466.67,6786012.00,6786012.00,687.00,351.94,117.38,283.77
1730,PA_20_EM_05_D_calibrated.png:mid3rd,125767,88.74,43.04,30,217,509.09,314.55,87.10,516.51,11160762.00,11160762.00,403.64,772.15,62.23,284.00
1731,PA_20_EM_05_D_calibrated.png:bot3rd,54465,95.79,20.26,38,220,309.45,224.10,60.14,377.18,5217015.00,5217015.00,144.55,689.05,46.54,281.49
1732,PA_20_EM_05_D_calibrated.png:whole_wing,266160,86.92,38.89,20,220,747.37,453.44,179.02,850.07,23134424.00,23134424.00,120.71,656.91,179.69,489.32
1733,PA_20_EM_06_D_calibrated.png:edge3rd,87510,66.81,38.08,18,212,406.78,273.91,104.71,467.59,5846918.00,5846918.00,706.09,811.18,89.65,288.56
1734,PA_20_EM_06_D_calibrated.png:mid3rd,134662,84.45,44.46,27,217,533.44,321.42,89.49,526.01,11372233.00,11372233.00,417.00,784.05,57.65,289.00
1735,PA_20_EM_06_D_calibrated.png:bot3rd,67603,89.70,19.80,36,186,338.27,254.45,57.60,417.27,6064052.00,6064052.00,141.51,708.68,48.50,288.60
1736,PA_20_EM_06_D_calibrated.png:whole_wing,288921,80.34,39.14,18,217,791.04,465.04,0.80,864.19,23211756.00,23211756.00,129.40,650.24,0.49,502.65
1737,PA_20_EM_07_D_calibrated.png:edge3rd,91975,71.47,43.07,18,215,433.31,270.26,106.64,487.53,6573823.00,6573823.00,698.17,342.02,117.31,289.00
1738,PA_20_EM_07_D_calibrated.png:mid3rd,133203,87.87,49.01,27,220,529.18,320.49,88.40,524.94,11705010.00,11705010.00,409.88,773.34,62.43,289.00
1739,PA_20_EM_07_D_calibrated.png:bot3rd,65388,92.93,22.79,34,234,323.18,257.61,56.78,396.32,6076734.00,6076734.00,135.53,689.34,46.17,288.91
1740,PA_20_EM_07_D_calibrated.png:whole_wing,290197,83.82,43.38,18,234,792.96,465.97,177.11,866.36,24323993.00,24323993.00,121.09,665.75,0.08,508.24
1741,PA_20_EM_08_D_calibrated.png:edge3rd,82552,69.77,33.58,21,210,416.18,252.55,105.55,461.94,5759684.00,5759684.00,689.47,355.91,116.93,270.87
1742,PA_20_EM_08_D_calibrated.png:mid3rd,121038,83.86,41.19,26,213,512.37,300.78,89.44,497.88,10150559.00,10150559.00,555.12,329.33,105.64,271.00
1743,PA_20_EM_08_D_calibrated.png:bot3rd,57045,87.37,21.49,34,243,316.24,229.67,60.97,385.57,4984214.00,4984214.00,156.47,689.30,46.88,270.89
1744,PA_20_EM_08_D_calibrated.png:whole_wing,259823,80.16,36.03,21,243,731.93,451.98,177.36,810.78,20826769.00,20826769.00,149.11,670.07,0.45,482.86
1745,PA_20_EM_09_D_calibrated.png:edge3rd,87789,94.86,39.91,21,229,429.30,260.37,106.10,484.88,8327975.00,8327975.00,699.46,340.88,118.77,283.43
1746,PA_20_EM_09_D_calibrated.png:mid3rd,131965,101.34,43.89,33,224,533.35,315.03,88.59,519.24,13373409.00,13373409.00,416.73,777.10,57.07,284.00
1747,PA_20_EM_09_D_calibrated.png:bot3rd,63242,103.04,20.42,36,247,318.00,253.21,57.18,392.65,6516758.00,6516758.00,145.86,689.98,46.53,283.75
1748,PA_20_EM_09_D_calibrated.png:whole_wing,282625,99.70,38.70,21,247,770.41,467.09,177.63,850.19,28176908.00,28176908.00,132.25,665.90,179.72,505.83
1749,PA_20_EM_10_D_calibrated.png:edge3rd,95158,69.14,35.15,19,205,440.38,275.13,104.78,490.43,6579049.00,6579049.00,700.25,336.83,115.56,293.00
1750,PA_20_EM_10_D_calibrated.png:mid3rd,139196,82.07,38.25,26,217,547.42,323.75,88.46,537.34,11423996.00,11423996.00,408.04,783.20,59.59,293.00
1751,PA_20_EM_10_D_calibrated.png:bot3rd,67258,84.02,19.50,27,204,326.29,262.46,60.60,400.05,5651084.00,5651084.00,125.25,686.64,45.03,292.41
1752,PA_20_EM_10_D_calibrated.png:whole_wing,301612,78.43,34.49,19,217,799.15,480.54,178.15,878.03,23654129.00,23654129.00,115.59,663.58,179.96,522.68
1753,PA_20_EM_11_D_calibrated.png:edge3rd,84997,70.53,38.99,19,228,422.77,255.98,106.56,479.65,5995025.00,5995025.00,690.46,341.91,121.01,276.00
1754,PA_20_EM_11_D_calibrated.png:mid3rd,120561,91.52,50.28,28,223,502.14,305.70,87.00,509.61,11034244.00,11034244.00,415.14,768.86,57.60,276.00
1755,PA_20_EM_11_D_calibrated.png:bot3rd,57795,91.74,22.78,29,202,300.66,244.75,54.46,379.00,5302309.00,5302309.00,146.78,689.33,44.95,275.22
1756,PA_20_EM_11_D_calibrated.png:whole_wing,262892,84.82,43.11,19,228,754.11,443.87,178.65,826.50,22297505.00,22297505.00,139.78,677.16,0.35,479.25
1757,PA_20_EM_12_D_calibrated.png:edge3rd,89502,80.19,38.39,21,224,433.08,263.14,104.02,478.26,7176870.00,7176870.00,697.45,820.27,87.86,285.00
1758,PA_20_EM_12_D_calibrated.png:mid3rd,134749,92.37,44.27,29,222,543.54,315.65,88.72,529.97,12447165.00,12447165.00,557.44,308.62,104.92,285.00
1759,PA_20_EM_12_D_calibrated.png:bot3rd,61706,92.60,23.64,35,237,321.18,244.62,58.54,398.51,5714104.00,5714104.00,141.69,699.18,47.48,284.17
1760,PA_20_EM_12_D_calibrated.png:whole_wing,285957,88.61,39.21,21,237,763.30,477.00,178.77,854.28,25338139.00,25338139.00,126.83,668.37,0.13,513.37
1761,PA_20_EM_13_D_calibrated.png:edge3rd,88865,75.46,40.04,19,218,418.04,270.66,107.48,479.25,6705730.00,6705730.00,703.55,343.92,117.99,290.60
1762,PA_20_EM_13_D_calibrated.png:mid3rd,134432,92.93,44.98,32,218,531.60,321.98,88.74,522.08,12492752.00,12492752.00,410.49,774.65,64.88,291.00
1763,PA_20_EM_13_D_calibrated.png:bot3rd,63641,89.43,19.82,32,212,317.73,255.03,53.75,394.91,5691530.00,5691530.00,129.87,684.18,44.61,290.05
1764,PA_20_EM_13_D_calibrated.png:whole_wing,286104,86.74,39.86,19,218,786.60,463.11,177.62,869.66,24815603.00,24815603.00,120.95,665.30,0.17,509.44
1765,PA_20_EM_14_D_calibrated.png:edge3rd,84061,63.94,36.68,18,212,406.80,263.10,105.76,454.52,5374566.00,5374566.00,686.00,351.01,120.01,279.00
1766,PA_20_EM_14_D_calibrated.png:mid3rd,115848,86.04,46.49,28,215,478.62,308.18,85.63,495.68,9967022.00,9967022.00,407.59,760.40,56.01,279.00
1767,PA_20_EM_14_D_calibrated.png:bot3rd,53568,87.75,20.89,35,194,292.65,233.06,48.15,363.17,4700660.00,4700660.00,141.17,684.05,42.95,278.01
1768,PA_20_EM_14_D_calibrated.png:whole_wing,253477,79.07,40.50,18,215,758.36,425.57,0.54,836.16,20042248.00,20042248.00,128.99,657.88,0.46,464.57
1769,PA_20_EM_15_D_calibrated.png:edge3rd,88598,66.69,35.87,17,217,417.42,270.25,104.73,472.23,5908712.00,5908712.00,701.00,338.48,108.71,285.00
1770,PA_20_EM_15_D_calibrated.png:mid3rd,132317,77.28,34.94,24,215,532.78,316.21,87.65,529.20,10225079.00,10225079.00,416.28,784.54,57.46,285.00
1771,PA_20_EM_15_D_calibrated.png:bot3rd,65963,84.81,20.39,31,236,336.20,249.81,63.56,414.64,5594049.00,5594049.00,155.69,730.22,51.18,284.37
1772,PA_20_EM_15_D_calibrated.png:whole_wing,286878,75.74,33.19,17,236,781.40,467.45,1.61,854.57,21727840.00,21727840.00,131.63,649.34,0.11,505.97
1773,PA_20_EM_16_D_calibrated.png:edge3rd,90698,80.17,37.19,21,224,418.87,275.70,106.32,482.85,7271609.00,7271609.00,703.00,334.72,120.13,292.16
1774,PA_20_EM_16_D_calibrated.png:mid3rd,139362,99.03,43.49,39,227,546.42,324.74,88.22,538.85,13800363.00,13800363.00,411.00,787.47,57.24,293.00
1775,PA_20_EM_16_D_calibrated.png:bot3rd,66515,98.34,21.48,30,229,330.76,256.05,55.65,407.72,6541229.00,6541229.00,140.50,706.25,48.25,292.95
1776,PA_20_EM_16_D_calibrated.png:whole_wing,295712,93.08,38.56,21,229,793.88,474.27,0.42,876.14,27525548.00,27525548.00,119.05,652.17,0.49,518.29
1777,PA_20_EM_17_D_calibrated.png:edge3rd,76492,76.67,37.22,22,225,392.07,248.41,105.82,438.09,5864480.00,5864480.00,699.85,361.68,117.92,268.63
1778,PA_20_EM_17_D_calibrated.png:mid3rd,115827,89.47,42.54,29,226,494.04,298.51,87.63,492.35,10363557.00,10363557.00,428.00,772.42,60.74,269.00
1779,PA_20_EM_17_D_calibrated.png:bot3rd,59478,97.72,23.36,37,248,319.06,237.35,62.88,393.12,5812473.00,5812473.00,171.78,713.28,49.13,268.50
1780,PA_20_EM_17_D_calibrated.png:whole_wing,251441,87.51,38.01,22,248,736.35,434.77,0.58,805.14,22003217.00,22003217.00,160.50,651.33,179.91,472.11
1781,PA_20_EM_19_D_calibrated.png:edge3rd,90713,69.37,39.80,16,209,431.60,267.61,104.73,477.77,6293020.00,6293020.00,695.64,345.10,116.67,286.00
1782,PA_20_EM_19_D_calibrated.png:mid3rd,131659,78.28,46.72,25,222,529.06,316.85,88.68,520.07,10306551.00,10306551.00,582.70,312.25,102.58,286.00
1783,PA_20_EM_19_D_calibrated.png:bot3rd,62103,80.01,18.48,30,175,316.16,250.10,55.20,391.41,4969012.00,4969012.00,130.88,685.34,44.51,285.32
1784,PA_20_EM_19_D_calibrated.png:whole_wing,284001,75.82,40.10,16,222,776.78,465.51,178.09,856.66,21533839.00,21533839.00,124.68,669.99,0.34,502.25
1785,PA_20_EM_20_D_calibrated.png:edge3rd,94639,66.66,34.23,18,209,447.56,269.23,104.29,492.70,6308856.00,6308856.00,694.18,337.32,117.05,286.00
1786,PA_20_EM_20_D_calibrated.png:mid3rd,136553,83.09,41.77,28,210,548.90,316.75,88.78,535.80,11346153.00,11346153.00,605.77,296.43,99.19,286.00
1787,PA_20_EM_20_D_calibrated.png:bot3rd,63689,86.01,19.50,31,184,326.03,248.73,59.64,402.93,5477973.00,5477973.00,137.60,702.06,47.85,285.70
1788,PA_20_EM_20_D_calibrated.png:whole_wing,294881,78.45,36.51,18,210,777.35,483.00,178.40,857.80,23132982.00,23132982.00,122.30,676.16,0.20,523.56
1789,PA_21_YC_01_D_calibrated.png:edge3rd,84723,70.70,33.45,22,219,412.41,261.56,106.17,471.10,5990019.00,5990019.00,696.35,349.52,123.44,277.76
1790,PA_21_YC_01_D_calibrated.png:mid3rd,125435,96.39,47.90,33,222,518.35,308.11,88.85,509.83,12090569.00,12090569.00,602.22,306.79,100.60,278.00
1791,PA_21_YC_01_D_calibrated.png:bot3rd,61453,92.83,23.59,36,245,314.02,249.17,55.74,387.38,5704593.00,5704593.00,152.25,690.00,46.48,277.11
1792,PA_21_YC_01_D_calibrated.png:whole_wing,271249,87.55,40.81,22,245,762.05,453.21,178.43,831.88,23746558.00,23746558.00,141.89,665.88,179.70,495.86
1793,PA_21_YC_02_D_calibrated.png:edge3rd,86989,74.08,38.71,20,219,419.88,263.78,104.81,464.06,6443776.00,6443776.00,689.00,352.58,117.62,276.49
1794,PA_21_YC_02_D_calibrated.png:mid3rd,121405,91.60,39.51,33,212,503.85,306.79,88.23,499.37,11120234.00,11120234.00,412.00,768.04,56.33,277.00
1795,PA_21_YC_02_D_calibrated.png:bot3rd,57537,95.72,20.82,38,236,304.65,240.46,53.06,375.45,5507637.00,5507637.00,148.72,689.67,45.47,276.99
1796,PA_21_YC_02_D_calibrated.png:whole_wing,265931,86.76,37.12,20,236,760.38,445.30,179.43,830.49,23071647.00,23071647.00,135.01,661.84,0.34,480.48
1797,PA_21_YC_03_D_calibrated.png:edge3rd,81918,87.13,42.32,21,229,393.95,264.76,106.31,448.82,7137376.00,7137376.00,691.00,361.94,121.78,276.08
1798,PA_21_YC_03_D_calibrated.png:mid3rd,120643,97.70,47.33,32,231,498.73,308.00,88.56,495.26,11786395.00,11786395.00,414.84,772.71,56.24,277.00
1799,PA_21_YC_03_D_calibrated.png:bot3rd,56576,98.25,26.42,37,237,319.86,225.21,57.87,390.06,5558758.00,5558758.00,161.38,707.47,49.44,276.86
1800,PA_21_YC_03_D_calibrated.png:whole_wing,258777,94.48,42.29,21,237,747.97,440.50,0.09,828.97,24448009.00,24448009.00,138.14,661.80,0.37,465.61
1801,PA_21_YC_04_D_calibrated.png:edge3rd,91310,93.94,43.34,21,230,417.10,278.73,105.81,486.42,8577962.00,8577962.00,709.68,334.22,116.67,296.46
1802,PA_21_YC_04_D_calibrated.png:mid3rd,139722,96.63,44.68,32,228,540.52,329.13,88.17,536.15,13501032.00,13501032.00,408.48,784.32,56.42,297.00
1803,PA_21_YC_04_D_calibrated.png:bot3rd,67062,91.09,23.11,28,246,331.93,257.24,57.46,411.33,6108710.00,6108710.00,139.26,716.18,49.21,296.86
1804,PA_21_YC_04_D_calibrated.png:whole_wing,298094,94.56,40.45,21,246,805.04,471.46,179.73,890.33,28187704.00,28187704.00,111.14,644.53,0.23,513.67
1805,PA_21_YC_05_D_calibrated.png:edge3rd,98750,61.45,35.41,16,214,434.93,289.09,105.06,495.26,6068123.00,6068123.00,708.74,330.15,119.22,302.40
1806,PA_21_YC_05_D_calibrated.png:mid3rd,146185,78.21,41.68,27,216,553.64,336.19,88.64,548.76,11432821.00,11432821.00,404.03,789.31,56.49,303.00
1807,PA_21_YC_05_D_calibrated.png:bot3rd,72259,82.86,20.69,26,203,350.12,262.78,53.72,431.06,5987178.00,5987178.00,121.92,722.86,49.13,302.23
1808,PA_21_YC_05_D_calibrated.png:whole_wing,317194,74.05,36.92,16,216,834.23,484.12,1.05,907.64,23488122.00,23488122.00,101.77,651.40,179.74,525.52
1809,PA_21_YC_06_D_calibrated.png:edge3rd,90887,68.53,34.65,19,220,439.66,263.21,104.74,481.05,6228061.00,6228061.00,692.55,346.59,117.15,282.85
1810,PA_21_YC_06_D_calibrated.png:mid3rd,129153,89.26,43.66,30,218,524.43,313.56,88.14,516.85,11528399.00,11528399.00,410.14,775.45,62.65,283.00
1811,PA_21_YC_06_D_calibrated.png:bot3rd,61073,91.84,21.04,36,197,317.14,245.19,58.26,393.69,5608744.00,5608744.00,137.41,696.23,45.98,282.34
1812,PA_21_YC_06_D_calibrated.png:whole_wing,280285,83.10,38.25,19,220,767.39,465.04,178.88,846.20,23291694.00,23291694.00,128.66,682.68,0.08,499.06
1813,PA_21_YC_07_D_calibrated.png:edge3rd,90399,65.10,35.88,19,214,427.46,269.26,105.04,476.82,5885321.00,5885321.00,693.36,349.05,119.77,284.30
1814,PA_21_YC_07_D_calibrated.png:mid3rd,128295,78.95,41.17,28,213,517.01,315.95,88.60,510.15,10128854.00,10128854.00,409.22,771.75,64.59,285.00
1815,PA_21_YC_07_D_calibrated.png:bot3rd,61861,90.77,19.49,35,175,312.09,252.37,58.49,387.87,5614827.00,5614827.00,134.11,684.40,44.66,284.67
1816,PA_21_YC_07_D_calibrated.png:whole_wing,279731,77.08,36.90,19,214,779.77,456.76,177.68,851.97,21560704.00,21560704.00,125.33,662.70,0.19,495.16
1817,PA_21_YC_08_D_calibrated.png:edge3rd,102870,71.41,34.53,18,217,459.98,284.74,104.09,511.38,7346159.00,7346159.00,697.26,326.59,117.24,298.66
