 ,Label,Area,Mean,StdDev,Min,Max,XM,YM,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
1001,PA_15_SodG_11_D_calibrated.png:cream,26215,169.81,26.99,74,215,457.52,525.52,211.71,157.66,137.87,826.61,4451619,4451619,245,244,135.15,495.06
1002,PA_15_SodG_11_D_calibrated.png:brown,281194,58.67,28.24,0,206,500.38,597.72,771.95,463.80,139.51,835.25,16498109,16498109,247,236,133.88,506.91
1003,PA_15_SodG_12_D_calibrated.png:wing,282653,66.96,37.84,12,245,601.46,588.09,795.74,452.27,139.91,879.77,18925700,18925700,308,265,139.10,494.11
1004,PA_15_SodG_12_D_calibrated.png:cream,24756,164.88,27.23,65,245,572.16,541.19,210.83,149.50,126.50,865.06,4081668,4081668,331,254,137.72,485.08
1005,PA_15_SodG_12_D_calibrated.png:brown,282653,52.52,26.67,0,191,609.52,600.99,795.74,452.27,139.91,879.77,14844032.00,14844032.00,308,265,139.10,494.11
1006,PA_15_SodG_13_D_calibrated.png:wing,300564,67.55,41.37,16,221,507.23,599.77,794.26,481.82,136.32,864.81,20302922,20302922,236,269,137.34,525.67
1007,PA_15_SodG_13_D_calibrated.png:cream,31364,167.04,32.27,72,221,482.33,561.97,223.78,178.45,135.33,857.48,5238890,5238890,283,229,133.11,517.71
1008,PA_15_SodG_13_D_calibrated.png:brown,300564,50.12,27.24,0,198,515.89,612.92,794.26,481.82,136.32,864.81,15064032,15064032,236,269,137.34,525.67
1009,PA_15_SodG_14_D_calibrated.png:wing,213952,141.36,44.59,23,250,543.87,604.84,723.98,376.27,137.35,1027.55,30243815,30243815,1,387,154.83,453.61
1010,PA_15_SodG_14_D_calibrated.png:cream,208398,141.06,44.98,23,250,544.97,605.96,719.82,368.62,137.16,1010.14,29396044,29396044,2,424,156.73,450.10
1011,PA_15_SodG_14_D_calibrated.png:brown,213952,3.96,24.55,0,204,505.80,566.01,723.98,376.27,137.35,1027.55,847771,847771,1,387,154.83,453.61
1012,PA_15_SodG_15_D_calibrated.png:wing,260945,86.28,37.72,18,251,614.59,592.20,751.61,442.05,136.60,827.90,22513389,22513389,365,276,137.15,482.46
1013,PA_15_SodG_15_D_calibrated.png:cream,26775,174.72,28.45,83,251,621.03,553.08,217.46,156.77,133.62,796.03,4678168,4678168,324,365,143.63,476.34
1014,PA_15_SodG_15_D_calibrated.png:brown,260945,68.35,31.30,0,218,612.90,602.46,751.61,442.05,136.60,827.90,17835221,17835221,365,276,137.15,482.46
1015,PA_15_SodG_16_D_calibrated.png:wing,248457,74.79,37.83,17,217,553.85,601.82,747.86,423.00,134.22,815.59,18582541,18582541,315,275,133.46,458.11
1016,PA_15_SodG_16_D_calibrated.png:cream,22618,168.18,29.61,78,217,532.84,555.53,186.19,154.67,137.65,806.50,3803934,3803934,357,247,129.87,454.90
1017,PA_15_SodG_16_D_calibrated.png:brown,248457,59.48,28.84,0,198,559.25,613.73,747.86,423.00,134.22,815.59,14778607,14778607,315,275,133.46,458.11
1018,PA_15_SodG_17_D_calibrated.png:wing,290984,91.68,38.32,18,248,509.88,567.54,793.51,466.90,135.24,878.00,26675970,26675970,252,239,136.89,506.61
1019,PA_15_SodG_17_D_calibrated.png:cream,35461,174.13,26.68,80,248,489.45,526.05,228.86,197.28,128.46,843.36,6174842,6174842,251,252,138.85,498.69
1020,PA_15_SodG_17_D_calibrated.png:brown,290984,70.45,33.57,0,231,516.03,580.03,793.51,466.90,135.24,878.00,20501128,20501128,252,239,136.89,506.61
1021,PA_15_SodG_18_D_calibrated.png:wing,306416,70.43,34.47,12,226,509.67,591.41,814.24,479.15,130.84,913.83,21580361,21580361,256,232,133.67,521.04
1022,PA_15_SodG_18_D_calibrated.png:cream,21359,165.97,25.18,70,226,491.92,533.05,191.68,141.87,113.34,895.95,3544922,3544922,248,247,135.59,506.54
1023,PA_15_SodG_18_D_calibrated.png:brown,306416,58.86,26.82,0,192,513.15,602.88,814.24,479.15,130.84,913.83,18035439,18035439,256,232,133.67,521.04
1024,PA_15_SodG_19_D_calibrated.png:wing,287650,67.55,33.55,14,232,533.47,521.30,790.68,463.21,128.95,874.64,19429699,19429699,292,155,131.80,506.75
1025,PA_15_SodG_19_D_calibrated.png:cream,16859,168.05,27.78,76,232,506.68,448.23,171.55,125.13,99.09,862.71,2833120,2833120,297,154,129.78,494.81
1026,PA_15_SodG_19_D_calibrated.png:brown,287650,57.70,25.67,0,213,538.04,533.77,790.68,463.21,128.95,874.64,16596579,16596579,292,155,131.80,506.75
1027,PA_15_SodG_20_D_calibrated.png:wing,276654,73.72,41.00,13,249,534.61,584.14,760.66,463.08,135.51,851.62,20393822,20393822,318,219,133.57,500.96
1028,PA_15_SodG_20_D_calibrated.png:cream,25527,179.15,30.90,67,249,512.50,552.13,194.33,167.26,127.54,806.30,4573126,4573126,279,268,138.62,484.92
1029,PA_15_SodG_20_D_calibrated.png:brown,276654,57.19,28.21,0,198,541.00,593.40,760.66,463.08,135.51,851.62,15820696,15820696,318,219,133.57,500.96
1030,PA_16_L_01_D_calibrated.png:wing,266254,76.32,41.89,14,226,510.77,597.95,756.27,448.26,140.25,834.53,20320188,20320188,276,262,136.07,491.20
1031,PA_16_L_01_D_calibrated.png:cream,35135,167.78,28.64,65,226,491.53,581.94,240.45,186.05,126.17,817.41,5894937.00,5894937.00,241,311,139.76,471.49
1032,PA_16_L_01_D_calibrated.png:brown,266254,54.18,28.65,0,184,518.63,604.49,756.27,448.26,140.25,834.53,14425251,14425251,276,262,136.07,491.20
1033,PA_16_L_02_D_calibrated.png:wing,260941,62.28,38.13,12,235,608.45,631.09,755.61,439.70,134.54,834.05,16250748,16250748,349,306,137.92,477.63
1034,PA_16_L_02_D_calibrated.png:cream,21586,163.33,30.57,61,235,594.53,588.44,210.76,130.41,129.81,805.29,3525724,3525724,398,271,132.79,465.77
1035,PA_16_L_02_D_calibrated.png:brown,260941,48.77,25.89,0,196,612.31,642.90,755.61,439.70,134.54,834.05,12725024,12725024,349,306,137.92,477.63
1036,PA_16_L_04_D_calibrated.png:wing,282929,71.57,38.36,14,248,586.46,604.06,794.53,453.40,137.96,869.07,20249097,20249097,309,263,135.51,497.68
1037,PA_16_L_04_D_calibrated.png:cream,23903,170.72,27.73,66,248,556.79,566.10,191.58,158.86,122.85,858.54,4080655,4080655,325,255,137.50,487.20
1038,PA_16_L_04_D_calibrated.png:brown,282929,57.15,28.29,0,228,593.95,613.64,794.53,453.40,137.96,869.07,16168442,16168442,309,263,135.51,497.68
1039,PA_16_L_05_D_calibrated.png:wing,273189,65.31,38.58,15,234,520.70,605.32,773.52,449.68,137.94,856.44,17840852,17840852,246,294,140.31,494.67
1040,PA_16_L_05_D_calibrated.png:cream,26348,162.40,30.29,68,234,483.60,571.86,213.16,157.38,124.31,846.78,4278925,4278925,245,303,141.42,489.82
1041,PA_16_L_05_D_calibrated.png:brown,273189,49.64,25.63,0,191,532.41,615.87,773.52,449.68,137.94,856.44,13561927,13561927,246,294,140.31,494.67
1042,PA_16_L_06_D_calibrated.png:wing,225540,100.77,43.29,19,249,462.55,596.57,687.11,417.93,141.09,777.34,22727129,22727129,225,322,142.05,449.82
1043,PA_16_L_06_D_calibrated.png:cream,39369,174.59,28.06,80,249,448.19,558.29,274.66,182.50,141.68,770.50,6873527,6873527,223,327,142.22,444.08
1044,PA_16_L_06_D_calibrated.png:brown,225540,70.29,40.36,0,212,468.78,613.17,687.11,417.93,141.09,777.34,15853602,15853602,225,322,142.05,449.82
1045,PA_16_L_07_D_calibrated.png:wing,277690,72.67,36.71,16,213,582.82,658.93,782.15,452.04,142.09,869.52,20178347,20178347,281,341,142.19,491.95
1046,PA_16_L_07_D_calibrated.png:cream,25478,156.67,26.06,73,213,568.41,632.64,213.21,152.15,140.93,852.51,3991567.00,3991567.00,333,296,136.85,473.70
1047,PA_16_L_07_D_calibrated.png:brown,277690,58.29,30.26,0,198,586.38,665.42,782.15,452.04,142.09,869.52,16186780.00,16186780.00,281,341,142.19,491.95
1048,PA_16_L_08_D_calibrated.png:wing,257988,81.50,37.93,18,227,532.88,578.00,740.87,443.37,130.51,813.10,21026908,21026908,318,241,131.71,481.29
1049,PA_16_L_08_D_calibrated.png:cream,22882,177.70,26.51,86,227,499.02,522.32,195.78,148.81,103.80,803.06,4066146,4066146,359,216,128.33,472.60
1050,PA_16_L_08_D_calibrated.png:brown,257988,65.74,29.94,0,208,541.00,591.35,740.87,443.37,130.51,813.10,16960762,16960762,318,241,131.71,481.29
1051,PA_16_L_09_D_calibrated.png:wing,259750,57.75,37.10,11,214,524.07,597.64,754.94,438.08,134.55,828.31,15001701,15001701,275,270,136.52,471.51
1052,PA_16_L_09_D_calibrated.png:cream,20280,163.56,32.33,54,214,499.90,534.06,204.27,126.41,127.38,803.44,3316983.00,3316983.00,323,237,129.50,452.87
1053,PA_16_L_09_D_calibrated.png:brown,259750,44.98,22.76,0,174,530.93,615.69,754.94,438.08,134.55,828.31,11684718,11684718,275,270,136.52,471.51
1054,PA_16_L_10_D_calibrated.png:wing,244707,65.66,39.70,15,207,608.27,643.93,730.07,426.77,141.38,799.03,16067049,16067049,331,356,142.63,469.82
1055,PA_16_L_10_D_calibrated.png:cream,26287,157.81,31.55,63,207,585.22,609.73,218.49,153.19,148.98,786.55,4148364,4148364,378,318,136.44,459.44
1056,PA_16_L_10_D_calibrated.png:brown,244707,48.71,27.06,0,181,616.29,655.83,730.07,426.77,141.38,799.03,11918685,11918685,331,356,142.63,469.82
1057,PA_17_ACW_01_D_calibrated.png:wing,304688,66.18,38.26,17,207,521.41,572.19,812.26,477.61,137.76,890.21,20163122,20163122,243,242,138.92,521.04
1058,PA_17_ACW_01_D_calibrated.png:cream,28524,165.78,27.78,73,207,477.10,513.26,207.87,174.71,129.52,882.50,4728683,4728683,247,244,137.34,514.95
1059,PA_17_ACW_01_D_calibrated.png:brown,304688,50.66,25.13,0,193,534.99,590.24,812.26,477.61,137.76,890.21,15434439,15434439,243,242,138.92,521.04
1060,PA_17_ACW_02_D_calibrated.png:wing,286334,66.67,39.71,14,208,525.89,639.25,793.12,459.67,135.71,883.38,19089391,19089391,262,302,136.24,506.19
1061,PA_17_ACW_02_D_calibrated.png:cream,30440,162.95,28.04,61,208,493.52,607.06,236.01,164.22,125.66,872.98,4960141,4960141,257,311,136.76,487.45
1062,PA_17_ACW_02_D_calibrated.png:brown,286334,49.35,26.08,0,174,537.26,650.55,793.12,459.67,135.71,883.38,14129250,14129250,262,302,136.24,506.19
1063,PA_17_ACW_03_D_calibrated.png:wing,263812,103.54,37.69,19,223,525.26,613.01,756.30,444.13,140.19,841.76,27314900,27314900,264,306,138.66,481.53
1064,PA_17_ACW_03_D_calibrated.png:cream,35244,181.00,25.43,73,223,509.79,598.14,238.59,188.08,122.83,829.94,6379218,6379218,284,296,137.00,471.87
1065,PA_17_ACW_03_D_calibrated.png:brown,263812,79.36,37.15,0,204,529.97,617.54,756.30,444.13,140.19,841.76,20935682,20935682,264,306,138.66,481.53
1066,PA_17_ACW_04_D_calibrated.png:wing,231545,100.85,41.38,20,219,591.73,563.41,725.05,406.61,133.55,793.48,23352007,23352007,391,269,134.08,442.44
1067,PA_17_ACW_04_D_calibrated.png:cream,41425,171.52,25.59,87,219,573.97,529.30,260.84,202.21,128.20,787.01,7105035,7105035,392,270,135.15,437.00
1068,PA_17_ACW_04_D_calibrated.png:brown,231545,70.17,39.74,0,190,599.50,578.33,725.05,406.61,133.55,793.48,16246972,16246972,391,269,134.08,442.44
1069,PA_17_ACW_05_D_calibrated.png:wing,281822,67.47,36.32,18,216,539.69,600.15,786.41,456.28,133.44,865.49,19015347,19015347,287,263,132.71,502.75
1070,PA_17_ACW_05_D_calibrated.png:cream,18609,175.21,26.93,81,216,514.22,543.01,181.35,130.65,126.44,777.97,3260480,3260480,250,359,136.15,464.89
1071,PA_17_ACW_05_D_calibrated.png:brown,281822,55.90,25.91,0,186,544.96,611.98,786.41,456.28,133.44,865.49,15754867,15754867,287,263,132.71,502.75
1072,PA_17_ACW_06_D_calibrated.png:wing,294736,60.96,29.52,16,205,532.93,571.66,803.22,467.21,134.07,872.70,17968010,17968010,330,193,128.81,504.92
1073,PA_17_ACW_06_D_calibrated.png:cream,14127,162.99,27.48,72,205,472.96,472.68,156.61,114.85,105.81,865.54,2302617,2302617,288,236,132.61,488.96
1074,PA_17_ACW_06_D_calibrated.png:brown,294736,53.15,21.29,0,189,541.74,586.21,803.22,467.21,134.07,872.70,15665393,15665393,330,193,128.81,504.92
1075,PA_17_ACW_07_D_calibrated.png:wing,276093,76.65,37.51,16,223,533.21,643.62,777.19,452.31,140.28,845.24,21161352,21161352,274,294,138.60,486.84
1076,PA_17_ACW_07_D_calibrated.png:cream,20001,176.50,28.06,72,223,507.70,603.06,195.84,130.04,137.12,790.74,3530110,3530110,213,435,146.71,474.78
1077,PA_17_ACW_07_D_calibrated.png:brown,276093,63.86,29.83,0,195,538.32,651.74,777.19,452.31,140.28,845.24,17631242,17631242,274,294,138.60,486.84
1078,PA_17_ACW_08_D_calibrated.png:wing,266073,79.98,34.27,19,248,553.58,628.38,760.71,445.34,139.20,838.00,21279289,21279289,293,322,140.33,484.56
1079,PA_17_ACW_08_D_calibrated.png:cream,24503,165.16,24.08,86,248,546.47,593.45,199.14,156.66,106.87,824.23,4046957,4046957,309,312,139.53,469.59
1080,PA_17_ACW_08_D_calibrated.png:brown,266073,64.77,28.46,0,218,555.25,636.58,760.71,445.34,139.20,838.00,17232332,17232332,293,322,140.33,484.56
1081,PA_17_ACW_09_D_calibrated.png:wing,288132,66.76,35.64,14,238,486.97,606.54,797.56,459.98,139.55,889.01,19234451,19234451,236,245,136.14,496.96
1082,PA_17_ACW_09_D_calibrated.png:cream,23951,163.14,28.22,75,238,432.25,562.78,201.42,151.40,103.37,884.80,3907447.00,3907447.00,233,251,136.24,488.43
1083,PA_17_ACW_09_D_calibrated.png:brown,288132,53.19,24.87,0,213,500.92,617.70,797.56,459.98,139.55,889.01,15327004,15327004,236,245,136.14,496.96
1084,PA_17_ACW_10_D_calibrated.png:wing,287795,72.93,38.73,12,237,583.53,589.87,784.82,466.90,134.04,860.70,20988064,20988064,325,246,136.08,502.99
1085,PA_17_ACW_10_D_calibrated.png:cream,21937,176.70,26.11,82,237,542.44,515.48,195.86,142.61,108.96,817.49,3876371,3876371,351,234,135.79,493.25
1086,PA_17_ACW_10_D_calibrated.png:brown,287795,59.46,29.17,0,200,592.84,606.73,784.82,466.90,134.04,860.70,17111693,17111693,325,246,136.08,502.99
1087,PA_17_ACW_11_D_calibrated.png:wing,284789,68.78,34.79,15,214,504.59,587.25,782.36,463.48,131.42,861.37,19588472,19588472,263,238,134.06,500.06
1088,PA_17_ACW_11_D_calibrated.png:cream,23749,164.02,28.02,60,214,491.76,524.06,193.18,156.53,108.29,812.51,3895210,3895210,263,240,127.80,487.29
1089,PA_17_ACW_11_D_calibrated.png:brown,284789,55.10,24.42,0,181,507.77,602.94,782.36,463.48,131.42,861.37,15693262,15693262,263,238,134.06,500.06
1090,PA_17_ACW_12_D_calibrated.png:wing,291534,79.33,38.81,18,220,539.86,574.86,793.42,467.84,138.22,870.42,23128292,23128292,261,255,140.64,510.11
1091,PA_17_ACW_12_D_calibrated.png:cream,30215,173.77,27.71,82,220,512.13,546.47,221.65,173.57,127.85,837.36,5250436,5250436,315,232,136.06,501.74
1092,PA_17_ACW_12_D_calibrated.png:brown,291534,61.32,28.81,0,184,548.00,583.19,793.42,467.84,138.22,870.42,17877856,17877856,261,255,140.64,510.11
1093,PA_17_ACW_13_D_calibrated.png:wing,248511,86.75,38.72,24,230,533.53,630.75,727.41,434.99,138.00,821.49,21559315,21559315,277,323,138.16,465.98
1094,PA_17_ACW_13_D_calibrated.png:cream,24654,176.47,24.58,85,230,513.62,608.80,205.84,152.50,116.88,804.85,4350793,4350793,279,332,137.67,455.59
1095,PA_17_ACW_13_D_calibrated.png:brown,248511,69.25,32.87,0,201,538.57,636.30,727.41,434.99,138.00,821.49,17208522,17208522,277,323,138.16,465.98
1096,PA_17_ACW_14_D_calibrated.png:wing,288134,65.60,33.69,16,217,528.37,597.84,786.63,466.37,129.44,861.85,18901259,18901259,303,247,131.85,507.05
1097,PA_17_ACW_14_D_calibrated.png:cream,19894,165.51,29.29,68,217,520.56,539.50,181.90,139.25,121.69,850.38,3292620,3292620,324,232,128.99,482.98
1098,PA_17_ACW_14_D_calibrated.png:brown,288134,54.17,23.51,0,190,530.02,610.14,786.63,466.37,129.44,861.85,15608639,15608639,303,247,131.85,507.05
1099,PA_17_ACW_15_D_calibrated.png:wing,291439,77.11,38.16,19,217,528.96,638.17,792.77,468.07,141.08,863.96,22471938,22471938,243,322,141.06,506.97
1100,PA_17_ACW_15_D_calibrated.png:cream,28843,168.87,27.41,73,217,517.82,603.31,223.05,164.64,119.21,853.04,4870625,4870625,243,337,141.76,497.65
1101,PA_17_ACW_15_D_calibrated.png:brown,291439,60.39,29.29,0,181,532.05,647.82,792.77,468.07,141.08,863.96,17601313,17601313,243,322,141.06,506.97
1102,PA_17_ACW_16_D_calibrated.png:wing,307519,76.76,40.28,17,222,578.39,605.23,798.07,490.62,133.58,879.77,23605980,23605980,301,267,139.10,532.07
1103,PA_17_ACW_16_D_calibrated.png:cream,35109,166.11,27.54,77,222,582.73,563.07,250.91,178.16,141.29,858.88,5832064,5832064,315,259,137.97,527.53
1104,PA_17_ACW_16_D_calibrated.png:brown,307519,57.80,30.62,0,187,576.97,619.07,798.07,490.62,133.58,879.77,17773916,17773916,301,267,139.10,532.07
1105,PA_17_ACW_17_D_calibrated.png:wing,250112,112.61,43.37,22,235,476.62,640.26,757.85,420.21,138.71,838.53,28165072,28165072,269,314,132.83,466.84
1106,PA_17_ACW_17_D_calibrated.png:cream,48233,182.64,24.85,88,235,427.89,609.64,280.12,219.23,127.35,824.69,8809054,8809054,266,328,136.28,452.96
1107,PA_17_ACW_17_D_calibrated.png:brown,250112,77.39,44.96,0,210,498.80,654.20,757.85,420.21,138.71,838.53,19356018,19356018,269,314,132.83,466.84
1108,PA_17_ACW_18_D_calibrated.png:wing,265793,90.55,39.37,20,220,577.93,594.92,739.82,457.43,141.26,906.39,24066566,24066566,296,309,158.45,511.25
1109,PA_17_ACW_18_D_calibrated.png:cream,30541,177.75,26.00,85,220,562.05,574.36,220.58,176.29,122.63,775.45,5428522,5428522,360,254,136.99,476.19
1110,PA_17_ACW_18_D_calibrated.png:brown,265793,70.12,33.52,0,196,582.56,600.91,739.82,457.43,141.26,906.39,18638044,18638044,296,309,158.45,511.25
1111,PA_17_ACW_19_D_calibrated.png:wing,285952,64.26,35.89,16,220,493.03,592.99,775.01,469.78,133.19,857.13,18375186,18375186,252,251,135.95,504.86
1112,PA_17_ACW_19_D_calibrated.png:cream,27665,155.67,29.53,57,220,461.70,559.16,207.32,169.90,117.80,837.26,4306641,4306641,298,215,130.25,494.24
1113,PA_17_ACW_19_D_calibrated.png:brown,285952,49.20,23.83,0,198,502.62,603.35,775.01,469.78,133.19,857.13,14068545,14068545,252,251,135.95,504.86
1114,PA_17_ACW_20_D_calibrated.png:wing,288260,74.61,36.25,15,215,538.12,610.95,787.49,466.07,134.38,878.00,21506413,21506413,275,270,136.89,502.48
1115,PA_17_ACW_20_D_calibrated.png:cream,23935,169.13,23.59,75,215,504.95,580.77,201.49,151.25,126.11,824.09,4048139,4048139,242,355,142.30,491.87
1116,PA_17_ACW_20_D_calibrated.png:brown,288260,60.56,28.12,0,190,545.81,617.94,787.49,466.07,134.38,878.00,17458274,17458274,275,270,136.89,502.48
1117,PA_18_Garl_01_D_calibrated.png:wing,296588,87.51,34.78,23,223,512.96,617.06,804.98,469.12,134.84,888.95,25953918,25953918,243,276,137.46,510.40
1118,PA_18_Garl_01_D_calibrated.png:cream,19525,183.62,24.76,94,223,491.59,538.25,212.41,117.04,121.65,874.70,3585106,3585106,288,238,132.68,493.20
1119,PA_18_Garl_01_D_calibrated.png:brown,296588,75.42,30.31,0,194,516.39,629.69,804.98,469.12,134.84,888.95,22368812,22368812,243,276,137.46,510.40
1120,PA_18_Garl_02_D_calibrated.png:wing,253346,104.35,40.17,22,229,614.70,648.99,754.32,427.63,137.74,826.99,26436511,26436511,353,331,138.77,468.57
1121,PA_18_Garl_02_D_calibrated.png:cream,23092,188.04,23.06,111,229,628.70,623.54,206.75,142.21,152.25,806.44,4342148,4342148,356,341,139.48,451.80
1122,PA_18_Garl_02_D_calibrated.png:brown,253346,87.21,40.31,0,215,611.95,653.99,754.32,427.63,137.74,826.99,22094363,22094363,353,331,138.77,468.57
1123,PA_18_Garl_03_D_calibrated.png:wing,286061,86.56,37.50,18,222,489.23,650.94,793.92,458.76,138.06,871.48,24761480,24761480,217,326,140.87,495.12
1124,PA_18_Garl_03_D_calibrated.png:cream,25042,179.81,27.04,85,222,434.60,600.30,218.76,145.75,128.55,832.29,4502869,4502869,230,318,140.80,489.55
1125,PA_18_Garl_03_D_calibrated.png:brown,286061,70.82,31.45,0,192,501.37,662.20,793.92,458.76,138.06,871.48,20258611,20258611,217,326,140.87,495.12
1126,PA_18_Garl_04_D_calibrated.png:wing,270531,80.05,40.19,18,227,570.60,621.93,762.08,451.99,130.24,836.57,21656633,21656633,335,281,134.27,490.21
1127,PA_18_Garl_04_D_calibrated.png:cream,24299,180.48,28.28,92,227,557.26,594.34,209.65,147.57,107.99,763.26,4385592,4385592,303,363,140.74,477.67
1128,PA_18_Garl_04_D_calibrated.png:brown,270531,63.84,30.82,0,207,573.99,628.93,762.08,451.99,130.24,836.57,17271041,17271041,335,281,134.27,490.21
1129,PA_18_Garl_05_D_calibrated.png:wing,273006,91.82,35.36,21,219,523.69,638.97,779.86,445.72,138.37,850.04,25067929,25067929,263,318,135.86,482.77
1130,PA_18_Garl_05_D_calibrated.png:cream,20937,180.35,23.94,105,219,497.19,587.22,187.85,141.91,118.70,843.92,3776000,3776000,259,328,138.70,477.02
1131,PA_18_Garl_05_D_calibrated.png:brown,273006,77.99,32.57,0,210,528.39,648.15,779.86,445.72,138.37,850.04,21291929,21291929,263,318,135.86,482.77
1132,PA_18_Garl_06_D_calibrated.png:wing,270984,95.00,38.49,19,249,529.73,603.01,771.31,447.33,136.18,840.84,25744750,25744750,286,286,138.42,481.48
1133,PA_18_Garl_06_D_calibrated.png:cream,25643,185.77,26.22,95,249,512.57,543.84,228.51,142.88,124.43,828.92,4763696,4763696,275,303,139.89,475.18
1134,PA_18_Garl_06_D_calibrated.png:brown,270984,77.43,34.38,0,213,533.63,616.44,771.31,447.33,136.18,840.84,20981054,20981054,286,286,138.42,481.48
1135,PA_18_Garl_07_D_calibrated.png:wing,306766,83.29,39.48,19,227,517.91,647.66,808.64,483.02,139.71,914.19,25550614,25550614,251,305,138.81,516.90
1136,PA_18_Garl_07_D_calibrated.png:cream,31404,174.99,28.86,77,227,502.36,596.17,227.54,175.73,134.93,894.19,5495403,5495403,246,315,137.86,512.61
1137,PA_18_Garl_07_D_calibrated.png:brown,306766,65.38,31.65,0,198,522.17,661.77,808.64,483.02,139.71,914.19,20055211,20055211,251,305,138.81,516.90
1138,PA_18_Garl_08_D_calibrated.png:wing,277521,89.19,33.65,19,217,523.94,625.36,766.64,460.91,138.71,826.69,24752243,24752243,248,329,145.10,484.99
1139,PA_18_Garl_08_D_calibrated.png:cream,20497,175.41,24.27,89,217,497.94,594.71,180.62,144.49,110.32,782.78,3595463,3595463,307,277,134.64,472.47
1140,PA_18_Garl_08_D_calibrated.png:brown,277521,76.23,30.98,0,196,528.36,630.57,766.64,460.91,138.71,826.69,21156780,21156780,248,329,145.10,484.99
1141,PA_18_Garl_09_D_calibrated.png:wing,282315,83.66,39.62,14,219,491.10,590.12,776.15,463.13,133.66,853.48,23617856,23617856,243,244,134.95,512.13
1142,PA_18_Garl_09_D_calibrated.png:cream,26280,179.10,28.14,66,219,471.90,539.87,215.79,155.06,118.36,844.30,4706794,4706794,250,242,134.62,503.10
1143,PA_18_Garl_09_D_calibrated.png:brown,282315,66.99,31.97,0,192,495.88,602.63,776.15,463.13,133.66,853.48,18911062,18911062,243,244,134.95,512.13
1144,PA_18_Garl_10_D_calibrated.png:wing,268495,110.93,39.42,23,229,572.92,588.72,758.74,450.56,137.84,828.20,29785049,29785049,334,276,137.64,489.58
1145,PA_18_Garl_10_D_calibrated.png:cream,39899,182.55,24.24,101,229,569.27,566.23,237.99,213.46,121.96,774.52,7283478.00,7283478.00,354,262,129.34,482.47
1146,PA_18_Garl_10_D_calibrated.png:brown,268495,83.81,42.39,0,207,574.10,596.00,758.74,450.56,137.84,828.20,22501571,22501571,334,276,137.64,489.58
1147,PA_19_CCP_01_D_calibrated.png:wing,318885,82.94,40.61,19,232,570.64,632.11,811.37,500.41,134.30,883.56,26448324.00,26448324.00,291,282,139.31,540.15
1148,PA_19_CCP_01_D_calibrated.png:cream,32417,177.09,25.78,95,232,541.71,591.69,240.56,171.58,124.32,839.89,5740879,5740879,249,388,144.64,518.40
1149,PA_19_CCP_01_D_calibrated.png:brown,318885,64.94,32.49,0,221,578.66,643.31,811.37,500.41,134.30,883.56,20707445,20707445,291,282,139.31,540.15
1150,PA_19_CCP_02_D_calibrated.png:wing,299944,80.82,38.66,20,227,526.52,608.52,796.34,479.57,133.81,879.67,24240160,24240160,270,253,135.46,513.29
1151,PA_19_CCP_02_D_calibrated.png:cream,27734,177.29,29.63,83,227,512.41,570.54,235.97,149.64,120.54,829.33,4917042,4917042,233,321,139.65,506.07
1152,PA_19_CCP_02_D_calibrated.png:brown,299944,64.42,29.80,0,192,530.11,618.19,796.34,479.57,133.81,879.67,19323118,19323118,270,253,135.46,513.29
1153,PA_19_CCP_03_D_calibrated.png:wing,266660,83.17,41.31,19,224,564.79,633.13,746.46,454.84,137.73,829.45,22176919,22176919,329,282,134.66,502.71
1154,PA_19_CCP_03_D_calibrated.png:cream,27889,179.72,29.86,78,224,551.94,613.13,232.86,152.49,124.14,820.32,5012111,5012111,329,288,135.79,484.83
1155,PA_19_CCP_03_D_calibrated.png:brown,266660,64.37,31.76,0,189,568.55,638.97,746.46,454.84,137.73,829.45,17164808,17164808,329,282,134.66,502.71
1156,PA_19_CCP_04_D_calibrated.png:wing,286576,75.81,42.49,19,228,580.87,663.89,764.06,477.55,137.30,847.13,21725618,21725618,312,327,140.75,512.09
1157,PA_19_CCP_04_D_calibrated.png:cream,25635,183.76,30.79,72,228,551.14,639.77,221.28,147.50,118.61,826.49,4710587,4710587,269,414,147.75,491.15
1158,PA_19_CCP_04_D_calibrated.png:brown,286576,59.37,30.37,0,193,589.10,670.57,764.06,477.55,137.30,847.13,17015031,17015031,312,327,140.75,512.09
1159,PA_19_CCP_05_D_calibrated.png:wing,310939,76.00,39.02,21,223,546.70,626.52,807.14,490.49,132.66,888.61,23632077.00,23632077.00,284,266,137.96,528.24
1160,PA_19_CCP_05_D_calibrated.png:cream,25113,177.92,28.10,82,223,519.28,576.30,233.28,137.07,115.44,876.38,4468174,4468174,281,272,138.56,507.05
1161,PA_19_CCP_05_D_calibrated.png:brown,310939,61.63,29.67,0,195,553.09,638.23,807.14,490.49,132.66,888.61,19163903,19163903,284,266,137.96,528.24
1162,PA_19_CCP_06_D_calibrated.png:wing,299249,73.36,41.75,19,223,539.61,644.27,786.86,484.22,137.64,865.57,21954330,21954330,273,312,139.08,521.71
1163,PA_19_CCP_06_D_calibrated.png:cream,30547,178.98,30.97,74,223,503.88,610.39,229.21,169.69,109.73,859.93,5467329,5467329,270,322,139.72,507.30
