 ,Label,Area,Mean,StdDev,Min,Max,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
1512,PA_1_WW_13_D_calibrated.png:whole_wing,223600,102.00,33.14,24,245,614.87,463.02,162.35,624.14,22807674.00,22807674.00,349.37,522.39,0.19,487.13
1513,PA_1_WW_14_D_calibrated.png:edge3rd,76353,95.09,42.45,19,194,478.41,203.21,87.55,506.86,7260490.00,7260490.00,418.83,721.77,81.36,223.82
1514,PA_1_WW_14_D_calibrated.png:mid3rd,103369,90.47,30.46,33,197,532.16,247.32,93.89,541.33,9351783.00,9351783.00,497.58,219.41,113.99,224.00
1515,PA_1_WW_14_D_calibrated.png:bot3rd,59175,103.75,38.33,24,240,357.90,210.52,95.14,415.44,6139264.00,6139264.00,718.08,308.80,106.72,223.62
1516,PA_1_WW_14_D_calibrated.png:whole_wing,238402,95.22,36.99,19,240,638.77,475.20,161.99,670.45,22699542.00,22699542.00,271.18,501.17,0.28,509.44
1517,PA_1_WW_16_D_calibrated.png:edge3rd,74366,66.63,27.15,19,199,467.37,202.59,88.14,511.14,4955106.00,4955106.00,447.59,733.65,84.90,215.76
1518,PA_1_WW_16_D_calibrated.png:mid3rd,102359,77.79,28.73,29,202,541.36,240.74,92.34,533.24,7962190.00,7962190.00,493.64,224.08,113.75,216.00
1519,PA_1_WW_16_D_calibrated.png:bot3rd,61650,93.26,42.20,21,235,365.53,214.74,92.67,407.99,5749678.00,5749678.00,709.00,711.74,89.95,216.00
1520,PA_1_WW_16_D_calibrated.png:whole_wing,238375,78.31,33.84,19,235,625.41,485.30,167.96,647.77,18666974.00,18666974.00,277.24,526.98,0.06,505.04
1521,PA_1_WW_18_D_calibrated.png:edge3rd,74841,67.52,37.79,17,204,474.03,201.02,88.96,510.73,5053081.00,5053081.00,468.72,740.46,87.27,215.78
1522,PA_1_WW_18_D_calibrated.png:mid3rd,100393,66.88,27.57,25,194,530.62,240.90,92.24,522.17,6714695.00,6714695.00,494.42,230.73,114.16,216.00
1523,PA_1_WW_18_D_calibrated.png:bot3rd,60145,91.18,36.53,25,247,359.56,212.98,92.65,400.17,5483857.00,5483857.00,710.00,306.01,90.00,215.99
1524,PA_1_WW_18_D_calibrated.png:whole_wing,234879,73.31,35.06,17,247,622.21,480.63,168.92,646.78,17219983.00,17219983.00,279.22,533.16,0.37,504.89
1525,PA_1_WW_19_D_calibrated.png:edge3rd,80941,97.63,41.73,22,203,491.37,209.74,90.60,514.60,7902250.00,7902250.00,514.52,265.15,92.62,224.22
1526,PA_1_WW_19_D_calibrated.png:mid3rd,106710,86.10,25.64,33,212,539.98,251.62,88.38,527.64,9187842.00,9187842.00,548.34,268.66,93.61,225.00
1527,PA_1_WW_19_D_calibrated.png:bot3rd,67958,98.11,36.02,20,248,374.04,231.33,87.62,408.17,6667308.00,6667308.00,772.00,304.93,90.35,224.37
1528,PA_1_WW_19_D_calibrated.png:whole_wing,255101,92.96,34.72,20,248,658.62,493.16,5.12,672.59,23713652.00,23713652.00,323.78,506.80,0.09,518.33
1529,PA_1_WW_20_D_calibrated.png:edge3rd,72010,91.61,39.85,20,218,461.11,198.84,88.68,489.95,6597110.00,6597110.00,528.23,246.30,92.34,213.18
1530,PA_1_WW_20_D_calibrated.png:mid3rd,101644,86.78,30.23,33,206,541.93,238.81,92.60,536.46,8820408.00,8820408.00,551.00,248.75,113.51,214.00
1531,PA_1_WW_20_D_calibrated.png:bot3rd,61835,112.07,42.26,29,217,382.60,205.78,91.83,429.38,6930000.00,6930000.00,765.94,315.84,104.60,214.00
1532,PA_1_WW_20_D_calibrated.png:whole_wing,235490,94.90,38.19,20,218,620.92,482.89,162.19,641.77,22347579.00,22347579.00,337.82,523.07,179.78,500.67
1533,PA_20_EM_01_D_calibrated.png:edge3rd,91090,72.60,31.65,22,209,520.88,222.66,88.38,573.56,6612858.00,6612858.00,468.56,771.56,89.09,237.48
1534,PA_20_EM_01_D_calibrated.png:mid3rd,128093,84.36,32.59,30,221,612.28,266.37,92.17,628.48,10805454.00,10805454.00,493.96,182.73,109.85,238.00
1535,PA_20_EM_01_D_calibrated.png:bot3rd,81369,111.82,42.87,30,248,440.15,235.38,93.84,480.68,9098851.00,9098851.00,716.78,266.97,104.94,237.82
1536,PA_20_EM_01_D_calibrated.png:whole_wing,299982,88.26,38.55,22,248,696.28,548.55,164.82,712.30,26476319.00,26476319.00,241.52,530.29,0.09,564.85
1537,PA_20_EM_02_D_calibrated.png:edge3rd,101202,84.99,39.33,26,218,545.32,236.29,88.53,582.98,8600737.00,8600737.00,446.40,206.58,91.43,255.81
1538,PA_20_EM_02_D_calibrated.png:mid3rd,134499,97.34,36.60,39,222,596.86,286.92,89.95,580.98,13092618.00,13092618.00,480.17,784.21,85.83,256.00
1539,PA_20_EM_02_D_calibrated.png:bot3rd,80474,117.79,41.81,30,237,410.24,249.76,91.58,448.92,9478955.00,9478955.00,734.00,267.88,90.04,255.21
1540,PA_20_EM_02_D_calibrated.png:whole_wing,315600,98.63,40.80,26,237,730.57,550.03,2.50,766.04,31128357.00,31128357.00,223.19,503.52,179.61,573.81
1541,PA_20_EM_03_D_calibrated.png:edge3rd,91431,77.93,32.09,23,215,530.07,219.62,87.78,557.61,7125436.00,7125436.00,439.07,761.58,85.46,235.28
1542,PA_20_EM_03_D_calibrated.png:mid3rd,120827,84.36,32.24,27,216,582.35,264.17,91.66,571.11,10192885.00,10192885.00,486.84,205.65,114.20,236.00
1543,PA_20_EM_03_D_calibrated.png:bot3rd,74499,102.22,46.10,26,248,409.91,231.41,94.10,453.81,7615004.00,7615004.00,721.00,278.55,111.88,235.55
1544,PA_20_EM_03_D_calibrated.png:whole_wing,286757,86.95,37.52,23,248,683.87,533.89,169.66,706.84,24933325.00,24933325.00,249.72,548.69,0.14,551.13
1545,PA_20_EM_04_D_calibrated.png:edge3rd,90201,90.45,38.60,24,211,526.20,218.26,89.58,558.39,8158944.00,8158944.00,481.71,780.86,89.60,233.22
1546,PA_20_EM_04_D_calibrated.png:mid3rd,118932,95.48,35.62,40,220,577.59,262.18,89.40,561.46,11355617.00,11355617.00,489.12,223.06,91.57,234.00
1547,PA_20_EM_04_D_calibrated.png:bot3rd,71952,117.82,38.26,28,250,396.14,231.26,89.30,436.20,8477158.00,8477158.00,721.00,713.40,89.91,233.33
1548,PA_20_EM_04_D_calibrated.png:whole_wing,280093,99.63,38.87,24,250,672.62,530.20,1.85,698.58,27905943.00,27905943.00,255.78,490.87,179.51,549.87
1549,PA_20_EM_05_D_calibrated.png:edge3rd,57629,100.29,43.68,27,222,470.73,155.88,89.40,531.59,5779606.00,5779606.00,413.65,217.80,90.04,273.55
1550,PA_20_EM_05_D_calibrated.png:mid3rd,149368,97.19,34.52,25,236,620.41,306.54,90.54,590.08,14517768.00,14517768.00,471.93,778.42,87.84,274.00
1551,PA_20_EM_05_D_calibrated.png:bot3rd,96314,119.17,45.64,30,234,445.96,274.98,94.17,486.71,11478056.00,11478056.00,688.00,254.80,112.33,273.93
1552,PA_20_EM_05_D_calibrated.png:whole_wing,303311,104.76,41.33,25,236,701.47,550.54,169.60,821.48,31775430.00,31775430.00,140.45,510.72,179.81,573.43
1553,PA_20_EM_06_D_calibrated.png:edge3rd,48451,82.09,32.85,23,194,463.17,133.19,89.03,521.87,3977284.00,3977284.00,348.70,744.39,85.97,299.91
1554,PA_20_EM_06_D_calibrated.png:mid3rd,166326,85.69,34.03,23,222,632.93,334.59,90.17,609.95,14251973.00,14251973.00,469.39,798.83,86.87,300.00
1555,PA_20_EM_06_D_calibrated.png:bot3rd,102199,103.28,38.83,26,243,447.09,291.05,94.51,498.61,10554624.00,10554624.00,686.00,743.96,89.89,299.66
1556,PA_20_EM_06_D_calibrated.png:whole_wing,316976,90.81,36.52,23,243,715.99,563.68,175.19,899.57,28783881.00,28783881.00,86.09,473.90,179.99,585.88
1557,PA_20_EM_07_D_calibrated.png:edge3rd,99945,83.63,43.30,17,237,555.57,229.05,89.61,595.20,8358039.00,8358039.00,513.86,809.36,89.32,245.26
1558,PA_20_EM_07_D_calibrated.png:mid3rd,129632,88.82,36.68,35,229,598.05,275.99,90.32,590.32,11513543.00,11513543.00,543.00,215.26,90.24,246.00
1559,PA_20_EM_07_D_calibrated.png:bot3rd,77693,104.06,44.20,24,248,412.64,239.73,90.13,455.13,8084848.00,8084848.00,789.00,287.40,90.04,245.38
1560,PA_20_EM_07_D_calibrated.png:whole_wing,306681,91.01,41.66,17,248,704.88,553.97,176.92,735.64,27910098.00,27910098.00,298.74,501.29,0.08,582.88
1561,PA_20_EM_08_D_calibrated.png:edge3rd,32992,81.45,36.27,31,203,399.79,105.07,89.71,481.27,2687081.00,2687081.00,377.36,728.59,89.96,284.15
1562,PA_20_EM_08_D_calibrated.png:mid3rd,149369,82.38,33.08,22,218,599.29,317.35,90.33,569.78,12305751.00,12305751.00,482.99,211.44,91.55,285.00
1563,PA_20_EM_08_D_calibrated.png:bot3rd,96652,116.88,38.89,30,224,431.15,285.42,91.64,481.48,11296781.00,11296781.00,664.87,256.06,90.30,284.21
1564,PA_20_EM_08_D_calibrated.png:whole_wing,278059,94.21,39.19,22,224,663.77,533.37,176.04,851.36,26194819.00,26194819.00,96.85,492.78,0.05,557.87
1565,PA_20_EM_09_D_calibrated.png:edge3rd,85176,110.73,44.73,25,219,523.40,207.20,89.30,610.24,9431324.00,9431324.00,428.06,801.99,87.33,257.70
1566,PA_20_EM_09_D_calibrated.png:mid3rd,141857,110.52,33.32,42,222,628.00,287.61,91.52,618.77,15678560.00,15678560.00,473.18,792.32,86.28,258.00
1567,PA_20_EM_09_D_calibrated.png:bot3rd,86515,129.56,45.64,31,236,441.88,249.28,95.85,501.97,11208775.00,11208775.00,714.00,258.74,109.39,257.50
1568,PA_20_EM_09_D_calibrated.png:whole_wing,313451,115.87,41.15,25,236,708.90,562.98,166.48,772.23,36319558.00,36319558.00,199.30,546.43,179.57,608.70
1569,PA_20_EM_10_D_calibrated.png:edge3rd,2479,119.30,45.79,45,204,163.15,19.35,91.02,447.28,295748.00,295748.00,-97.26,542.04,18.05,254.82
1570,PA_20_EM_10_D_calibrated.png:mid3rd,228124,84.12,35.52,19,224,640.43,453.53,89.24,678.82,19189276.00,19189276.00,538.54,866.32,71.49,426.00
1571,PA_20_EM_10_D_calibrated.png:bot3rd,102679,110.64,40.00,24,248,511.34,255.67,84.17,586.26,11360242.00,11360242.00,754.00,787.99,77.29,425.08
1572,PA_20_EM_10_D_calibrated.png:whole_wing,333847,92.54,39.06,19,248,727.02,584.67,31.30,1276.35,30895140.00,30895140.00,-97.26,542.04,179.98,614.48
1573,PA_20_EM_11_D_calibrated.png:edge3rd,95706,87.87,46.87,22,216,539.43,225.90,89.03,579.65,8410078.00,8410078.00,463.70,211.13,92.31,236.75
1574,PA_20_EM_11_D_calibrated.png:mid3rd,122180,93.82,35.25,37,225,585.34,265.77,89.99,579.20,11462714.00,11462714.00,487.09,790.31,88.93,237.00
1575,PA_20_EM_11_D_calibrated.png:bot3rd,75778,113.02,41.86,32,248,404.78,238.36,90.19,444.50,8564295.00,8564295.00,723.53,273.27,90.06,236.39
1576,PA_20_EM_11_D_calibrated.png:whole_wing,292643,96.87,42.25,22,248,690.47,539.64,0.79,708.14,28349494.00,28349494.00,251.25,465.19,0.00,565.31
1577,PA_20_EM_13_D_calibrated.png:edge3rd,7,81.43,2.94,76,85,6.06,1.47,12.81,6.40,570.00,570.00,646.10,513.68,21.66,2.24
1578,PA_20_EM_13_D_calibrated.png:mid3rd,157302,90.66,41.77,22,227,576.92,347.16,93.46,590.29,14261617.00,14261617.00,524.38,828.19,78.05,344.69
1579,PA_20_EM_13_D_calibrated.png:bot3rd,153648,106.74,39.15,32,241,549.82,355.81,75.77,630.73,16400333.00,16400333.00,649.00,830.74,65.98,376.72
1580,PA_20_EM_13_D_calibrated.png:whole_wing,310950,98.61,41.29,22,241,709.82,557.77,20.17,1130.62,30661950.00,30661950.00,-104.90,495.68,179.86,581.65
1581,PA_20_EM_14_D_calibrated.png:edge3rd,97681,83.65,44.15,22,214,538.02,231.17,89.78,568.78,8171174.00,8171174.00,460.37,217.65,92.65,240.82
1582,PA_20_EM_14_D_calibrated.png:mid3rd,120040,95.80,35.74,35,225,566.01,270.03,89.88,566.57,11500306.00,11500306.00,489.00,218.96,90.05,241.00
1583,PA_20_EM_14_D_calibrated.png:bot3rd,73218,121.53,40.11,28,222,386.82,241.00,90.98,420.36,8898411.00,8898411.00,729.00,704.27,89.90,240.61
1584,PA_20_EM_14_D_calibrated.png:whole_wing,289952,98.23,42.42,22,225,701.53,526.25,0.24,720.43,28482039.00,28482039.00,249.18,487.99,179.86,553.29
1585,PA_20_EM_15_D_calibrated.png:edge3rd,104114,87.02,40.13,22,225,563.29,235.34,88.93,596.27,9060163.00,9060163.00,435.46,195.47,94.13,247.23
1586,PA_20_EM_15_D_calibrated.png:mid3rd,133695,99.71,32.69,33,244,611.96,278.17,90.27,591.52,13330894.00,13330894.00,484.75,790.79,88.94,248.00
1587,PA_20_EM_15_D_calibrated.png:bot3rd,85697,120.34,41.48,25,235,435.09,250.78,91.39,471.29,10312761.00,10312761.00,727.00,262.92,90.18,247.99
1588,PA_20_EM_15_D_calibrated.png:whole_wing,323506,101.09,39.73,22,244,728.90,565.10,177.96,743.23,32703818.00,32703818.00,231.77,478.37,0.29,590.64
1589,PA_20_EM_16_D_calibrated.png:edge3rd,104025,97.71,36.99,25,213,576.32,229.82,89.88,609.31,10164604.00,10164604.00,453.12,202.77,92.41,245.52
1590,PA_20_EM_16_D_calibrated.png:mid3rd,131177,103.98,30.19,48,230,603.14,276.92,89.88,608.92,13640412.00,13640412.00,484.66,205.15,90.83,246.00
1591,PA_20_EM_16_D_calibrated.png:bot3rd,82829,125.84,39.54,34,249,426.65,247.18,90.48,473.75,10423340.00,10423340.00,728.00,261.95,90.00,246.00
1592,PA_20_EM_16_D_calibrated.png:whole_wing,317558,107.62,36.82,25,249,715.80,564.86,0.70,736.74,34176662.00,34176662.00,237.48,484.95,0.44,598.66
1593,PA_20_EM_17_D_calibrated.png:edge3rd,91405,94.22,43.25,24,227,524.46,221.90,89.44,558.40,8611883.00,8611883.00,454.98,219.88,93.40,233.40
1594,PA_20_EM_17_D_calibrated.png:mid3rd,116973,102.87,35.70,39,235,567.04,262.65,89.82,558.07,12032777.00,12032777.00,491.60,777.94,87.80,234.00
1595,PA_20_EM_17_D_calibrated.png:bot3rd,72547,124.41,43.28,32,230,397.23,232.54,89.81,436.23,9025701.00,9025701.00,722.00,277.55,91.82,233.27
1596,PA_20_EM_17_D_calibrated.png:whole_wing,279937,105.65,41.97,24,235,679.14,524.82,0.41,698.67,29574724.00,29574724.00,256.60,482.89,0.30,551.29
1597,PA_20_EM_18_D_calibrated.png:edge3rd,101797,101.40,39.58,25,235,560.26,231.34,89.07,606.20,10322490.00,10322490.00,450.53,191.67,92.50,248.36
1598,PA_20_EM_18_D_calibrated.png:mid3rd,136596,106.03,33.39,44,239,622.73,279.28,90.04,604.48,14482597.00,14482597.00,484.88,193.75,91.30,249.00
1599,PA_20_EM_18_D_calibrated.png:bot3rd,85673,126.15,42.97,25,242,434.13,251.27,91.57,474.77,10807416.00,10807416.00,727.04,258.59,91.13,248.35
1600,PA_20_EM_18_D_calibrated.png:whole_wing,324066,109.89,39.36,25,242,722.78,570.87,177.56,745.73,35612503.00,35612503.00,228.64,475.22,179.58,596.79
1601,PA_20_EM_19_D_calibrated.png:edge3rd,99799,83.98,45.22,21,213,546.69,232.43,89.18,606.62,8380977.00,8380977.00,473.80,195.60,90.61,245.74
1602,PA_20_EM_19_D_calibrated.png:mid3rd,132759,88.14,33.13,31,221,612.87,275.81,89.68,604.14,11701340.00,11701340.00,481.00,801.44,89.88,246.00
1603,PA_20_EM_19_D_calibrated.png:bot3rd,81422,116.88,40.38,26,247,415.09,249.75,90.69,464.17,9516447.00,9516447.00,727.64,261.06,90.10,245.36
1604,PA_20_EM_19_D_calibrated.png:whole_wing,313980,94.27,41.46,21,247,715.51,558.72,2.02,737.11,29598764.00,29598764.00,235.26,461.79,179.65,585.29
1605,PA_20_EM_20_D_calibrated.png:edge3rd,105114,77.35,35.22,24,215,566.79,236.13,89.87,616.94,8130894.00,8130894.00,464.57,193.81,90.65,250.38
1606,PA_20_EM_20_D_calibrated.png:mid3rd,138723,88.29,32.72,37,233,627.44,281.51,89.69,613.56,12247585.00,12247585.00,479.17,808.05,84.58,251.00
1607,PA_20_EM_20_D_calibrated.png:bot3rd,85641,112.80,40.72,26,226,432.38,252.19,91.59,475.96,9660548.00,9660548.00,729.00,256.72,90.95,250.68
1608,PA_20_EM_20_D_calibrated.png:whole_wing,328868,91.21,38.27,24,233,728.34,574.91,178.66,751.07,29995530.00,29995530.00,228.62,478.96,0.33,597.92
1609,PA_21_YC_01_D_calibrated.png:edge3rd,88051,98.88,38.84,29,221,517.85,216.49,88.30,567.25,8706052.00,8706052.00,420.61,757.54,86.41,235.11
1610,PA_21_YC_01_D_calibrated.png:mid3rd,127130,95.63,30.15,42,213,614.34,263.48,91.87,597.84,12157438.00,12157438.00,482.00,197.63,113.21,236.00
1611,PA_21_YC_01_D_calibrated.png:bot3rd,75656,118.63,43.39,35,244,427.18,225.50,93.70,493.67,8975103.00,8975103.00,717.00,266.43,106.21,235.95
1612,PA_21_YC_01_D_calibrated.png:whole_wing,290356,102.60,37.91,29,244,675.38,547.39,161.69,706.08,29790197.00,29790197.00,246.89,507.26,0.44,573.97
1613,PA_21_YC_02_D_calibrated.png:edge3rd,87731,87.91,34.04,25,229,513.70,217.45,87.31,545.30,7712331.00,7712331.00,497.58,759.83,87.12,232.49
1614,PA_21_YC_02_D_calibrated.png:mid3rd,120423,94.73,29.14,40,211,590.01,259.87,92.61,585.31,11408218.00,11408218.00,549.03,219.46,113.14,233.00
1615,PA_21_YC_02_D_calibrated.png:bot3rd,69407,119.66,39.96,36,241,408.50,216.33,92.33,465.33,8304900.00,8304900.00,781.00,295.73,96.71,232.75
1616,PA_21_YC_02_D_calibrated.png:whole_wing,277561,98.81,35.88,25,241,667.48,529.45,162.42,698.26,27425449.00,27425449.00,315.51,513.72,179.65,548.13
1617,PA_21_YC_03_D_calibrated.png:edge3rd,96287,102.52,41.05,26,223,550.73,222.61,89.78,573.60,9871765.00,9871765.00,440.76,210.64,95.13,237.27
1618,PA_21_YC_03_D_calibrated.png:mid3rd,122744,104.98,34.45,40,229,587.37,266.07,90.12,572.24,12885289.00,12885289.00,501.58,210.29,90.49,238.00
1619,PA_21_YC_03_D_calibrated.png:bot3rd,72133,128.53,38.27,29,244,402.90,227.96,89.92,442.07,9270946.00,9270946.00,728.08,280.72,90.37,237.52
1620,PA_21_YC_03_D_calibrated.png:whole_wing,290160,110.02,39.20,26,244,679.02,544.08,176.78,710.80,31924361.00,31924361.00,254.73,495.93,0.20,563.26
1621,PA_21_YC_04_D_calibrated.png:edge3rd,105195,90.23,38.86,26,218,560.71,238.87,89.51,606.15,9491573.00,9491573.00,411.27,201.93,96.42,256.57
1622,PA_21_YC_04_D_calibrated.png:mid3rd,140615,102.84,31.97,40,230,621.02,288.29,89.52,604.39,14461146.00,14461146.00,479.64,804.65,76.65,257.00
1623,PA_21_YC_04_D_calibrated.png:bot3rd,83213,121.37,42.10,31,249,427.40,247.89,90.45,475.26,10099735.00,10099735.00,735.00,260.18,90.17,256.40
1624,PA_21_YC_04_D_calibrated.png:whole_wing,328425,103.53,38.81,26,249,732.66,570.75,178.90,768.97,34000338.00,34000338.00,222.43,484.86,179.93,601.38
1625,PA_21_YC_05_D_calibrated.png:edge3rd,104665,84.87,38.03,23,210,549.15,242.67,90.12,615.71,8883099.00,8883099.00,409.96,787.48,84.62,259.52
1626,PA_21_YC_05_D_calibrated.png:mid3rd,147903,86.78,30.99,32,223,650.72,289.40,92.43,649.52,12835678.00,12835678.00,481.06,162.29,112.28,260.00
1627,PA_21_YC_05_D_calibrated.png:bot3rd,92364,111.05,42.70,31,237,460.85,255.19,93.71,503.08,10257441.00,10257441.00,728.19,260.86,104.79,259.45
1628,PA_21_YC_05_D_calibrated.png:whole_wing,345434,92.72,38.26,23,237,758.67,579.72,163.26,778.98,32027014.00,32027014.00,208.48,540.80,0.35,616.41
1629,PA_21_YC_06_D_calibrated.png:edge3rd,11128,111.28,52.65,41,228,272.87,51.93,90.20,389.47,1238326.00,1238326.00,-17.00,564.89,32.90,274.40
1630,PA_21_YC_06_D_calibrated.png:mid3rd,174106,92.05,39.40,23,227,618.29,358.53,89.84,600.38,16026462.00,16026462.00,390.75,780.21,66.05,328.00
1631,PA_21_YC_06_D_calibrated.png:bot3rd,122384,119.72,40.85,29,248,463.98,335.84,86.45,523.70,14651631.00,14651631.00,638.17,233.41,90.21,327.79
1632,PA_21_YC_06_D_calibrated.png:whole_wing,308140,103.76,42.70,23,248,704.07,557.24,6.35,983.67,31973291.00,31973291.00,-17.86,562.82,179.59,583.08
1633,PA_21_YC_07_D_calibrated.png:edge3rd,99489,87.55,42.86,25,217,545.98,232.01,89.31,590.01,8710628.00,8710628.00,461.25,199.16,91.92,245.32
1634,PA_21_YC_07_D_calibrated.png:mid3rd,129421,94.94,32.43,37,216,598.42,275.37,90.25,591.29,12287371.00,12287371.00,493.77,791.72,86.92,246.00
1635,PA_21_YC_07_D_calibrated.png:bot3rd,81373,116.98,39.12,29,239,422.69,245.11,91.47,461.44,9518817.00,9518817.00,726.00,726.37,89.95,245.78
1636,PA_21_YC_07_D_calibrated.png:whole_wing,310161,98.39,39.51,25,239,715.72,551.76,176.61,736.11,30517997.00,30517997.00,235.68,485.54,0.28,580.98
1637,PA_21_YC_08_D_calibrated.png:edge3rd,108105,92.54,39.86,25,213,578.61,237.89,88.60,644.90,10004485.00,10004485.00,468.62,167.64,90.03,264.32
1638,PA_21_YC_08_D_calibrated.png:mid3rd,155274,103.83,32.36,43,217,665.26,297.18,89.75,657.50,16121340.00,16121340.00,468.62,167.64,93.38,265.00
1639,PA_21_YC_08_D_calibrated.png:bot3rd,92446,121.26,39.48,32,248,450.31,261.39,90.31,504.16,11209726.00,11209726.00,732.00,747.90,89.95,265.00
1640,PA_21_YC_08_D_calibrated.png:whole_wing,354679,104.95,38.24,25,248,747.91,603.80,0.07,792.35,37221975.00,37221975.00,204.68,481.70,179.98,634.28
1641,PA_21_YC_09_D_calibrated.png:edge3rd,101589,105.13,42.02,25,215,553.17,233.83,90.14,591.28,10680312.00,10680312.00,457.05,199.52,90.99,251.47
1642,PA_21_YC_09_D_calibrated.png:mid3rd,133820,96.74,33.22,30,230,603.64,282.26,90.19,584.74,12946054.00,12946054.00,483.38,788.30,89.12,252.00
1643,PA_21_YC_09_D_calibrated.png:bot3rd,81859,114.39,40.03,26,236,415.66,250.75,91.32,457.13,9363561.00,9363561.00,730.40,270.33,90.05,251.31
1644,PA_21_YC_09_D_calibrated.png:whole_wing,316228,104.01,38.69,25,236,725.74,554.79,175.49,752.78,32891732.00,32891732.00,228.53,494.43,0.12,582.42
1645,PA_21_YC_10_D_calibrated.png:edge3rd,110101,75.29,45.14,19,219,577.24,242.85,90.57,589.92,8289809.00,8289809.00,406.61,800.64,82.83,252.40
1646,PA_21_YC_10_D_calibrated.png:mid3rd,140455,94.60,34.01,33,217,633.90,282.11,88.13,609.73,13287119.00,13287119.00,491.09,215.20,95.07,253.00
1647,PA_21_YC_10_D_calibrated.png:bot3rd,84701,127.67,40.65,30,235,438.25,246.08,88.62,478.32,10813488.00,10813488.00,736.00,250.24,90.00,252.25
1648,PA_21_YC_10_D_calibrated.png:whole_wing,334672,96.66,44.34,19,235,736.48,578.59,8.96,756.65,32348842.00,32348842.00,231.60,548.68,0.08,605.95
1649,PA_21_YC_11_D_calibrated.png:edge3rd,71719,79.23,40.26,17,211,513.50,177.83,88.13,567.88,5682305.00,5682305.00,464.81,221.36,90.10,290.73
1650,PA_21_YC_11_D_calibrated.png:mid3rd,166567,82.67,31.94,21,222,651.73,325.41,91.00,640.18,13770095.00,13770095.00,505.11,188.37,113.09,291.00
1651,PA_21_YC_11_D_calibrated.png:bot3rd,109736,107.03,43.07,27,232,482.30,289.70,93.25,523.68,11744741.00,11744741.00,757.11,256.20,113.87,290.13
1652,PA_21_YC_11_D_calibrated.png:whole_wing,347975,89.69,39.35,17,232,755.45,586.48,171.69,870.86,31208382.00,31208382.00,176.27,452.01,179.83,616.34
1653,PA_21_YC_14_D_calibrated.png:edge3rd,27,164.33,30.98,100,210,26.93,1.28,76.91,101.83,4437.00,4437.00,71.00,534.13,80.80,7.94
1654,PA_21_YC_14_D_calibrated.png:mid3rd,101653,88.44,43.68,19,230,449.20,288.13,95.76,460.46,8990588.00,8990588.00,497.87,275.53,109.64,286.72
1655,PA_21_YC_14_D_calibrated.png:bot3rd,91590,119.95,48.01,31,250,388.69,300.02,106.55,453.21,10986544.00,10986544.00,655.00,313.38,118.03,294.05
1656,PA_21_YC_14_D_calibrated.png:whole_wing,193270,103.39,48.42,19,250,604.27,407.23,161.36,882.40,19981569.00,19981569.00,66.66,526.19,0.25,425.08
1657,PA_21_YC_15_D_calibrated.png:edge3rd,103332,90.35,41.29,20,240,562.82,233.76,89.45,616.62,9336547.00,9336547.00,527.07,204.32,90.47,258.27
1658,PA_21_YC_15_D_calibrated.png:mid3rd,146586,93.24,34.49,26,235,642.51,290.49,89.58,622.76,13667872.00,13667872.00,542.19,827.82,87.42,259.00
1659,PA_21_YC_15_D_calibrated.png:bot3rd,86514,108.56,38.41,26,242,443.32,248.47,93.20,491.50,9392215.00,9392215.00,790.51,265.49,90.09,258.34
1660,PA_21_YC_15_D_calibrated.png:whole_wing,335329,96.32,38.43,20,242,728.92,585.73,176.62,773.62,32299004.00,32299004.00,274.73,495.85,0.37,610.41
1661,PA_21_YC_16_D_calibrated.png:edge3rd,48932,77.71,41.31,21,223,446.58,139.51,88.27,527.95,3802735.00,3802735.00,446.95,755.64,89.99,297.64
1662,PA_21_YC_16_D_calibrated.png:mid3rd,172027,80.96,30.51,21,217,658.75,332.49,90.84,630.03,13927197.00,13927197.00,451.05,223.26,117.76,298.00
1663,PA_21_YC_16_D_calibrated.png:bot3rd,105635,116.14,40.69,36,237,471.24,285.42,89.42,528.21,12268632.00,12268632.00,745.10,253.66,90.85,297.81
1664,PA_21_YC_16_D_calibrated.png:whole_wing,326594,91.85,39.56,21,237,709.60,586.01,173.08,893.47,29998564.00,29998564.00,149.36,475.46,0.41,600.01
1665,PA_21_YC_17_D_calibrated.png:edge3rd,100657,80.30,38.97,21,225,530.33,241.66,90.44,593.88,8082528.00,8082528.00,432.55,209.94,94.18,251.90
1666,PA_21_YC_17_D_calibrated.png:mid3rd,133556,94.34,33.57,32,226,602.06,282.45,89.41,590.63,12600230.00,12600230.00,478.14,214.24,90.43,252.00
1667,PA_21_YC_17_D_calibrated.png:bot3rd,83199,123.49,43.96,32,247,420.23,252.08,89.49,461.06,10274046.00,10274046.00,729.00,270.55,90.05,251.50
1668,PA_21_YC_17_D_calibrated.png:whole_wing,316366,97.57,41.71,21,247,734.15,548.67,176.67,753.40,30866442.00,30866442.00,227.10,495.87,179.96,586.35
1669,PA_21_YC_19_D_calibrated.png:edge3rd,87420,71.17,39.97,20,206,508.87,218.73,89.64,560.21,6221542.00,6221542.00,462.54,217.94,92.24,233.40
1670,PA_21_YC_19_D_calibrated.png:mid3rd,116116,82.03,35.13,27,229,563.13,262.54,89.97,553.08,9525288.00,9525288.00,487.00,224.08,91.43,234.00
1671,PA_21_YC_19_D_calibrated.png:bot3rd,70553,110.69,42.80,28,216,390.29,230.17,92.58,428.73,7809247.00,7809247.00,721.00,285.39,90.28,233.37
